fiche.date_expedition;fiche_enqueteur.date;crabe.taille
2021-08-21;2021-08-18;102
2021-08-21;2021-08-18;103
2021-08-21;2021-08-18;103
2021-08-21;2021-08-18;104
2021-08-21;2021-08-18;104
2021-08-21;2021-08-18;105
2021-08-21;2021-08-18;105
2021-08-21;2021-08-18;105
2021-08-21;2021-08-18;106
2021-08-21;2021-08-18;107
2021-08-21;2021-08-18;108
2021-08-21;2021-08-18;108
2021-08-21;2021-08-18;108
2021-08-21;2021-08-18;109
2021-08-21;2021-08-18;109
2021-08-21;2021-08-18;110
2021-08-21;2021-08-18;111
2021-08-21;2021-08-18;111
2021-08-21;2021-08-18;111
2021-08-21;2021-08-18;113
2021-08-21;2021-08-18;113
2021-08-21;2021-08-18;114
2021-08-21;2021-08-18;114
2021-08-21;2021-08-18;115
2021-08-21;2021-08-18;115
2021-08-21;2021-08-18;115
2021-08-21;2021-08-18;116
2021-08-21;2021-08-18;116
2021-08-21;2021-08-18;116
2021-08-21;2021-08-18;117
2021-08-21;2021-08-18;118
2021-08-21;2021-08-18;118
2021-08-21;2021-08-18;118
2021-08-21;2021-08-18;118
2021-08-21;2021-08-18;119
2021-08-21;2021-08-18;119
2021-08-21;2021-08-18;120
2021-08-21;2021-08-18;120
2021-08-21;2021-08-18;123
2021-08-21;2021-08-18;125
2021-08-21;2021-08-18;127
2021-08-21;2021-08-18;128
2021-08-21;2021-08-18;130
2021-08-21;2021-08-18;130
2021-08-21;2021-08-18;132
2021-08-21;2021-08-18;133
2021-08-21;2021-08-18;133
2021-08-21;2021-08-18;134
2021-08-21;2021-08-18;139
2021-08-21;2021-08-18;140
2021-08-21;2021-08-18;140
2021-08-21;2021-08-18;140
2021-08-21;2021-08-18;144
2021-08-21;2021-08-18;145
2021-08-21;2021-08-18;150
2021-08-21;2021-08-18;151
2021-08-21;2021-08-18;160
2021-09-02;2021-08-18;100
2021-09-02;2021-08-18;101
2021-09-02;2021-08-18;103
2021-09-02;2021-08-18;104
2021-09-02;2021-08-18;106
2021-09-02;2021-08-18;107
2021-09-02;2021-08-18;108
2021-09-02;2021-08-18;109
2021-09-02;2021-08-18;111
2021-09-02;2021-08-18;112
2021-09-02;2021-08-18;115
2021-09-02;2021-08-18;117
2021-09-02;2021-08-18;118
2021-09-02;2021-08-18;119
2021-09-02;2021-08-18;120
2021-09-02;2021-08-23;80
2021-09-02;2021-08-23;80
2021-09-02;2021-08-23;80
2021-09-02;2021-08-23;80
2021-09-02;2021-08-23;81
2021-09-02;2021-08-23;82
2021-09-02;2021-08-23;82
2021-09-02;2021-08-23;83
2021-09-02;2021-08-23;83
2021-09-02;2021-08-23;83
2021-09-02;2021-08-23;83
2021-09-02;2021-08-23;85
2021-09-02;2021-08-23;85
2021-09-02;2021-08-23;86
2021-09-02;2021-08-23;87
2021-09-02;2021-08-23;87
2021-09-02;2021-08-23;88
2021-09-02;2021-08-23;90
2021-09-02;2021-08-23;90
2021-09-02;2021-08-23;90
2021-09-02;2021-08-23;90
2021-09-02;2021-08-23;91
2021-09-02;2021-08-23;91
2021-09-02;2021-08-23;91
2021-09-02;2021-08-23;91
2021-09-02;2021-08-23;92
2021-09-02;2021-08-23;92
2021-09-02;2021-08-23;93
2021-09-02;2021-08-23;93
2021-09-02;2021-08-23;93
2021-09-02;2021-08-23;94
2021-09-02;2021-08-23;94
2021-09-02;2021-08-23;94
2021-09-02;2021-08-23;95
2021-09-02;2021-08-23;95
2021-09-02;2021-08-23;95
2021-09-02;2021-08-23;96
2021-09-02;2021-08-23;96
2021-09-02;2021-08-23;96
2021-09-02;2021-08-23;97
2021-09-02;2021-08-23;97
2021-09-02;2021-08-23;97
2021-09-02;2021-08-23;97
2021-09-02;2021-08-23;98
2021-09-02;2021-08-23;98
2021-09-02;2021-08-23;98
2021-09-02;2021-08-23;99
2021-09-02;2021-08-23;99
2021-09-02;2021-08-23;99
2021-09-02;2021-08-23;99
2021-09-02;2021-08-23;99
2021-09-02;2021-08-23;100
2021-09-02;2021-08-23;100
2021-09-02;2021-08-23;100
2021-09-02;2021-08-23;100
2021-09-02;2021-08-23;101
2021-09-02;2021-08-23;101
2021-09-02;2021-08-23;101
2021-09-02;2021-08-23;102
2021-09-02;2021-08-23;102
2021-09-02;2021-08-23;102
2021-09-02;2021-08-23;102
2021-09-02;2021-08-23;103
2021-09-02;2021-08-23;103
2021-09-02;2021-08-23;103
2021-09-02;2021-08-23;104
2021-09-02;2021-08-23;104
2021-09-02;2021-08-23;104
2021-09-02;2021-08-23;105
2021-09-02;2021-08-23;106
2021-09-02;2021-08-23;106
2021-09-02;2021-08-23;107
2021-09-02;2021-08-23;107
2021-09-02;2021-08-23;107
2021-09-02;2021-08-23;107
2021-09-02;2021-08-23;108
2021-09-02;2021-08-23;108
2021-09-02;2021-08-23;108
2021-09-02;2021-08-23;108
2021-09-02;2021-08-23;109
2021-09-02;2021-08-23;109
2021-09-02;2021-08-23;109
2021-09-02;2021-08-23;110
2021-09-02;2021-08-23;110
2021-09-02;2021-08-23;110
2021-09-02;2021-08-23;110
2021-09-02;2021-08-23;111
2021-09-02;2021-08-23;111
2021-09-02;2021-08-23;111
2021-09-02;2021-08-23;112
2021-09-02;2021-08-23;112
2021-09-02;2021-08-23;113
2021-09-02;2021-08-23;113
2021-09-02;2021-08-23;113
2021-09-02;2021-08-23;114
2021-09-02;2021-08-23;114
2021-09-02;2021-08-23;114
2021-09-02;2021-08-23;115
2021-09-02;2021-08-23;115
2021-09-02;2021-08-23;115
2021-09-02;2021-08-23;115
2021-09-02;2021-08-23;115
2021-09-02;2021-08-23;116
2021-09-02;2021-08-23;116
2021-09-02;2021-08-23;117
2021-09-02;2021-08-23;117
2021-09-02;2021-08-23;118
2021-09-02;2021-08-23;118
2021-09-02;2021-08-23;118
2021-09-02;2021-08-23;118
2021-09-02;2021-08-23;119
2021-09-02;2021-08-23;119
2021-09-02;2021-08-23;119
2021-09-02;2021-08-23;120
2021-09-02;2021-08-23;120
2021-09-02;2021-08-23;120
2021-09-02;2021-08-23;120
2021-09-02;2021-08-23;121
2021-09-02;2021-08-23;121
2021-09-02;2021-08-23;123
2021-09-02;2021-08-23;125
2021-09-02;2021-08-23;125
2021-09-02;2021-08-23;125
2021-09-02;2021-08-23;125
2021-09-02;2021-08-23;128
2021-09-02;2021-08-23;128
2021-09-02;2021-08-23;129
2021-09-02;2021-08-23;130
2021-09-02;2021-08-23;130
2021-09-02;2021-08-23;130
2021-09-02;2021-08-23;132
2021-09-02;2021-08-23;133
2021-09-02;2021-08-23;134
2021-09-02;2021-08-23;134
2021-09-02;2021-08-23;135
2021-09-02;2021-08-23;137
2021-09-02;2021-08-23;139
2021-09-02;2021-08-23;139
2021-09-02;2021-08-23;140
2021-09-02;2021-08-23;140
2021-09-02;2021-08-23;140
2021-09-02;2021-08-23;140
2021-09-02;2021-08-23;144
2021-09-02;2021-08-23;145
2021-09-02;2021-08-23;150
2021-09-02;2021-08-23;150
2021-09-02;2021-08-23;151
2021-09-02;2021-08-23;155
2021-09-02;2021-08-23;155
2021-09-02;2021-08-23;160
2021-09-02;2021-08-24;80
2021-09-02;2021-08-24;80
2021-09-02;2021-08-24;80
2021-09-02;2021-08-24;81
2021-09-02;2021-08-24;81
2021-09-02;2021-08-24;82
2021-09-02;2021-08-24;82
2021-09-02;2021-08-24;82
2021-09-02;2021-08-24;82
2021-09-02;2021-08-24;83
2021-09-02;2021-08-24;86
2021-09-02;2021-08-24;87
2021-09-02;2021-08-24;87
2021-09-02;2021-08-24;90
2021-09-02;2021-08-24;91
2021-09-02;2021-08-24;91
2021-09-02;2021-08-24;91
2021-09-02;2021-08-24;92
2021-09-02;2021-08-24;92
2021-09-02;2021-08-24;93
2021-09-02;2021-08-24;93
2021-09-02;2021-08-24;93
2021-09-02;2021-08-24;94
2021-09-02;2021-08-24;94
2021-09-02;2021-08-24;94
2021-09-02;2021-08-24;94
2021-09-02;2021-08-24;95
2021-09-02;2021-08-24;95
2021-09-02;2021-08-24;95
2021-09-02;2021-08-24;96
2021-09-02;2021-08-24;96
2021-09-02;2021-08-24;96
2021-09-02;2021-08-24;96
2021-09-02;2021-08-24;97
2021-09-02;2021-08-24;97
2021-09-02;2021-08-24;97
2021-09-02;2021-08-24;97
2021-09-02;2021-08-24;98
2021-09-02;2021-08-24;98
2021-09-02;2021-08-24;99
2021-09-02;2021-08-24;99
2021-09-02;2021-08-24;99
2021-09-02;2021-08-24;100
2021-09-02;2021-08-24;100
2021-09-02;2021-08-24;100
2021-09-02;2021-08-24;100
2021-09-02;2021-08-24;100
2021-09-02;2021-08-24;101
2021-09-02;2021-08-24;101
2021-09-02;2021-08-24;101
2021-09-02;2021-08-24;101
2021-09-02;2021-08-24;101
2021-09-02;2021-08-24;101
2021-09-02;2021-08-24;102
2021-09-02;2021-08-24;102
2021-09-02;2021-08-24;102
2021-09-02;2021-08-24;102
2021-09-02;2021-08-24;103
2021-09-02;2021-08-24;103
2021-09-02;2021-08-24;103
2021-09-02;2021-08-24;103
2021-09-02;2021-08-24;103
2021-09-02;2021-08-24;103
2021-09-02;2021-08-24;104
2021-09-02;2021-08-24;104
2021-09-02;2021-08-24;104
2021-09-02;2021-08-24;105
2021-09-02;2021-08-24;105
2021-09-02;2021-08-24;106
2021-09-02;2021-08-24;106
2021-09-02;2021-08-24;106
2021-09-02;2021-08-24;106
2021-09-02;2021-08-24;107
2021-09-02;2021-08-24;107
2021-09-02;2021-08-24;107
2021-09-02;2021-08-24;108
2021-09-02;2021-08-24;108
2021-09-02;2021-08-24;108
2021-09-02;2021-08-24;108
2021-09-02;2021-08-24;109
2021-09-02;2021-08-24;109
2021-09-02;2021-08-24;109
2021-09-02;2021-08-24;109
2021-09-02;2021-08-24;110
2021-09-02;2021-08-24;110
2021-09-02;2021-08-24;110
2021-09-02;2021-08-24;110
2021-09-02;2021-08-24;110
2021-09-02;2021-08-24;111
2021-09-02;2021-08-24;111
2021-09-02;2021-08-24;111
2021-09-02;2021-08-24;112
2021-09-02;2021-08-24;112
2021-09-02;2021-08-24;112
2021-09-02;2021-08-24;113
2021-09-02;2021-08-24;114
2021-09-02;2021-08-24;114
2021-09-02;2021-08-24;114
2021-09-02;2021-08-24;114
2021-09-02;2021-08-24;114
2021-09-02;2021-08-24;115
2021-09-02;2021-08-24;115
2021-09-02;2021-08-24;115
2021-09-02;2021-08-24;116
2021-09-02;2021-08-24;116
2021-09-02;2021-08-24;116
2021-09-02;2021-08-24;116
2021-09-02;2021-08-24;117
2021-09-02;2021-08-24;117
2021-09-02;2021-08-24;117
2021-09-02;2021-08-24;117
2021-09-02;2021-08-24;118
2021-09-02;2021-08-24;118
2021-09-02;2021-08-24;119
2021-09-02;2021-08-24;119
2021-09-02;2021-08-24;119
2021-09-02;2021-08-24;120
2021-09-02;2021-08-24;120
2021-09-02;2021-08-24;120
2021-09-02;2021-08-24;120
2021-09-02;2021-08-24;120
2021-09-02;2021-08-24;121
2021-09-02;2021-08-24;121
2021-09-02;2021-08-24;123
2021-09-02;2021-08-24;125
2021-09-02;2021-08-24;125
2021-09-02;2021-08-24;126
2021-09-02;2021-08-24;127
2021-09-02;2021-08-24;129
2021-09-02;2021-08-24;130
2021-09-02;2021-08-24;130
2021-09-02;2021-08-24;130
2021-09-02;2021-08-24;132
2021-09-02;2021-08-24;132
2021-09-02;2021-08-24;133
2021-09-02;2021-08-24;133
2021-09-02;2021-08-24;137
2021-09-02;2021-08-24;137
2021-09-02;2021-08-24;139
2021-09-02;2021-08-24;139
2021-09-02;2021-08-24;140
2021-09-02;2021-08-24;140
2021-09-02;2021-08-24;142
2021-09-02;2021-08-24;144
2021-09-02;2021-08-24;145
2021-09-02;2021-08-24;145
2021-09-02;2021-08-24;150
2021-09-02;2021-08-24;155
2021-09-02;2021-08-24;155
2021-09-02;2021-08-24;160
2021-09-02;2021-08-25;80
2021-09-02;2021-08-25;80
2021-09-02;2021-08-25;80
2021-09-02;2021-08-25;80
2021-09-02;2021-08-25;80
2021-09-02;2021-08-25;81
2021-09-02;2021-08-25;81
2021-09-02;2021-08-25;81
2021-09-02;2021-08-25;82
2021-09-02;2021-08-25;82
2021-09-02;2021-08-25;82
2021-09-02;2021-08-25;82
2021-09-02;2021-08-25;83
2021-09-02;2021-08-25;83
2021-09-02;2021-08-25;84
2021-09-02;2021-08-25;86
2021-09-02;2021-08-25;87
2021-09-02;2021-08-25;87
2021-09-02;2021-08-25;88
2021-09-02;2021-08-25;88
2021-09-02;2021-08-25;89
2021-09-02;2021-08-25;89
2021-09-02;2021-08-25;90
2021-09-02;2021-08-25;90
2021-09-02;2021-08-25;90
2021-09-02;2021-08-25;90
2021-09-02;2021-08-25;90
2021-09-02;2021-08-25;90
2021-09-02;2021-08-25;90
2021-09-02;2021-08-25;91
2021-09-02;2021-08-25;91
2021-09-02;2021-08-25;91
2021-09-02;2021-08-25;91
2021-09-02;2021-08-25;92
2021-09-02;2021-08-25;92
2021-09-02;2021-08-25;92
2021-09-02;2021-08-25;93
2021-09-02;2021-08-25;93
2021-09-02;2021-08-25;94
2021-09-02;2021-08-25;94
2021-09-02;2021-08-25;94
2021-09-02;2021-08-25;94
2021-09-02;2021-08-25;95
2021-09-02;2021-08-25;95
2021-09-02;2021-08-25;95
2021-09-02;2021-08-25;96
2021-09-02;2021-08-25;97
2021-09-02;2021-08-25;97
2021-09-02;2021-08-25;97
2021-09-02;2021-08-25;97
2021-09-02;2021-08-25;97
2021-09-02;2021-08-25;97
2021-09-02;2021-08-25;98
2021-09-02;2021-08-25;98
2021-09-02;2021-08-25;99
2021-09-02;2021-08-25;99
2021-09-02;2021-08-25;99
2021-09-02;2021-08-25;100
2021-09-02;2021-08-25;100
2021-09-02;2021-08-25;100
2021-09-02;2021-08-25;100
2021-09-02;2021-08-25;100
2021-09-02;2021-08-25;100
2021-09-02;2021-08-25;101
2021-09-02;2021-08-25;101
2021-09-02;2021-08-25;101
2021-09-02;2021-08-25;101
2021-09-02;2021-08-25;101
2021-09-02;2021-08-25;101
2021-09-02;2021-08-25;102
2021-09-02;2021-08-25;102
2021-09-02;2021-08-25;102
2021-09-02;2021-08-25;102
2021-09-02;2021-08-25;102
2021-09-02;2021-08-25;102
2021-09-02;2021-08-25;103
2021-09-02;2021-08-25;103
2021-09-02;2021-08-25;103
2021-09-02;2021-08-25;103
2021-09-02;2021-08-25;103
2021-09-02;2021-08-25;103
2021-09-02;2021-08-25;103
2021-09-02;2021-08-25;103
2021-09-02;2021-08-25;103
2021-09-02;2021-08-25;104
2021-09-02;2021-08-25;104
2021-09-02;2021-08-25;104
2021-09-02;2021-08-25;104
2021-09-02;2021-08-25;104
2021-09-02;2021-08-25;104
2021-09-02;2021-08-25;104
2021-09-02;2021-08-25;105
2021-09-02;2021-08-25;105
2021-09-02;2021-08-25;105
2021-09-02;2021-08-25;105
2021-09-02;2021-08-25;105
2021-09-02;2021-08-25;105
2021-09-02;2021-08-25;106
2021-09-02;2021-08-25;106
2021-09-02;2021-08-25;106
2021-09-02;2021-08-25;106
2021-09-02;2021-08-25;107
2021-09-02;2021-08-25;107
2021-09-02;2021-08-25;107
2021-09-02;2021-08-25;107
2021-09-02;2021-08-25;108
2021-09-02;2021-08-25;108
2021-09-02;2021-08-25;108
2021-09-02;2021-08-25;108
2021-09-02;2021-08-25;108
2021-09-02;2021-08-25;109
2021-09-02;2021-08-25;109
2021-09-02;2021-08-25;109
2021-09-02;2021-08-25;109
2021-09-02;2021-08-25;109
2021-09-02;2021-08-25;109
2021-09-02;2021-08-25;109
2021-09-02;2021-08-25;110
2021-09-02;2021-08-25;110
2021-09-02;2021-08-25;110
2021-09-02;2021-08-25;110
2021-09-02;2021-08-25;110
2021-09-02;2021-08-25;110
2021-09-02;2021-08-25;110
2021-09-02;2021-08-25;110
2021-09-02;2021-08-25;111
2021-09-02;2021-08-25;111
2021-09-02;2021-08-25;111
2021-09-02;2021-08-25;111
2021-09-02;2021-08-25;112
2021-09-02;2021-08-25;112
2021-09-02;2021-08-25;112
2021-09-02;2021-08-25;112
2021-09-02;2021-08-25;113
2021-09-02;2021-08-25;113
2021-09-02;2021-08-25;113
2021-09-02;2021-08-25;114
2021-09-02;2021-08-25;114
2021-09-02;2021-08-25;114
2021-09-02;2021-08-25;115
2021-09-02;2021-08-25;115
2021-09-02;2021-08-25;115
2021-09-02;2021-08-25;115
2021-09-02;2021-08-25;115
2021-09-02;2021-08-25;115
2021-09-02;2021-08-25;115
2021-09-02;2021-08-25;115
2021-09-02;2021-08-25;116
2021-09-02;2021-08-25;116
2021-09-02;2021-08-25;117
2021-09-02;2021-08-25;117
2021-09-02;2021-08-25;117
2021-09-02;2021-08-25;117
2021-09-02;2021-08-25;117
2021-09-02;2021-08-25;118
2021-09-02;2021-08-25;118
2021-09-02;2021-08-25;118
2021-09-02;2021-08-25;118
2021-09-02;2021-08-25;118
2021-09-02;2021-08-25;118
2021-09-02;2021-08-25;118
2021-09-02;2021-08-25;119
2021-09-02;2021-08-25;119
2021-09-02;2021-08-25;119
2021-09-02;2021-08-25;119
2021-09-02;2021-08-25;119
2021-09-02;2021-08-25;119
2021-09-02;2021-08-25;120
2021-09-02;2021-08-25;120
2021-09-02;2021-08-25;120
2021-09-02;2021-08-25;120
2021-09-02;2021-08-25;120
2021-09-02;2021-08-25;120
2021-09-02;2021-08-25;121
2021-09-02;2021-08-25;121
2021-09-02;2021-08-25;121
2021-09-02;2021-08-25;122
2021-09-02;2021-08-25;122
2021-09-02;2021-08-25;130
2021-09-02;2021-08-25;130
2021-09-02;2021-08-25;130
2021-09-02;2021-08-25;131
2021-09-02;2021-08-25;132
2021-09-02;2021-08-25;133
2021-09-02;2021-08-25;133
2021-09-02;2021-08-25;134
2021-09-02;2021-08-25;134
2021-09-02;2021-08-25;135
2021-09-02;2021-08-25;139
2021-09-02;2021-08-25;139
2021-09-02;2021-08-25;140
2021-09-02;2021-08-25;140
2021-09-02;2021-08-25;140
2021-09-02;2021-08-25;140
2021-09-02;2021-08-25;140
2021-09-02;2021-08-25;140
2021-09-02;2021-08-25;141
2021-09-02;2021-08-25;145
2021-09-02;2021-08-25;145
2021-09-02;2021-08-25;145
2021-09-02;2021-08-25;150
2021-09-02;2021-08-25;150
2021-09-02;2021-08-25;150
2021-09-02;2021-08-25;150
2021-09-02;2021-08-25;150
2021-09-02;2021-08-25;151
2021-09-02;2021-08-25;154
2021-09-02;2021-08-25;155
2021-09-02;2021-08-25;155
2021-09-02;2021-08-25;155
2021-09-02;2021-08-25;160
2021-09-02;2021-08-25;160
2021-09-02;2021-08-25;160
2021-09-02;2021-08-25;219
2021-09-02;2021-08-30;100
2021-09-02;2021-08-30;100
2021-09-02;2021-08-30;101
2021-09-02;2021-08-30;102
2021-09-02;2021-08-30;103
2021-09-02;2021-08-30;103
2021-09-02;2021-08-30;104
2021-09-02;2021-08-30;104
2021-09-02;2021-08-30;104
2021-09-02;2021-08-30;105
2021-09-02;2021-08-30;108
2021-09-02;2021-08-30;108
2021-09-02;2021-08-30;109
2021-09-02;2021-08-30;109
2021-09-02;2021-08-30;109
2021-09-02;2021-08-30;110
2021-09-02;2021-08-30;110
2021-09-02;2021-08-30;111
2021-09-02;2021-08-30;112
2021-09-02;2021-08-30;112
2021-09-02;2021-08-30;113
2021-09-02;2021-08-30;114
2021-09-02;2021-08-30;115
2021-09-02;2021-08-30;115
2021-09-02;2021-08-30;115
2021-09-02;2021-08-30;115
2021-09-02;2021-08-30;116
2021-09-02;2021-08-30;116
2021-09-02;2021-08-30;117
2021-09-02;2021-08-30;117
2021-09-02;2021-08-30;118
2021-09-02;2021-08-30;118
2021-09-02;2021-08-30;118
2021-09-02;2021-08-30;119
2021-09-02;2021-08-30;119
2021-09-02;2021-08-30;120
2021-09-02;2021-08-30;120
2021-09-02;2021-08-30;121
2021-09-02;2021-08-30;121
2021-09-02;2021-08-30;124
2021-09-02;2021-08-30;129
2021-09-02;2021-08-30;130
2021-09-02;2021-08-30;130
2021-09-02;2021-08-30;130
2021-09-02;2021-08-30;130
2021-09-02;2021-08-30;131
2021-09-02;2021-08-30;133
2021-09-02;2021-08-30;133
2021-09-02;2021-08-30;134
2021-09-02;2021-08-30;139
2021-09-02;2021-08-30;140
2021-09-02;2021-08-30;140
2021-09-02;2021-08-30;140
2021-09-02;2021-08-30;145
2021-09-02;2021-08-30;145
2021-09-02;2021-08-30;150
2021-09-02;2021-08-30;150
2021-09-02;2021-08-30;150
2021-09-02;2021-08-30;153
2021-09-02;2021-08-30;155
2021-09-02;2021-08-30;160
2021-09-02;2021-08-30;160
2021-09-02;2021-08-31;80
2021-09-02;2021-08-31;90
2021-09-02;2021-08-31;92
2021-09-02;2021-08-31;93
2021-09-02;2021-08-31;94
2021-09-02;2021-08-31;95
2021-09-02;2021-08-31;99
2021-09-02;2021-08-31;99
2021-09-02;2021-08-31;100
2021-09-02;2021-08-31;100
2021-09-02;2021-08-31;100
2021-09-02;2021-08-31;101
2021-09-02;2021-08-31;101
2021-09-02;2021-08-31;101
2021-09-02;2021-08-31;102
2021-09-02;2021-08-31;102
2021-09-02;2021-08-31;102
2021-09-02;2021-08-31;103
2021-09-02;2021-08-31;103
2021-09-02;2021-08-31;104
2021-09-02;2021-08-31;105
2021-09-02;2021-08-31;105
2021-09-02;2021-08-31;106
2021-09-02;2021-08-31;106
2021-09-02;2021-08-31;107
2021-09-02;2021-08-31;108
2021-09-02;2021-08-31;110
2021-09-02;2021-08-31;110
2021-09-02;2021-08-31;111
2021-09-02;2021-08-31;111
2021-09-02;2021-08-31;112
2021-09-02;2021-08-31;112
2021-09-02;2021-08-31;114
2021-09-02;2021-08-31;114
2021-09-02;2021-08-31;114
2021-09-02;2021-08-31;115
2021-09-02;2021-08-31;115
2021-09-02;2021-08-31;116
2021-09-02;2021-08-31;116
2021-09-02;2021-08-31;116
2021-09-02;2021-08-31;117
2021-09-02;2021-08-31;117
2021-09-02;2021-08-31;118
2021-09-02;2021-08-31;119
2021-09-02;2021-08-31;119
2021-09-02;2021-08-31;120
2021-09-02;2021-08-31;120
2021-09-02;2021-08-31;120
2021-09-02;2021-08-31;121
2021-09-02;2021-08-31;123
2021-09-02;2021-08-31;123
2021-09-02;2021-08-31;125
2021-09-02;2021-08-31;127
2021-09-02;2021-08-31;128
2021-09-02;2021-08-31;128
2021-09-02;2021-08-31;130
2021-09-02;2021-08-31;130
2021-09-02;2021-08-31;132
2021-09-02;2021-08-31;133
2021-09-02;2021-08-31;134
2021-09-02;2021-08-31;134
2021-09-02;2021-08-31;139
2021-09-02;2021-08-31;139
2021-09-02;2021-08-31;140
2021-09-02;2021-08-31;140
2021-09-02;2021-08-31;144
2021-09-02;2021-08-31;144
2021-09-02;2021-08-31;145
2021-09-02;2021-09-01;82
2021-09-02;2021-09-01;83
2021-09-02;2021-09-01;86
2021-09-02;2021-09-01;91
2021-09-02;2021-09-01;95
2021-09-02;2021-09-01;97
2021-09-02;2021-09-01;99
2021-09-02;2021-09-01;99
2021-09-02;2021-09-01;99
2021-09-02;2021-09-01;99
2021-09-02;2021-09-01;100
2021-09-02;2021-09-01;100
2021-09-02;2021-09-01;101
2021-09-02;2021-09-01;102
2021-09-02;2021-09-01;103
2021-09-02;2021-09-01;103
2021-09-02;2021-09-01;103
2021-09-02;2021-09-01;104
2021-09-02;2021-09-01;104
2021-09-02;2021-09-01;104
2021-09-02;2021-09-01;104
2021-09-02;2021-09-01;105
2021-09-02;2021-09-01;107
2021-09-02;2021-09-01;107
2021-09-02;2021-09-01;108
2021-09-02;2021-09-01;108
2021-09-02;2021-09-01;108
2021-09-02;2021-09-01;109
2021-09-02;2021-09-01;109
2021-09-02;2021-09-01;110
2021-09-02;2021-09-01;110
2021-09-02;2021-09-01;110
2021-09-02;2021-09-01;110
2021-09-02;2021-09-01;111
2021-09-02;2021-09-01;112
2021-09-02;2021-09-01;113
2021-09-02;2021-09-01;113
2021-09-02;2021-09-01;113
2021-09-02;2021-09-01;114
2021-09-02;2021-09-01;115
2021-09-02;2021-09-01;115
2021-09-02;2021-09-01;115
2021-09-02;2021-09-01;116
2021-09-02;2021-09-01;116
2021-09-02;2021-09-01;117
2021-09-02;2021-09-01;117
2021-09-02;2021-09-01;118
2021-09-02;2021-09-01;118
2021-09-02;2021-09-01;119
2021-09-02;2021-09-01;120
2021-09-02;2021-09-01;120
2021-09-02;2021-09-01;120
2021-09-02;2021-09-01;123
2021-09-02;2021-09-01;125
2021-09-02;2021-09-01;130
2021-09-02;2021-09-01;132
2021-09-02;2021-09-01;132
2021-09-02;2021-09-01;133
2021-09-02;2021-09-01;134
2021-09-02;2021-09-01;135
2021-09-02;2021-09-01;139
2021-09-02;2021-09-01;140
2021-09-02;2021-09-01;140
2021-09-02;2021-09-01;145
2021-09-02;2021-09-01;155
2021-09-02;2021-09-01;160
2021-09-26;2021-09-01;80
2021-09-26;2021-09-01;81
2021-09-26;2021-09-01;81
2021-09-26;2021-09-01;82
2021-09-26;2021-09-01;84
2021-09-26;2021-09-01;90
2021-09-26;2021-09-01;91
2021-09-26;2021-09-01;92
2021-09-26;2021-09-01;93
2021-09-26;2021-09-01;94
2021-09-26;2021-09-01;97
2021-09-26;2021-09-01;98
2021-09-26;2021-09-01;99
2021-09-26;2021-09-01;100
2021-09-26;2021-09-01;100
2021-09-26;2021-09-01;101
2021-09-26;2021-09-01;102
2021-09-26;2021-09-01;103
2021-09-26;2021-09-01;103
2021-09-26;2021-09-01;104
2021-09-26;2021-09-01;107
2021-09-26;2021-09-01;107
2021-09-26;2021-09-01;108
2021-09-26;2021-09-01;109
2021-09-26;2021-09-01;110
2021-09-26;2021-09-01;110
2021-09-26;2021-09-01;114
2021-09-26;2021-09-01;115
2021-09-26;2021-09-01;115
2021-09-26;2021-09-01;116
2021-09-26;2021-09-01;117
2021-09-26;2021-09-01;117
2021-09-26;2021-09-01;118
2021-09-26;2021-09-01;119
2021-09-26;2021-09-01;119
2021-09-26;2021-09-01;120
2021-09-26;2021-09-01;120
2021-09-26;2021-09-01;130
2021-09-26;2021-09-01;130
2021-09-26;2021-09-01;135
2021-09-26;2021-09-01;139
2021-09-26;2021-09-01;140
2021-09-26;2021-09-06;80
2021-09-26;2021-09-06;80
2021-09-26;2021-09-06;80
2021-09-26;2021-09-06;81
2021-09-26;2021-09-06;81
2021-09-26;2021-09-06;83
2021-09-26;2021-09-06;83
2021-09-26;2021-09-06;84
2021-09-26;2021-09-06;85
2021-09-26;2021-09-06;85
2021-09-26;2021-09-06;86
2021-09-26;2021-09-06;87
2021-09-26;2021-09-06;87
2021-09-26;2021-09-06;89
2021-09-26;2021-09-06;90
2021-09-26;2021-09-06;90
2021-09-26;2021-09-06;90
2021-09-26;2021-09-06;90
2021-09-26;2021-09-06;91
2021-09-26;2021-09-06;92
2021-09-26;2021-09-06;93
2021-09-26;2021-09-06;95
2021-09-26;2021-09-06;95
2021-09-26;2021-09-06;97
2021-09-26;2021-09-06;97
2021-09-26;2021-09-06;98
2021-09-26;2021-09-06;98
2021-09-26;2021-09-06;98
2021-09-26;2021-09-06;99
2021-09-26;2021-09-06;99
2021-09-26;2021-09-06;100
2021-09-26;2021-09-06;100
2021-09-26;2021-09-06;100
2021-09-26;2021-09-06;100
2021-09-26;2021-09-06;101
2021-09-26;2021-09-06;101
2021-09-26;2021-09-06;101
2021-09-26;2021-09-06;102
2021-09-26;2021-09-06;102
2021-09-26;2021-09-06;102
2021-09-26;2021-09-06;103
2021-09-26;2021-09-06;103
2021-09-26;2021-09-06;103
2021-09-26;2021-09-06;104
2021-09-26;2021-09-06;105
2021-09-26;2021-09-06;107
2021-09-26;2021-09-06;108
2021-09-26;2021-09-06;108
2021-09-26;2021-09-06;108
