region.nom;village.nom;fiche_enqueteur.capture_poids;crabe.sexe;crabe.taille
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;111
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;112
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;120
Boeny;Sambiravo;17;M;201
Boeny;Sambiravo;17;NO;100
Boeny;Sambiravo;17;NO;100
Boeny;Sambiravo;17;NO;100
Boeny;Sambiravo;17;NO;100
Boeny;Sambiravo;17;NO;100
Boeny;Sambiravo;17;NO;100
Boeny;Sambiravo;17;NO;100
Boeny;Sambiravo;17;NO;100
Boeny;Sambiravo;17;NO;100
Boeny;Sambiravo;17;NO;101
Boeny;Sambiravo;17;NO;101
Boeny;Sambiravo;17;NO;101
Boeny;Sambiravo;17;NO;101
Boeny;Sambiravo;17;NO;101
Boeny;Sambiravo;17;NO;101
Boeny;Sambiravo;17;NO;101
Boeny;Sambiravo;17;NO;102
Boeny;Sambiravo;17;NO;103
Boeny;Sambiravo;17;NO;103
Boeny;Sambiravo;17;NO;103
Boeny;Sambiravo;17;NO;103
Boeny;Sambiravo;17;NO;103
Boeny;Sambiravo;17;NO;104
Boeny;Sambiravo;17;NO;110
Boeny;Sambiravo;17;NO;112
Boeny;Sambiravo;18;NR;100
Boeny;Sambiravo;18;NR;100
Boeny;Sambiravo;18;NR;100
Boeny;Sambiravo;18;NR;101
Boeny;Sambiravo;18;NR;101
Boeny;Sambiravo;18;NR;101
Boeny;Sambiravo;18;NR;101
Boeny;Sambiravo;18;NR;101
Boeny;Sambiravo;18;NR;103
Boeny;Sambiravo;18;NR;103
Boeny;Sambiravo;18;NR;103
Boeny;Sambiravo;18;NR;103
Boeny;Sambiravo;18;NR;110
Boeny;Sambiravo;18;NR;110
Boeny;Sambiravo;18;NR;110
Boeny;Sambiravo;18;NR;110
Boeny;Sambiravo;18;NR;111
Boeny;Sambiravo;18;NR;111
Boeny;Sambiravo;18;NR;111
Boeny;Sambiravo;18;NR;112
Boeny;Sambiravo;18;NR;112
Boeny;Sambiravo;18;NR;120
Boeny;Sambiravo;18;NR;120
Boeny;Sambiravo;18;NR;120
Boeny;Sambiravo;18;NR;120
Boeny;Sambiravo;18;NR;120
Boeny;Sambiravo;18;NR;120
Boeny;Sambiravo;18;NR;120
Boeny;Sambiravo;18;NR;120
Boeny;Sambiravo;18;NR;120
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;103
Boeny;Sambiravo;19;FO;104
Boeny;Sambiravo;19;FO;111
Boeny;Sambiravo;19;FO;112
Boeny;Sambiravo;19;FO;120
Boeny;Sambiravo;19;FO;120
Boeny;Sambiravo;19;FO;120
Boeny;Sambiravo;19;FO;120
Boeny;Sambiravo;19;FO;120
Boeny;Sambiravo;19;FO;120
Boeny;Sambiravo;19;FO;120
Boeny;Sambiravo;19;FO;120
Boeny;Sambiravo;19;FO;120
Boeny;Sambiravo;19;FO;120
Boeny;Sambiravo;19;FO;120
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;100
Boeny;Sambiravo;19;M;101
Boeny;Sambiravo;19;M;101
Boeny;Sambiravo;19;M;101
Boeny;Sambiravo;19;M;101
Boeny;Sambiravo;19;M;101
Boeny;Sambiravo;19;M;101
Boeny;Sambiravo;19;M;101
Boeny;Sambiravo;19;M;101
Boeny;Sambiravo;19;M;101
Boeny;Sambiravo;19;M;101
Boeny;Sambiravo;19;M;102
Boeny;Sambiravo;19;M;102
Boeny;Sambiravo;19;M;102
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;103
Boeny;Sambiravo;19;M;104
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;110
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;111
Boeny;Sambiravo;19;M;112
Boeny;Sambiravo;19;M;112
Boeny;Sambiravo;19;M;112
Boeny;Sambiravo;19;M;112
Boeny;Sambiravo;19;M;112
Boeny;Sambiravo;19;M;112
Boeny;Sambiravo;19;M;112
Boeny;Sambiravo;19;M;112
Boeny;Sambiravo;19;M;112
Boeny;Sambiravo;19;M;112
Boeny;Sambiravo;19;M;114
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;120
Boeny;Sambiravo;19;M;127
Boeny;Sambiravo;19;NO;100
Boeny;Sambiravo;19;NO;100
Boeny;Sambiravo;19;NO;100
Boeny;Sambiravo;19;NO;100
Boeny;Sambiravo;19;NO;100
Boeny;Sambiravo;19;NO;100
Boeny;Sambiravo;19;NO;100
Boeny;Sambiravo;19;NO;100
Boeny;Sambiravo;19;NO;100
Boeny;Sambiravo;19;NO;100
Boeny;Sambiravo;19;NO;103
Boeny;Sambiravo;19;NO;103
Boeny;Sambiravo;19;NO;120
Boeny;Sambiravo;20;FO;101
Boeny;Sambiravo;20;FO;103
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;104
Boeny;Sambiravo;20;FO;112
Boeny;Sambiravo;20;FO;112
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;FO;120
Boeny;Sambiravo;20;M;100
Boeny;Sambiravo;20;M;100
Boeny;Sambiravo;20;M;100
Boeny;Sambiravo;20;M;100
Boeny;Sambiravo;20;M;100
Boeny;Sambiravo;20;M;100
Boeny;Sambiravo;20;M;100
Boeny;Sambiravo;20;M;100
Boeny;Sambiravo;20;M;101
Boeny;Sambiravo;20;M;101
Boeny;Sambiravo;20;M;101
Boeny;Sambiravo;20;M;101
Boeny;Sambiravo;20;M;101
Boeny;Sambiravo;20;M;101
Boeny;Sambiravo;20;M;101
Boeny;Sambiravo;20;M;101
Boeny;Sambiravo;20;M;101
Boeny;Sambiravo;20;M;101
Boeny;Sambiravo;20;M;101
Boeny;Sambiravo;20;M;101
Boeny;Sambiravo;20;M;102
Boeny;Sambiravo;20;M;102
Boeny;Sambiravo;20;M;102
Boeny;Sambiravo;20;M;103
Boeny;Sambiravo;20;M;103
Boeny;Sambiravo;20;M;103
Boeny;Sambiravo;20;M;103
Boeny;Sambiravo;20;M;103
Boeny;Sambiravo;20;M;103
Boeny;Sambiravo;20;M;103
Boeny;Sambiravo;20;M;103
Boeny;Sambiravo;20;M;103
Boeny;Sambiravo;20;M;103
Boeny;Sambiravo;20;M;103
Boeny;Sambiravo;20;M;103
Boeny;Sambiravo;20;M;104
Boeny;Sambiravo;20;M;104
Boeny;Sambiravo;20;M;104
Boeny;Sambiravo;20;M;104
Boeny;Sambiravo;20;M;104
Boeny;Sambiravo;20;M;104
Boeny;Sambiravo;20;M;104
Boeny;Sambiravo;20;M;104
Boeny;Sambiravo;20;M;104
Boeny;Sambiravo;20;M;110
Boeny;Sambiravo;20;M;110
Boeny;Sambiravo;20;M;110
Boeny;Sambiravo;20;M;111
Boeny;Sambiravo;20;M;111
Boeny;Sambiravo;20;M;111
Boeny;Sambiravo;20;M;111
Boeny;Sambiravo;20;M;111
Boeny;Sambiravo;20;M;111
Boeny;Sambiravo;20;M;111
Boeny;Sambiravo;20;M;111
Boeny;Sambiravo;20;M;111
Boeny;Sambiravo;20;M;111
Boeny;Sambiravo;20;M;111
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;112
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;M;120
Boeny;Sambiravo;20;NO;100
Boeny;Sambiravo;20;NO;100
Boeny;Sambiravo;20;NO;100
Boeny;Sambiravo;20;NO;100
Boeny;Sambiravo;20;NO;100
Boeny;Sambiravo;20;NO;100
Boeny;Sambiravo;20;NO;101
Boeny;Sambiravo;20;NO;101
Boeny;Sambiravo;20;NO;101
Boeny;Sambiravo;20;NO;101
Boeny;Sambiravo;20;NO;101
Boeny;Sambiravo;20;NO;101
Boeny;Sambiravo;20;NO;101
Boeny;Sambiravo;20;NO;101
Boeny;Sambiravo;20;NO;102
Boeny;Sambiravo;20;NO;103
Boeny;Sambiravo;20;NO;103
Boeny;Sambiravo;20;NO;103
Boeny;Sambiravo;20;NO;104
Boeny;Sambiravo;20;NO;104
Boeny;Sambiravo;20;NO;112
Boeny;Sambiravo;20;NO;112
Boeny;Sambiravo;21;FO;103
Boeny;Sambiravo;21;FO;103
Boeny;Sambiravo;21;FO;120
Boeny;Sambiravo;21;FO;120
Boeny;Sambiravo;21;FO;120
Boeny;Sambiravo;21;M;100
Boeny;Sambiravo;21;M;100
Boeny;Sambiravo;21;M;100
Boeny;Sambiravo;21;M;100
Boeny;Sambiravo;21;M;101
Boeny;Sambiravo;21;M;101
Boeny;Sambiravo;21;M;101
Boeny;Sambiravo;21;M;101
Boeny;Sambiravo;21;M;101
Boeny;Sambiravo;21;M;101
Boeny;Sambiravo;21;M;102
Boeny;Sambiravo;21;M;103
Boeny;Sambiravo;21;M;103
Boeny;Sambiravo;21;M;103
Boeny;Sambiravo;21;M;103
Boeny;Sambiravo;21;M;103
Boeny;Sambiravo;21;M;103
Boeny;Sambiravo;21;M;110
Boeny;Sambiravo;21;M;110
Boeny;Sambiravo;21;M;110
Boeny;Sambiravo;21;M;110
Boeny;Sambiravo;21;M;111
Boeny;Sambiravo;21;M;112
Boeny;Sambiravo;21;M;112
Boeny;Sambiravo;21;M;120
Boeny;Sambiravo;22;FO;103
Boeny;Sambiravo;22;FO;103
Boeny;Sambiravo;22;FO;103
Boeny;Sambiravo;22;FO;103
Boeny;Sambiravo;22;FO;103
Boeny;Sambiravo;22;FO;103
Boeny;Sambiravo;22;FO;110
Boeny;Sambiravo;22;FO;120
Boeny;Sambiravo;22;FO;120
Boeny;Sambiravo;22;FO;120
Boeny;Sambiravo;22;FO;120
Boeny;Sambiravo;22;M;100
Boeny;Sambiravo;22;M;100
Boeny;Sambiravo;22;M;100
Boeny;Sambiravo;22;M;100
Boeny;Sambiravo;22;M;100
Boeny;Sambiravo;22;M;101
Boeny;Sambiravo;22;M;101
Boeny;Sambiravo;22;M;101
Boeny;Sambiravo;22;M;101
Boeny;Sambiravo;22;M;101
Boeny;Sambiravo;22;M;101
Boeny;Sambiravo;22;M;102
Boeny;Sambiravo;22;M;103
Boeny;Sambiravo;22;M;103
Boeny;Sambiravo;22;M;103
Boeny;Sambiravo;22;M;103
Boeny;Sambiravo;22;M;103
Boeny;Sambiravo;22;M;103
Boeny;Sambiravo;22;M;103
Boeny;Sambiravo;22;M;103
Boeny;Sambiravo;22;M;103
Boeny;Sambiravo;22;M;110
Boeny;Sambiravo;22;M;110
Boeny;Sambiravo;22;M;110
Boeny;Sambiravo;22;M;110
Boeny;Sambiravo;22;M;110
Boeny;Sambiravo;22;M;110
Boeny;Sambiravo;22;M;110
Boeny;Sambiravo;22;M;111
Boeny;Sambiravo;22;M;111
Boeny;Sambiravo;22;M;111
Boeny;Sambiravo;22;M;111
Boeny;Sambiravo;22;M;111
Boeny;Sambiravo;22;M;111
Boeny;Sambiravo;22;M;111
Boeny;Sambiravo;22;M;111
Boeny;Sambiravo;22;M;111
Boeny;Sambiravo;22;M;112
Boeny;Sambiravo;22;M;120
Boeny;Sambiravo;22;M;120
Boeny;Sambiravo;22;M;120
Boeny;Sambiravo;22;M;120
Boeny;Sambiravo;22;M;120
Boeny;Sambiravo;22;M;120
Boeny;Sambiravo;22;M;120
Boeny;Sambiravo;22;M;120
Boeny;Sambiravo;22;M;120
Boeny;Sambiravo;22;M;120
Boeny;Sambiravo;22;M;120
Boeny;Sambiravo;23;FO;103
Boeny;Sambiravo;23;FO;104
Boeny;Sambiravo;23;FO;120
Boeny;Sambiravo;23;FO;120
Boeny;Sambiravo;23;FO;120
Boeny;Sambiravo;23;M;100
Boeny;Sambiravo;23;M;101
Boeny;Sambiravo;23;M;101
Boeny;Sambiravo;23;M;101
Boeny;Sambiravo;23;M;102
Boeny;Sambiravo;23;M;102
Boeny;Sambiravo;23;M;103
Boeny;Sambiravo;23;M;104
Boeny;Sambiravo;23;M;111
Boeny;Sambiravo;23;M;111
Boeny;Sambiravo;23;M;111
Boeny;Sambiravo;23;M;111
Boeny;Sambiravo;23;M;112
Boeny;Sambiravo;23;M;112
Boeny;Sambiravo;23;M;112
Boeny;Sambiravo;23;M;112
Boeny;Sambiravo;23;M;120
Boeny;Sambiravo;23;M;120
Boeny;Sambiravo;23;M;120
Boeny;Sambiravo;23;M;120
Boeny;Sambiravo;23;M;120
Boeny;Sambiravo;23;M;120
Boeny;Sambiravo;23;NO;100
Boeny;Sambiravo;23;NO;103
Boeny;Sambiravo;23;NO;104
Boeny;Sambiravo;25;FO;100
Boeny;Sambiravo;25;FO;101
Boeny;Sambiravo;25;FO;103
Boeny;Sambiravo;25;FO;103
Boeny;Sambiravo;25;FO;103
Boeny;Sambiravo;25;FO;103
Boeny;Sambiravo;25;FO;103
Boeny;Sambiravo;25;FO;103
Boeny;Sambiravo;25;FO;103
Boeny;Sambiravo;25;FO;103
Boeny;Sambiravo;25;FO;103
Boeny;Sambiravo;25;FO;103
Boeny;Sambiravo;25;FO;104
Boeny;Sambiravo;25;FO;104
Boeny;Sambiravo;25;FO;104
Boeny;Sambiravo;25;FO;104
Boeny;Sambiravo;25;FO;104
Boeny;Sambiravo;25;FO;104
Boeny;Sambiravo;25;FO;104
Boeny;Sambiravo;25;FO;104
Boeny;Sambiravo;25;FO;104
Boeny;Sambiravo;25;FO;111
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;FO;120
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;100
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;101
Boeny;Sambiravo;25;M;102
Boeny;Sambiravo;25;M;102
Boeny;Sambiravo;25;M;102
Boeny;Sambiravo;25;M;102
Boeny;Sambiravo;25;M;102
Boeny;Sambiravo;25;M;102
Boeny;Sambiravo;25;M;102
Boeny;Sambiravo;25;M;102
Boeny;Sambiravo;25;M;102
Boeny;Sambiravo;25;M;102
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;103
Boeny;Sambiravo;25;M;104
Boeny;Sambiravo;25;M;104
Boeny;Sambiravo;25;M;104
Boeny;Sambiravo;25;M;104
Boeny;Sambiravo;25;M;104
Boeny;Sambiravo;25;M;104
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;110
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;111
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
