region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche.date_expedition;fiche_enqueteur.date;fiche_enqueteur.participant_individu;fiche_enqueteur.participant_nombre;fiche_enqueteur.capture_poids;fiche_enqueteur.crabe_consomme_poids;fiche_enqueteur.crabe_consomme_nombre;fiche_enqueteur.collecte_poids1;fiche_enqueteur.collecte_prix1;fiche_enqueteur.collecte_poids2;fiche_enqueteur.collecte_prix2;fiche_enqueteur.marche_local_poids;fiche_enqueteur.marche_local_prix;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4;nombre_sortie_capture;echantillon.trie;echantillon.taille_absente;echantillon.taille_absente_autre
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-02;2021-07-27;seul;0;4.5;0.5;6;4;2000;;;0;0;2021-07-27;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-26;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-25;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-24;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-02;2021-07-27;seul;0;6;1;8;5;2000;;;0;0;2021-07-27;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-26;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-25;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-24;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-02;2021-07-27;seul;0;17;1;7;16;2000;;;0;0;2021-07-27;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-26;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-25;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-24;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-02;2021-07-28;seul;0;12.5;2;10;10.5;2000;;;0;0;2021-07-28;1;1;Balance (Garigary, Kiriry);16;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-27;1;1;Balance (Garigary, Kiriry);16;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-26;1;1;Balance (Garigary, Kiriry);16;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-25;1;1;Balance (Garigary, Kiriry);16;Raquette (Kipaoky, Fisahoky, Fisaoka);1;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-02;2021-07-28;seul;0;16;2;12;14;2000;;;0;0;2021-07-28;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-27;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-26;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-25;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-02;2021-07-29;seul;0;4;0;1;4;2000;;;0;0;2021-07-29;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-28;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-27;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-26;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-02;2021-07-29;seul;0;5;1;7;4;2000;0;;0;0;2021-07-29;1;1;Balance (Garigary, Kiriry);6;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-28;1;1;Balance (Garigary, Kiriry);6;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-27;1;1;Balance (Garigary, Kiriry);6;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-26;0;0;Balance (Garigary, Kiriry);6;Raquette (Kipaoky, Fisahoky, Fisaoka);1;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-02;2021-07-29;seul;0;5.5;0.5;4;5;2000;;;0;0;2021-07-29;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-28;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-27;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-26;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-02;2021-07-30;seul;0;5;1;6;4;2000;;;0;0;2021-07-30;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-29;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-28;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-07-27;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-02;2021-08-02;seul;0;3;0;0;3;2500;;;0;0;2021-08-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-31;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-30;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-02;2021-08-02;seul;0;4.5;0.5;4;4;2500;;;0;0;2021-08-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-31;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-30;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-02;seul;0;5;0;0;5;2500;;;0;0;2021-08-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-31;0;0;Non renseigné;0;Non renseigné;0;2021-07-30;0;0;Non renseigné;0;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-02;seul;0;5;1;9;4;2500;;;0;0;2021-08-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-31;0;0;Non renseigné;0;Non renseigné;0;2021-07-30;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-03;seul;0;5;0;0;5;2500;;;0;0;2021-08-03;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-02;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-01;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-07-31;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;3;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-03;seul;0;5;1;6;4;2500;;;0;0;2021-08-03;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-02;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-01;0;0;Non renseigné;0;Non renseigné;0;2021-07-31;0;0;Non renseigné;0;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-04;seul;0;4;2;12;2;2500;;;0;0;2021-08-04;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-03;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-02;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-01;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-05;seul;0;4;0;0;4;2500;;;0;0;2021-08-05;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-04;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-03;0;0;Non renseigné;0;Non renseigné;0;2021-08-02;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-05;seul;0;5;0;0;5;2500;;;0;0;2021-08-05;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-04;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-03;0;0;Non renseigné;0;Non renseigné;0;2021-08-02;0;0;Non renseigné;0;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-06;seul;0;4;1;6;3;2500;;;0;0;2021-08-06;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-05;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-04;0;0;Non renseigné;0;Non renseigné;0;2021-08-03;0;0;Non renseigné;0;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-06;seul;0;4;1;8;3;2500;;;0;0;2021-08-06;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-05;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-04;0;0;Non renseigné;0;Non renseigné;0;2021-08-03;0;0;Non renseigné;0;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-07;seul;0;4;0;0;4;2500;;;0;0;2021-08-07;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-06;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-05;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-04;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-07;seul;0;13;2;12;11;2500;;;0;0;2021-08-07;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-06;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-05;1;1;Balance (Garigary, Kiriry);3;Non renseigné;0;2021-08-04;1;1;Balance (Garigary, Kiriry);3;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-07;seul;0;14;0;0;14;2500;;;0;0;2021-08-07;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-06;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-05;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-04;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-08;seul;0;12.5;0.5;4;12;2500;;;0;0;2021-08-08;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-07;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-06;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-05;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-08;seul;0;13;1;7;12;2500;;;0;0;2021-08-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-07;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-06;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-05;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-08;seul;0;15;2;16;13;2500;;;0;0;2021-08-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-07;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-06;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-05;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-08;seul;0;17;1;6;16;2500;;;0;0;2021-08-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-07;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-06;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-05;1;1;Balance (Garigary, Kiriry);3;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-08;seul;0;17;1;8;16;2500;;;0;0;2021-08-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-07;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;2021-08-05;0;0;Non renseigné;0;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-08;seul;0;18;0;0;18;2500;;;0;0;2021-08-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-07;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-06;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-05;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-08;seul;0;18.5;0.5;4;18;2500;;;0;0;2021-08-08;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-07;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-06;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-05;0;0;Non renseigné;0;Non renseigné;0;2;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-09;seul;0;11;1;5;10;2500;;;0;0;2021-08-09;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-08;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-07;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-06;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-09;seul;0;16;2;12;14;2500;;;0;0;2021-08-09;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-07;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-06;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-09;seul;0;18;0;0;18;2500;;;0;0;2021-08-09;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-07;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-06;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-10;seul;0;4.5;1;5;3.5;2500;;;0;0;2021-08-10;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-09;0;0;Non renseigné;0;Non renseigné;0;2021-08-08;0;0;Non renseigné;0;Non renseigné;0;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-10;seul;0;4.5;1;8;3.5;2500;;;0;0;2021-08-10;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-09;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-08;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-07;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-10;seul;0;6;0;0;6;2500;;;0;0;2021-08-10;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-09;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-08;0;0;Non renseigné;0;Non renseigné;0;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-11;seul;0;3;0;0;3;2500;;;0;0;2021-08-11;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-10;0;0;Non renseigné;0;Non renseigné;0;2021-08-09;0;0;Non renseigné;0;Non renseigné;0;2021-08-08;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-11;seul;0;4;0;0;4;2500;;;0;0;2021-08-11;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-10;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-09;0;0;Non renseigné;0;Non renseigné;0;2021-08-08;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-11;seul;0;5;0;0;5;2500;;;0;0;2021-08-11;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-10;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-09;0;0;Non renseigné;0;Non renseigné;0;2021-08-08;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-11;seul;0;5;0;0;5;2500;;;0;0;2021-08-11;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-10;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-09;1;1;Balance (Garigary, Kiriry);3;Non renseigné;0;2021-08-08;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;1;false;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-11;seul;0;5;1;9;4;2500;;;0;0;2021-08-11;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-10;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-09;0;0;Non renseigné;0;Non renseigné;0;2021-08-08;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-12;seul;0;4;0;0;4;2500;;;0;0;2021-08-12;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-11;0;0;Non renseigné;0;Non renseigné;0;2021-08-10;0;0;Non renseigné;0;Non renseigné;0;2021-08-09;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-12;seul;0;4;0;0;4;2500;;;0;0;2021-08-12;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-11;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-10;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-09;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-12;seul;0;5;0;0;5;2500;;;0;0;2021-08-12;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-11;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-10;0;0;Non renseigné;0;Non renseigné;0;2021-08-09;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-12;seul;0;11;1;8;10;2500;;;0;0;2021-08-12;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-11;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-10;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-09;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-12;seul;0;12;1;7;11;2500;;;0;0;2021-08-12;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-11;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-10;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-09;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-12;seul;0;16;2;16;14;2500;;;0;0;2021-08-12;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-11;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-10;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-09;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-13;seul;0;4;0;0;4;2500;;;0;0;2021-08-13;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-12;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-08-11;0;0;Non renseigné;0;Non renseigné;0;2021-08-10;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-13;seul;0;4.5;0.5;4;4;2500;;;0;0;2021-08-13;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-12;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-11;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-10;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-13;seul;0;11.5;0.5;4;11;2500;;;0;0;2021-08-13;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-12;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-11;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-10;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-08-26;2021-08-13;seul;0;17;1;6;16;2500;;;0;0;2021-08-13;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-12;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-11;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-10;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;1;false;plus gros;
