region.nom;village.nom;fiche_enqueteur.date;fiche_enqueteur.capture_poids;echantillon.poids;crabe.destination;crabe.sexe;crabe.taille
Menabe (Morondava);Boringeny;2021-07-13;18;7.5;1;NO;118
Menabe (Morondava);Boringeny;2021-07-13;18;7.5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;18;7.5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;18;7.5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;18;7.5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;18;7.5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;18;7.5;1;NO;125
Menabe (Morondava);Boringeny;2021-07-13;18;7.5;3;M;74
Menabe (Morondava);Boringeny;2021-07-13;18;7.5;3;M;104
Menabe (Morondava);Boringeny;2021-07-13;18;7.5;3;M;108
Menabe (Morondava);Boringeny;2021-07-13;18;7.5;3;NO;102
Menabe (Morondava);Boringeny;2021-07-13;18;7.5;3;NO;104
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;M;110
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;M;112
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;M;112
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;M;115
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;M;115
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;M;115
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;M;116
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;M;118
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;M;118
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;M;118
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;M;118
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;112
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;118
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;124
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;124
Menabe (Morondava);Boringeny;2021-07-13;26;8;1;NO;125
Menabe (Morondava);Boringeny;2021-07-13;26;8;3;M;102
Menabe (Morondava);Boringeny;2021-07-13;26;8;3;M;102
Menabe (Morondava);Boringeny;2021-07-13;26;8;3;M;102
Menabe (Morondava);Boringeny;2021-07-13;26;8;3;NO;76
Menabe (Morondava);Boringeny;2021-07-13;26;8;3;NO;100
Menabe (Morondava);Boringeny;2021-07-13;26;8;3;NO;100
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;M;112
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;M;114
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;M;115
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;M;115
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;M;116
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;M;116
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;M;116
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;M;118
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;NO;115
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;NO;118
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;NO;124
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;NO;124
Menabe (Morondava);Boringeny;2021-07-14;4;4;1;NO;124
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;M;102
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;M;104
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;M;112
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;M;112
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;M;112
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;M;115
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;M;115
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;M;116
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;M;116
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;M;116
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;M;118
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;M;118
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;106
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;112
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;112
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;112
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;115
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;116
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;118
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;118
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;118
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;13;9;1;NO;122
Menabe (Morondava);Boringeny;2021-07-14;13;9;3;M;100
Menabe (Morondava);Boringeny;2021-07-14;13;9;3;NO;98
Menabe (Morondava);Boringeny;2021-07-14;13;9;3;NO;100
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;M;98
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;M;102
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;M;112
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;M;114
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;M;115
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;M;116
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;M;116
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;M;116
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;M;118
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;M;118
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;112
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;114
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;114
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;115
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;116
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;120
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;122
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;122
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;124
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;124
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NO;125
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NR;100
Menabe (Morondava);Boringeny;2021-07-14;15;8;1;NR;112
Menabe (Morondava);Boringeny;2021-07-14;15;8;3;M;100
Menabe (Morondava);Boringeny;2021-07-14;15;8;3;M;102
Menabe (Morondava);Boringeny;2021-07-14;15;8;3;NO;100
Menabe (Morondava);Boringeny;2021-07-15;3;3;1;M;114
Menabe (Morondava);Boringeny;2021-07-15;3;3;1;M;115
Menabe (Morondava);Boringeny;2021-07-15;3;3;1;M;118
Menabe (Morondava);Boringeny;2021-07-15;3;3;1;NO;115
Menabe (Morondava);Boringeny;2021-07-15;3;3;1;NO;115
Menabe (Morondava);Boringeny;2021-07-15;3;3;1;NO;118
Menabe (Morondava);Boringeny;2021-07-15;3;3;1;NO;120
Menabe (Morondava);Boringeny;2021-07-15;3;3;1;NO;120
Menabe (Morondava);Boringeny;2021-07-15;3;3;1;NO;122
Menabe (Morondava);Boringeny;2021-07-15;3;3;1;NO;124
Menabe (Morondava);Boringeny;2021-07-15;5;5;1;M;108
Menabe (Morondava);Boringeny;2021-07-15;5;5;1;M;112
Menabe (Morondava);Boringeny;2021-07-15;5;5;1;M;112
Menabe (Morondava);Boringeny;2021-07-15;5;5;1;M;115
Menabe (Morondava);Boringeny;2021-07-15;5;5;1;M;116
Menabe (Morondava);Boringeny;2021-07-15;5;5;1;M;118
Menabe (Morondava);Boringeny;2021-07-15;5;5;1;M;118
Menabe (Morondava);Boringeny;2021-07-15;5;5;1;NO;115
Menabe (Morondava);Boringeny;2021-07-15;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-15;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-15;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-15;5;5;1;NO;122
Menabe (Morondava);Boringeny;2021-07-15;5;5;3;FO;102
Menabe (Morondava);Boringeny;2021-07-15;5;5;3;M;102
Menabe (Morondava);Boringeny;2021-07-15;5;5;3;NO;76
Menabe (Morondava);Boringeny;2021-07-15;5;5;3;NO;98
Menabe (Morondava);Boringeny;2021-07-15;5;5;3;NO;100
Menabe (Morondava);Boringeny;2021-07-15;5;5;3;NO;104
Menabe (Morondava);Boringeny;2021-07-15;5;5;3;NO;104
Menabe (Morondava);Boringeny;2021-07-15;5;5;3;NO;105
Menabe (Morondava);Boringeny;2021-07-15;5;5;3;NO;108
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;M;78
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;M;98
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;M;108
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;M;112
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;M;112
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;M;112
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;M;115
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;M;115
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;M;115
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;M;116
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;M;118
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;M;118
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;NO;100
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;NO;102
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;NO;102
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;NO;115
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;NO;118
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;NO;118
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;NO;122
Menabe (Morondava);Boringeny;2021-07-15;5.5;5.5;1;NO;125
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;M;92
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;M;112
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;M;112
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;M;115
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;M;115
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;M;118
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;NO;100
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;NO;115
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;NO;115
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;NO;118
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;NO;118
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;NO;122
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;NO;122
Menabe (Morondava);Boringeny;2021-07-16;4.3;4.3;1;NO;125
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;M;111
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;M;112
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;M;112
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;M;115
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;M;115
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;M;115
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;M;116
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;M;116
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;M;118
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;NO;112
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;NO;115
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;NO;118
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;NO;118
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;NO;122
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;NO;122
Menabe (Morondava);Boringeny;2021-07-16;5;5;1;NO;125
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;112
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;112
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;114
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;114
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;115
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;115
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;115
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;116
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;116
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;116
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;116
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;116
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;118
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;118
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;118
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;118
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;M;118
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;116
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;118
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;118
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;118
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;118
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;118
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;122
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;122
Menabe (Morondava);Boringeny;2021-07-16;6;6;1;NO;122
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;M;112
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;M;115
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;M;115
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;M;115
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;M;116
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;M;116
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;M;116
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;M;118
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;M;118
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;M;118
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;M;118
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;112
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;112
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;112
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;115
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;118
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;118
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;118
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;122
Menabe (Morondava);Boringeny;2021-07-17;4;4;1;NO;122
Menabe (Morondava);Boringeny;2021-07-17;4;4;3;M;102
Menabe (Morondava);Boringeny;2021-07-17;4;4;3;M;102
Menabe (Morondava);Boringeny;2021-07-17;4;4;3;NO;98
Menabe (Morondava);Boringeny;2021-07-17;4;4;3;NO;100
Menabe (Morondava);Boringeny;2021-07-17;4;4;3;NO;100
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;M;102
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;M;102
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;M;112
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;M;112
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;M;115
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;M;116
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;M;116
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;M;120
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;NO;100
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;NO;100
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;NO;102
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;NO;115
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;NO;118
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;NO;118
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;5;5;1;NO;122
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;M;100
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;M;112
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;M;115
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;M;115
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;M;115
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;M;115
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;M;115
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;M;118
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;NO;108
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;NO;115
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;NO;118
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;NO;120
Menabe (Morondava);Boringeny;2021-07-17;6;6;1;NO;122
Menabe (Morondava);Boringeny;2021-07-17;6;6;3;NO;98
Menabe (Morondava);Boringeny;2021-07-17;6;6;3;NO;102
Menabe (Morondava);Boringeny;2021-07-17;6;6;3;NO;104
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;M;112
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;M;115
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;M;115
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;M;116
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;M;118
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;NO;115
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;NO;116
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;NO;118
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;NO;122
Menabe (Morondava);Boringeny;2021-07-19;3;3;1;NO;122
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;M;112
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;M;112
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;M;112
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;M;115
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;M;115
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;M;116
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;M;116
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;M;118
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;M;118
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;M;118
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;104
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;115
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;115
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;115
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;118
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;118
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;118
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;118
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;122
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;122
Menabe (Morondava);Boringeny;2021-07-19;4;4;1;NO;122
Menabe (Morondava);Boringeny;2021-07-19;4;4;3;M;102
Menabe (Morondava);Boringeny;2021-07-19;4;4;3;NO;100
Menabe (Morondava);Boringeny;2021-07-19;4;4;3;NO;100
Menabe (Morondava);Boringeny;2021-07-19;4;4;3;NO;102
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;M;112
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;M;112
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;M;115
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;M;115
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;M;116
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;M;118
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;112
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;112
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;115
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;115
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;116
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;116
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;118
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;118
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;120
Menabe (Morondava);Boringeny;2021-07-19;5;5;1;NO;122
Menabe (Morondava);Boringeny;2021-07-20;3;3;1;M;114
Menabe (Morondava);Boringeny;2021-07-20;3;3;1;M;116
Menabe (Morondava);Boringeny;2021-07-20;3;3;1;M;116
Menabe (Morondava);Boringeny;2021-07-20;3;3;1;M;118
Menabe (Morondava);Boringeny;2021-07-20;3;3;1;NO;116
Menabe (Morondava);Boringeny;2021-07-20;3;3;1;NO;118
Menabe (Morondava);Boringeny;2021-07-20;3;3;1;NO;118
Menabe (Morondava);Boringeny;2021-07-20;3;3;1;NO;120
Menabe (Morondava);Boringeny;2021-07-20;3;3;1;NO;120
Menabe (Morondava);Boringeny;2021-07-20;3;3;1;NO;122
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;M;96
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;M;98
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;M;102
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;M;112
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;M;116
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;M;118
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;M;118
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;M;118
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;NO;94
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;NO;102
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;NO;102
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;NO;116
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;NO;120
Menabe (Morondava);Boringeny;2021-07-20;4;4;1;NO;122
Menabe (Morondava);Boringeny;2021-07-20;5;5;1;M;92
Menabe (Morondava);Boringeny;2021-07-20;5;5;1;M;98
Menabe (Morondava);Boringeny;2021-07-20;5;5;1;M;112
Menabe (Morondava);Boringeny;2021-07-20;5;5;1;M;112
Menabe (Morondava);Boringeny;2021-07-20;5;5;1;M;112
