zone_corecrabe.nom;region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche.date_expedition;fiche_enqueteur.date;fiche_enqueteur.participant_individu;fiche_enqueteur.participant_nombre;fiche_enqueteur.capture_poids;fiche_enqueteur.crabe_consomme_poids;fiche_enqueteur.crabe_consomme_nombre;fiche_enqueteur.collecte_poids1;fiche_enqueteur.collecte_prix1;fiche_enqueteur.collecte_poids2;fiche_enqueteur.collecte_prix2;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-16;seul;0;8.7;1.7;6;6;2000;1;1000;2021-09-16;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-15;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-14;0;0;Non renseigné;0;Non renseigné;0;2021-09-13;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-17;seul;0;6;0;3;5;2000;1;1000;2021-09-17;1;1;Balance (Garigary, Kiriry);5;Non renseigné;0;2021-09-16;1;1;Balance (Garigary, Kiriry);5;Non renseigné;0;2021-09-15;0;0;Non renseigné;0;Non renseigné;0;2021-09-14;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-17;seul;0;12.5;1.5;6;9;2000;2;1000;2021-09-17;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-16;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-15;0;0;Non renseigné;0;Non renseigné;0;2021-09-14;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-18;seul;0;12;1;12;10;2000;1;1000;2021-09-18;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-17;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-16;0;0;Non renseigné;0;Non renseigné;0;2021-09-15;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-18;seul;0;15.5;1.5;7;12;2000;2;1000;2021-09-18;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-17;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-16;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-15;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-19;seul;0;6.5;0.5;5;6;2000;;;2021-09-19;1;1;Balance (Garigary, Kiriry);5;Non renseigné;0;2021-09-18;1;1;Balance (Garigary, Kiriry);5;Non renseigné;0;2021-09-17;0;0;Non renseigné;0;Non renseigné;0;2021-09-16;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-19;seul;0;9.3;1.3;10;7;2000;1;1000;2021-09-19;2;2;Balance (Garigary, Kiriry);12;Non renseigné;0;2021-09-18;0;0;Non renseigné;0;Non renseigné;0;2021-09-17;0;0;Non renseigné;0;Non renseigné;0;2021-09-16;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-19;seul;0;14.9;1.9;6;10;2000;3;1000;2021-09-19;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-18;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-17;2;2;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-16;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-19;seul;0;15;2;10;9;2000;4;1000;2021-09-19;1;1;Balance (Garigary, Kiriry);9;Non renseigné;0;2021-09-18;1;1;Balance (Garigary, Kiriry);9;Non renseigné;0;2021-09-17;1;1;Balance (Garigary, Kiriry);9;Non renseigné;0;2021-09-16;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-20;seul;0;6.5;0.5;6;6;2000;;;2021-09-20;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-19;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-18;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-17;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-20;seul;0;10.3;1.3;12;8;2000;1;1000;2021-09-20;2;2;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-19;0;0;Non renseigné;0;Non renseigné;0;2021-09-18;0;0;Non renseigné;0;Non renseigné;0;2021-09-17;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-20;seul;0;13.3;1.3;7;11;2000;1;1000;2021-09-20;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-19;2;2;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-18;0;0;Non renseigné;0;Non renseigné;0;2021-09-17;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-20;seul;0;14.5;0.5;6;13;2000;1;1000;2021-09-20;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-19;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-18;0;0;Non renseigné;0;Non renseigné;0;2021-09-17;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-21;seul;0;6;1;7;5;2000;;;2021-09-21;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-20;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-19;0;0;Non renseigné;0;Non renseigné;0;2021-09-18;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-21;seul;0;8.5;0.5;5;7;2000;1;1000;2021-09-21;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-20;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-19;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-18;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-22;seul;0;5.5;0.5;6;4;2000;1;1000;2021-09-22;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-21;0;0;Non renseigné;0;Non renseigné;0;2021-09-20;0;0;Non renseigné;0;Non renseigné;0;2021-09-19;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-22;seul;0;11.9;0.9;8;9;2000;2;1000;2021-09-22;1;1;Balance (Garigary, Kiriry);11;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);11;Non renseigné;0;2021-09-20;0;0;Non renseigné;0;Non renseigné;0;2021-09-19;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-22;seul;0;13;1;8;10;2000;2;1000;2021-09-22;2;2;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-20;0;0;Non renseigné;0;Non renseigné;0;2021-09-19;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-22;2021-09-22;seul;0;13.89;0.89;7;10;2000;3;1000;2021-09-22;2;2;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-21;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-20;0;0;Non renseigné;0;Non renseigné;0;2021-09-19;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-23;seul;0;4;0;;3;2000;1;1000;2021-09-23;1;1;Balance (Garigary, Kiriry);7;Non renseigné;0;2021-09-22;1;1;Balance (Garigary, Kiriry);7;Non renseigné;0;2021-09-21;0;0;Non renseigné;0;Non renseigné;0;2021-09-20;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-23;seul;0;4;0;;3;2000;1;1000;2021-09-23;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-22;0;0;Non renseigné;0;Non renseigné;0;2021-09-21;0;0;Non renseigné;0;Non renseigné;0;2021-09-20;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-23;seul;0;14;1;8;11;2000;2;1000;2021-09-23;2;2;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-22;2;2;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-21;0;0;Non renseigné;0;Non renseigné;0;2021-09-20;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-23;seul;0;14;1;9;10;2000;3;1000;2021-09-23;2;2;Balance (Garigary, Kiriry);9;Non renseigné;0;2021-09-22;2;2;Balance (Garigary, Kiriry);9;Non renseigné;0;2021-09-21;0;0;Non renseigné;0;Non renseigné;0;2021-09-20;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-24;seul;0;3.5;0.5;6;2;2000;1;1000;2021-09-24;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-23;0;0;Non renseigné;0;Non renseigné;0;2021-09-22;0;0;Non renseigné;0;Non renseigné;0;2021-09-21;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-24;seul;0;4;0;;3;2000;1;1000;2021-09-24;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-23;0;0;Non renseigné;0;Non renseigné;0;2021-09-22;0;0;Non renseigné;0;Non renseigné;0;2021-09-21;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-24;seul;0;5;0;;4;2000;1;1000;2021-09-24;2;2;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-23;0;0;Non renseigné;0;Non renseigné;0;2021-09-22;0;0;Non renseigné;0;Non renseigné;0;2021-09-21;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-24;seul;0;6.3;1.3;;5;2000;;;2021-09-24;2;2;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-23;0;0;Non renseigné;0;Non renseigné;0;2021-09-22;0;0;Non renseigné;0;Non renseigné;0;2021-09-21;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-25;seul;0;3.7;0.7;6;2;2000;1;1000;2021-09-25;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-24;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-23;0;0;Non renseigné;0;Non renseigné;0;2021-09-22;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-25;seul;0;5.7;0.7;6;4;2000;1;1000;2021-09-25;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-24;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-23;0;0;Non renseigné;0;Non renseigné;0;2021-09-22;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-25;seul;0;7.9;0.9;4;5;2000;2;1000;2021-09-25;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-24;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-23;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-22;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-25;seul;0;14.3;1.3;6;10;2000;3;1000;2021-09-25;2;2;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-24;2;2;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-23;0;0;Non renseigné;0;Non renseigné;0;2021-09-22;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-26;seul;0;4.7;0.7;6;3;2000;1;1000;2021-09-26;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-25;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-24;0;0;Non renseigné;0;Non renseigné;0;2021-09-23;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-09-29;2021-09-26;seul;0;13.6;0.6;5;10;2000;3;1000;2021-09-26;2;2;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-25;0;0;Non renseigné;0;Non renseigné;0;2021-09-24;0;0;Non renseigné;0;Non renseigné;0;2021-09-23;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-26;seul;0;8.3;0.3;5;6;2000;2;1000;2021-09-26;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-25;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-24;0;0;Non renseigné;0;Non renseigné;0;2021-09-23;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-26;seul;0;13.1;1.1;9;10;2000;2;1050;2021-09-26;1;1;Balance (Garigary, Kiriry);12;Non renseigné;0;2021-09-25;1;1;Balance (Garigary, Kiriry);12;Non renseigné;0;2021-09-24;0;0;Non renseigné;0;Non renseigné;0;2021-09-23;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-27;seul;0;5.2;1.2;4;3;2000;1;1000;2021-09-27;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-26;0;0;Non renseigné;0;Non renseigné;0;2021-09-25;0;0;Non renseigné;0;Non renseigné;0;2021-09-24;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-27;seul;0;6;0;3;5;2000;1;1000;2021-09-27;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-26;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-25;0;0;Non renseigné;0;Non renseigné;0;2021-09-24;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-27;seul;0;8.7;1.7;6;6;2000;1;1000;2021-09-27;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-26;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-25;0;0;Non renseigné;0;Non renseigné;0;2021-09-24;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-27;seul;0;12.5;1.5;6;9;2000;2;1000;2021-09-27;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-26;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-25;0;0;Non renseigné;0;Non renseigné;0;2021-09-24;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-28;seul;0;6.5;0.5;5;6;2000;;;2021-09-28;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-27;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-26;0;0;Non renseigné;0;Non renseigné;0;2021-09-25;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-28;seul;0;12;1;12;10;2000;1;1000;2021-09-28;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-27;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-26;0;0;Non renseigné;0;Non renseigné;0;2021-09-25;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-28;seul;0;15;2;10;9;2000;4;1000;2021-09-28;1;1;Balance (Garigary, Kiriry);9;Non renseigné;0;2021-09-27;1;1;Balance (Garigary, Kiriry);9;Non renseigné;0;2021-09-26;1;1;Balance (Garigary, Kiriry);9;Non renseigné;0;2021-09-25;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-28;seul;0;15.5;1.5;7;12;2000;2;1000;2021-09-28;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-27;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-26;1;1;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-25;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-29;seul;0;9.3;1.3;10;7;2000;1;1000;2021-09-29;2;2;Balance (Garigary, Kiriry);12;Non renseigné;0;2021-09-28;0;0;Non renseigné;0;Non renseigné;0;2021-09-27;0;0;Non renseigné;0;Non renseigné;0;2021-09-26;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-29;seul;0;13.3;1.3;7;11;2000;1;1000;2021-09-29;1;1;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-28;2;2;Balance (Garigary, Kiriry);8;Non renseigné;0;2021-09-27;0;0;Non renseigné;0;Non renseigné;0;2021-09-26;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-29;seul;0;14.5;0.5;6;13;2000;1;1000;2021-09-29;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-28;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-27;0;0;Non renseigné;0;Non renseigné;0;2021-09-26;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-29;seul;0;15.7;1.7;6;11;2000;3;1000;2021-09-29;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-28;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-27;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-26;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-30;seul;0;5.5;0.5;6;4;2000;1;1000;2021-09-30;2;2;Balance (Garigary, Kiriry);6;Non renseigné;0;2021-09-29;0;0;Non renseigné;0;Non renseigné;0;2021-09-28;0;0;Non renseigné;0;Non renseigné;0;2021-09-27;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-30;seul;0;6.5;0.5;6;6;2000;;;2021-09-30;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-29;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-28;0;0;Non renseigné;0;Non renseigné;0;2021-09-27;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-30;seul;0;7.5;0.5;5;7;2000;;;2021-09-30;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-29;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-09-28;0;0;Non renseigné;0;Non renseigné;0;2021-09-27;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-30;seul;0;9.5;0.5;5;8;2000;1;1000;2021-09-30;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-29;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-28;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-27;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-30;seul;0;10.3;1.3;12;8;2000;1;1000;2021-09-30;2;2;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-09-29;0;0;Non renseigné;0;Non renseigné;0;2021-09-28;0;0;Non renseigné;0;Non renseigné;0;2021-09-27;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-30;seul;0;11.92;0.9;8;9;2000;2;1000;2021-09-30;1;1;Balance (Garigary, Kiriry);11;Non renseigné;0;2021-09-29;1;1;Balance (Garigary, Kiriry);11;Non renseigné;0;2021-09-28;0;0;Non renseigné;0;Non renseigné;0;2021-09-27;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-30;seul;0;13;1;8;10;2000;2;1000;2021-09-30;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-29;2;2;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-28;0;0;Non renseigné;0;Non renseigné;0;2021-09-27;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-10-16;2021-09-30;seul;0;13.9;0.9;7;10;2000;3;1000;2021-09-30;2;2;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-29;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-09-28;0;0;Non renseigné;0;Non renseigné;0;2021-09-27;0;0;Non renseigné;0;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-01;seul;0;5.5;0.5;4;5;2500;;;2021-09-01;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-31;1;1;Balance (Garigary, Kiriry);8;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-30;1;1;Balance (Garigary, Kiriry);6;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-29;1;1;Balance (Garigary, Kiriry);6;Raquette (Kipaoky, Fisahoky, Fisaoka);1
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-01;seul;0;11.5;1.5;12;10;2500;;;2021-09-01;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-31;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-30;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-29;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-01;seul;0;17;1;8;16;2500;;;2021-09-01;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-31;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-30;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-29;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1
Morondava;Menabe (Morondava);Belo sur Tsiribihina;Delta;Tsimandrafoza;Boringeny;2021-09-08;2021-09-01;seul;0;20;2;16;18;2500;;;2021-09-01;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-31;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-30;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-29;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1
