region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche_enqueteur.date;fiche_enqueteur.capture_poids;fiche_enqueteur.crabe_consomme_poids;fiche_enqueteur.collecte_poids1;fiche_enqueteur.collecte_prix1;fiche_enqueteur.collecte_poids2;fiche_enqueteur.collecte_prix2;fiche_enqueteur.marche_local_poids;fiche_enqueteur.marche_local_prix;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4;nombre_sortie_capture
Boeny;Soalala;Soalala;Baly;Baly;2022-02-05;37;0;37;2000;;;0;0;2022-02-05;0;0;;0;;0;2022-02-04;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-03;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-02;1;1;Balance_(Garigary,_Kiriry);20;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-05;39;2;37;2000;;;0;0;2022-02-05;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-04;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-03;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-02;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-08;18;1.5;16.5;2000;;;0;0;2022-02-08;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-07;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-08;22;1.5;20.5;2000;;;0;0;2022-02-08;0;0;;0;;0;2022-02-07;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-08;22;1.5;20.5;2000;;;0;0;2022-02-08;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-07;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-06;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-05;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-08;31;1.5;29.5;2000;;;0;0;2022-02-08;0;0;;0;;0;2022-02-07;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-06;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-05;1;1;Balance_(Garigary,_Kiriry);20;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-08;35;2;33;2000;;;0;0;2022-02-08;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-07;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-08;36;1.5;34.5;2000;;;0;0;2022-02-08;0;0;;0;;0;2022-02-07;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-06;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-05;1;1;Balance_(Garigary,_Kiriry);20;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-08;44;0;44;2000;;;0;0;2022-02-08;1;1;Balance_(Garigary,_Kiriry);23;;0;2022-02-07;1;1;Balance_(Garigary,_Kiriry);23;;0;2022-02-06;1;1;Balance_(Garigary,_Kiriry);23;;0;2022-02-05;1;1;Balance_(Garigary,_Kiriry);23;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-08;69;1.5;67.5;2000;;;0;0;2022-02-08;1;1;Balance_(Garigary,_Kiriry);30;;0;2022-02-07;1;1;Balance_(Garigary,_Kiriry);30;;0;2022-02-06;1;1;Balance_(Garigary,_Kiriry);30;;0;2022-02-05;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-10;28;1.5;26.5;2000;;;0;0;2022-02-10;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-09;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-08;0;0;;0;;0;2022-02-07;1;1;Balance_(Garigary,_Kiriry);20;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-10;28;2;26;2000;;;0;0;2022-02-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-10;32;1.5;30.5;2000;;;0;0;2022-02-10;1;1;Balance_(Garigary,_Kiriry);25;;0;2022-02-09;1;1;Balance_(Garigary,_Kiriry);25;;0;2022-02-08;1;1;Balance_(Garigary,_Kiriry);25;;0;2022-02-07;1;1;Balance_(Garigary,_Kiriry);25;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-10;34;1.5;32.5;2000;;;0;0;2022-02-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-10;42;0;42;2000;;;0;0;2022-02-10;0;0;;0;;0;2022-02-09;1;1;Balance_(Garigary,_Kiriry);19;;0;2022-02-08;1;1;Balance_(Garigary,_Kiriry);19;;0;2022-02-07;1;1;Balance_(Garigary,_Kiriry);19;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-10;54;0;54;2000;;;0;0;2022-02-10;1;1;Balance_(Garigary,_Kiriry);26;;0;2022-02-09;1;1;Balance_(Garigary,_Kiriry);26;;0;2022-02-08;1;1;Balance_(Garigary,_Kiriry);26;;0;2022-02-07;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-12;28;1.5;26.5;2000;;;0;0;2022-02-12;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-11;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-10;0;0;;0;;0;2022-02-09;1;1;Balance_(Garigary,_Kiriry);20;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-12;36;0;36;2000;;;0;0;2022-02-12;0;0;;0;;0;2022-02-11;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-10;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-09;1;1;Balance_(Garigary,_Kiriry);20;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-12;39;1.5;37.5;2000;;;0;0;2022-02-12;0;0;;0;;0;2022-02-11;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-10;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-09;1;1;Balance_(Garigary,_Kiriry);20;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-12;44;0;44;2000;;;0;0;2022-02-12;1;1;Balance_(Garigary,_Kiriry);23;;0;2022-02-11;1;1;Balance_(Garigary,_Kiriry);23;;0;2022-02-10;1;1;Balance_(Garigary,_Kiriry);23;;0;2022-02-09;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-12;52;2;50;2000;;;0;0;2022-02-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-09;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-12;56;1;55;2000;;;0;0;2022-02-12;1;1;Balance_(Garigary,_Kiriry);26;;0;2022-02-11;1;1;Balance_(Garigary,_Kiriry);26;;0;2022-02-10;1;1;Balance_(Garigary,_Kiriry);26;;0;2022-02-09;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-15;23;1;22;2000;;;0;0;2022-02-15;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-14;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-13;0;0;;0;;0;2022-02-12;0;0;;0;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-15;29;1.5;27.5;2000;;;0;0;2022-02-15;1;1;Balance_(Garigary,_Kiriry);15;;0;2022-02-14;1;1;Balance_(Garigary,_Kiriry);15;;0;2022-02-13;1;1;Balance_(Garigary,_Kiriry);15;;0;2022-02-12;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-15;35;1;34;2000;;;0;0;2022-02-15;0;0;;0;;0;2022-02-14;1;1;Balance_(Garigary,_Kiriry);30;;0;2022-02-13;1;1;Balance_(Garigary,_Kiriry);30;;0;2022-02-12;0;0;;0;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-15;40;1;39;2000;;;0;0;2022-02-15;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-14;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-13;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-12;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-15;42;1;41;2000;;;0;0;2022-02-15;0;0;;0;;0;2022-02-14;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-15;42;1.5;40.5;2000;;;0;0;2022-02-15;1;1;Balance_(Garigary,_Kiriry);28;;0;2022-02-14;1;1;Balance_(Garigary,_Kiriry);28;;0;2022-02-13;0;0;;0;;0;2022-02-12;1;1;Balance_(Garigary,_Kiriry);28;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-15;51;1.5;49.5;2000;;;0;0;2022-02-15;0;0;;0;;0;2022-02-14;1;1;Balance_(Garigary,_Kiriry);25;;0;2022-02-13;1;1;Balance_(Garigary,_Kiriry);25;;0;2022-02-12;1;1;Balance_(Garigary,_Kiriry);25;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-15;68;1.5;66.5;2000;;;0;0;2022-02-15;1;1;Balance_(Garigary,_Kiriry);30;;0;2022-02-14;1;1;Balance_(Garigary,_Kiriry);30;;0;2022-02-13;1;1;Balance_(Garigary,_Kiriry);30;;0;2022-02-12;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-18;20;0;20;2000;;;0;0;2022-02-18;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-17;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-16;0;0;;0;;0;2022-02-15;0;0;;0;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-18;22;0;22;2000;;;0;0;2022-02-18;0;0;;0;;0;2022-02-17;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-16;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-15;1;1;Balance_(Garigary,_Kiriry);10;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-18;25;1;24;2000;;;0;0;2022-02-18;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-17;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-16;0;0;;0;;0;2022-02-15;1;1;Balance_(Garigary,_Kiriry);20;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-18;31;1;30;2000;;;0;0;2022-02-18;0;0;;0;;0;2022-02-17;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-18;33;2;31;2000;;;0;0;2022-02-18;1;1;Balance_(Garigary,_Kiriry);13;;0;2022-02-17;1;1;Balance_(Garigary,_Kiriry);13;;0;2022-02-16;1;1;Balance_(Garigary,_Kiriry);13;;0;2022-02-15;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-18;34;1.5;32.5;2000;;;0;0;2022-02-18;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-17;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-16;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-15;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-21;22;1;21;2000;;;0;0;2022-02-21;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-20;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-19;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-18;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-21;23;0.5;22.5;2000;;;0;0;2022-02-21;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-20;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-19;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-18;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-21;38;1.5;36.5;2000;;;0;0;2022-02-21;0;0;;0;;0;2022-02-20;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-19;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-18;1;1;Balance_(Garigary,_Kiriry);20;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-21;52;0;52;2000;;;0;0;2022-02-21;1;1;Balance_(Garigary,_Kiriry);25;;0;2022-02-20;1;1;Balance_(Garigary,_Kiriry);25;;0;2022-02-19;1;1;Balance_(Garigary,_Kiriry);25;;0;2022-02-18;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-21;54;1;53;2000;;;0;0;2022-02-21;1;1;Balance_(Garigary,_Kiriry);26;;0;2022-02-20;1;1;Balance_(Garigary,_Kiriry);26;;0;2022-02-19;1;1;Balance_(Garigary,_Kiriry);26;;0;2022-02-18;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-21;64;1.5;62.5;2000;;;0;0;2022-02-21;0;0;;0;;0;2022-02-20;1;1;Balance_(Garigary,_Kiriry);28;;0;2022-02-19;1;1;Balance_(Garigary,_Kiriry);28;;0;2022-02-18;1;1;Balance_(Garigary,_Kiriry);28;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-24;23;1.5;21.5;2000;;;0;0;2022-02-24;1;1;Balance_(Garigary,_Kiriry);13;;0;2022-02-23;1;1;Balance_(Garigary,_Kiriry);13;;0;2022-02-22;0;0;;0;;0;2022-02-21;1;1;Balance_(Garigary,_Kiriry);13;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-24;36;1.5;34.5;2000;;;0;0;2022-02-24;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-21;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-24;38;0;38;2000;;;0;0;2022-02-24;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-21;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-24;44;1.5;42.5;2000;;;0;0;2022-02-24;0;0;;0;;0;2022-02-23;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-22;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-21;1;1;Balance_(Garigary,_Kiriry);20;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-24;46;1.5;44.5;2000;;;0;0;2022-02-24;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-23;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-22;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-21;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-24;51;0;51;2000;;;0;0;2022-02-24;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-23;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-22;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-21;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-27;18;0;18;2000;;;0;0;2022-02-27;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-26;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-02-25;0;0;;0;;0;2022-02-24;1;1;Balance_(Garigary,_Kiriry);10;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-27;22;1;21;2000;;;0;0;2022-02-27;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-26;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-25;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-24;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-27;28;1;27;2000;;;0;0;2022-02-27;0;0;;0;;0;2022-02-26;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-25;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-24;0;0;;0;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-27;29;1.5;27.5;2000;;;0;0;2022-02-27;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-26;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-25;0;0;;0;;0;2022-02-24;1;1;Balance_(Garigary,_Kiriry);20;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-02-27;31;1.5;29.5;2000;;;0;0;2022-02-27;1;1;Balance_(Garigary,_Kiriry);19;;0;2022-02-26;1;1;Balance_(Garigary,_Kiriry);19;;0;2022-02-25;1;1;Balance_(Garigary,_Kiriry);19;;0;2022-02-24;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-27;33;0;33;2000;;;0;0;2022-02-27;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-26;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-25;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-24;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-27;36;1.5;34.5;2000;;;0;0;2022-02-27;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-26;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-25;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-02-24;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-02-27;57;2;55;2000;;;0;0;2022-02-27;0;0;;0;;0;2022-02-26;1;1;Balance_(Garigary,_Kiriry);28;;0;2022-02-25;1;1;Balance_(Garigary,_Kiriry);28;;0;2022-02-24;1;1;Balance_(Garigary,_Kiriry);28;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-06;22;1;21;2000;;;0;0;2022-03-06;0;0;;0;;0;2022-03-05;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-04;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-03;0;0;;0;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-03-06;23;2;21;2000;;;0;0;2022-03-06;1;1;Balance_(Garigary,_Kiriry);15;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-05;1;1;Balance_(Garigary,_Kiriry);15;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-04;0;0;;0;;0;2022-03-03;1;1;Balance_(Garigary,_Kiriry);15;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2
Boeny;Soalala;Soalala;Baly;Baly;2022-03-06;27;2;25;2000;;;0;0;2022-03-06;0;0;;0;;0;2022-03-05;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-04;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-03;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-06;31;2;29;2000;;;0;0;2022-03-06;0;0;;0;;0;2022-03-05;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-04;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-03-03;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-06;32;2;30;2000;;;0;0;2022-03-06;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-05;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-04;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-03;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-06;41;1;40;2000;;;0;0;2022-03-06;0;0;;0;;0;2022-03-05;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-04;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-03;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-06;42;0;42;2000;;;0;0;2022-03-06;1;1;Balance_(Garigary,_Kiriry);22;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-05;1;1;Balance_(Garigary,_Kiriry);22;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-04;1;1;Balance_(Garigary,_Kiriry);22;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-03;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-06;53;2;51;2000;;;0;0;2022-03-06;1;1;Balance_(Garigary,_Kiriry);26;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-05;1;1;Balance_(Garigary,_Kiriry);26;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-04;1;1;Balance_(Garigary,_Kiriry);26;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-03;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-09;26;0;26;2000;;;0;0;2022-03-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-08;0;0;;0;;0;2022-03-07;0;0;;0;;0;2022-03-06;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2
Boeny;Soalala;Soalala;Baly;Baly;2022-03-09;29;1;28;2000;;;0;0;2022-03-09;1;1;Balance_(Garigary,_Kiriry);30;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-08;1;1;Balance_(Garigary,_Kiriry);30;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-07;0;0;;0;;0;2022-03-06;1;1;Balance_(Garigary,_Kiriry);30;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2
Boeny;Soalala;Soalala;Baly;Baly;2022-03-09;30;1;29;2000;;;0;0;2022-03-09;0;0;;0;;0;2022-03-08;1;1;Balance_(Garigary,_Kiriry);15;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-07;1;1;Balance_(Garigary,_Kiriry);15;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-06;1;1;Balance_(Garigary,_Kiriry);15;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-09;33;2;31;2000;;;0;0;2022-03-09;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-08;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-07;1;1;Balance_(Garigary,_Kiriry);20;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-06;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-09;39;0;39;2000;;;0;0;2022-03-09;0;0;;0;;0;2022-03-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-06;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-09;48;2;46;2000;;;0;0;2022-03-09;1;1;Balance_(Garigary,_Kiriry);25;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-08;1;1;Balance_(Garigary,_Kiriry);25;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-07;1;1;Balance_(Garigary,_Kiriry);25;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-06;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-09;49;3;46;2000;;;0;0;2022-03-09;1;1;Balance_(Garigary,_Kiriry);28;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-08;1;1;Balance_(Garigary,_Kiriry);28;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-07;1;1;Balance_(Garigary,_Kiriry);28;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-06;1;1;Balance_(Garigary,_Kiriry);28;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-09;59;2;57;2000;;;0;0;2022-03-09;1;1;Balance_(Garigary,_Kiriry);30;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-08;1;1;Balance_(Garigary,_Kiriry);30;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-07;1;1;Balance_(Garigary,_Kiriry);30;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-06;0;0;;0;;0;3
Boeny;Soalala;Soalala;Baly;Baly;2022-03-12;15;2;13;2000;;;0;0;2022-03-12;0;0;;0;;0;2022-03-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-10;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-09;0;0;;0;;0;2
