fiche_enqueteur.date,fiche_enqueteur.capture_poids,nombre_sortie_capture,echantillon.poids,crabe.sexe,crabe.taille
2022-04-26,11,2,11,NO,84
2022-04-26,11,2,11,NO,89
2022-04-26,11,2,11,NO,91
2022-04-26,11,2,11,NO,97
2022-04-26,11,2,11,NO,110
2022-04-26,11,2,11,NO,120
2022-04-26,11,2,11,NO,121
2022-04-26,11,2,11,NO,122
2022-04-26,11,2,11,NO,128
2022-04-26,11,2,11,NO,128
2022-04-26,11,2,11,NO,128
2022-04-26,11,2,11,NO,128
2022-04-27,1.5,3,1.5,M,72
2022-04-27,1.5,3,1.5,M,76
2022-04-27,1.5,3,1.5,M,76
2022-04-27,1.5,3,1.5,M,80
2022-04-27,1.5,3,1.5,M,81
2022-04-27,1.5,3,1.5,M,83
2022-04-27,1.5,3,1.5,M,84
2022-04-27,1.5,3,1.5,M,88
2022-04-27,1.5,3,1.5,M,118
2022-04-27,1.5,3,1.5,NO,75
2022-04-27,1.5,3,1.5,NO,80
2022-04-27,1.5,3,1.5,NO,81
2022-04-27,1.5,3,1.5,NO,84
2022-04-27,1.5,3,1.5,NO,109
2022-04-27,1.5,3,1.5,NO,122
2022-04-27,1.5,3,1.5,NO,125
2022-04-27,1.5,3,1.5,NO,128
2022-04-27,1.5,3,1.5,NO,128
2022-04-27,1.5,3,1.5,NO,129
2022-04-27,3,2,3,M,72
2022-04-27,3,2,3,M,74
2022-04-27,3,2,3,M,75
2022-04-27,3,2,3,M,78
2022-04-27,3,2,3,M,83
2022-04-27,3,2,3,M,84
2022-04-27,3,2,3,M,88
2022-04-27,3,2,3,M,125
2022-04-27,3,2,3,NO,72
2022-04-27,3,2,3,NO,76
2022-04-27,3,2,3,NO,78
2022-04-27,3,2,3,NO,79
2022-04-27,3,2,3,NO,81
2022-04-27,3,2,3,NO,81
2022-04-27,3,2,3,NO,83
2022-04-27,3,2,3,NO,84
2022-04-27,3,2,3,NO,85
2022-04-27,3,2,3,NO,120
2022-04-27,3,2,3,NO,135
2022-04-27,3,3,3,M,68
2022-04-27,3,3,3,M,72
2022-04-27,3,3,3,M,75
2022-04-27,3,3,3,M,75
2022-04-27,3,3,3,M,76
2022-04-27,3,3,3,M,77
2022-04-27,3,3,3,M,78
2022-04-27,3,3,3,M,79
2022-04-27,3,3,3,M,83
2022-04-27,3,3,3,M,84
2022-04-27,3,3,3,M,86
2022-04-27,3,3,3,M,87
2022-04-27,3,3,3,M,90
2022-04-27,3,3,3,M,115
2022-04-27,3,3,3,M,122
2022-04-27,3,3,3,M,128
2022-04-27,3,3,3,M,129
2022-04-27,3,3,3,NO,65
2022-04-27,3,3,3,NO,66
2022-04-27,3,3,3,NO,66
2022-04-27,3,3,3,NO,72
2022-04-27,3,3,3,NO,78
2022-04-27,3,3,3,NO,81
2022-04-27,3,3,3,NO,82
2022-04-27,3,3,3,NO,84
2022-04-27,3,3,3,NO,84
2022-04-27,3,3,3,NO,86
2022-04-27,3,3,3,NO,86
2022-04-27,3,3,3,NO,87
2022-04-27,3,3,3,NO,90
2022-04-27,3,3,3,NO,91
2022-04-27,3,3,3,NO,93
2022-04-27,3,3,3,NO,97
2022-04-27,3,3,3,NO,104
2022-04-27,3,3,3,NO,120
2022-04-27,3,3,3,NO,135
2022-04-27,3,3,3,NO,145
2022-04-27,3,3,3,NR,90
2022-04-27,4,1,4,M,68
2022-04-27,4,1,4,M,68
2022-04-27,4,1,4,M,69
2022-04-27,4,1,4,M,70
2022-04-27,4,1,4,M,75
2022-04-27,4,1,4,M,75
2022-04-27,4,1,4,M,77
2022-04-27,4,1,4,M,77
2022-04-27,4,1,4,M,83
2022-04-27,4,1,4,M,83
2022-04-27,4,1,4,M,84
2022-04-27,4,1,4,M,89
2022-04-27,4,1,4,M,94
2022-04-27,4,1,4,M,120
2022-04-27,4,1,4,M,123
2022-04-27,4,1,4,M,125
2022-04-27,4,1,4,NO,68
2022-04-27,4,1,4,NO,68
2022-04-27,4,1,4,NO,68
2022-04-27,4,1,4,NO,69
2022-04-27,4,1,4,NO,70
2022-04-27,4,1,4,NO,70
2022-04-27,4,1,4,NO,81
2022-04-27,4,1,4,NO,81
2022-04-27,4,1,4,NO,81
2022-04-27,4,1,4,NO,84
2022-04-27,4,1,4,NO,86
2022-04-27,4,1,4,NO,96
2022-04-27,4,1,4,NO,102
2022-04-27,5,1,5,M,68
2022-04-27,5,1,5,M,72
2022-04-27,5,1,5,M,79
2022-04-27,5,1,5,M,79
2022-04-27,5,1,5,M,83
2022-04-27,5,1,5,M,84
2022-04-27,5,1,5,M,84
2022-04-27,5,1,5,M,89
2022-04-27,5,1,5,M,114
2022-04-27,5,1,5,M,122
2022-04-27,5,1,5,M,125
2022-04-27,5,1,5,M,150
2022-04-27,5,1,5,NO,69
2022-04-27,5,1,5,NO,74
2022-04-27,5,1,5,NO,75
2022-04-27,5,1,5,NO,79
2022-04-27,5,1,5,NO,81
2022-04-27,5,1,5,NO,87
2022-04-27,5,1,5,NO,89
2022-04-27,5,1,5,NO,93
2022-04-27,5,1,5,NO,120
2022-04-27,5,1,5,NO,122
2022-04-27,5,1,5,NO,125
2022-04-27,5,1,5,NO,127
2022-04-27,5,1,5,NO,129
2022-04-27,5,1,5,NO,140
2022-04-27,6,3,6,M,75
2022-04-27,6,3,6,M,83
2022-04-27,6,3,6,M,85
2022-04-27,6,3,6,M,87
2022-04-27,6,3,6,M,89
2022-04-27,6,3,6,M,89
2022-04-27,6,3,6,M,90
2022-04-27,6,3,6,M,93
2022-04-27,6,3,6,M,94
2022-04-27,6,3,6,M,104
2022-04-27,6,3,6,M,107
2022-04-27,6,3,6,M,122
2022-04-27,6,3,6,M,128
2022-04-27,6,3,6,M,129
2022-04-27,6,3,6,NO,70
2022-04-27,6,3,6,NO,70
2022-04-27,6,3,6,NO,74
2022-04-27,6,3,6,NO,74
2022-04-27,6,3,6,NO,74
2022-04-27,6,3,6,NO,77
2022-04-27,6,3,6,NO,81
2022-04-27,6,3,6,NO,81
2022-04-27,6,3,6,NO,82
2022-04-27,6,3,6,NO,89
2022-04-27,6,3,6,NO,90
2022-04-27,6,3,6,NO,97
2022-04-27,6,3,6,NO,118
2022-04-27,6,3,6,NO,120
2022-04-27,6,3,6,NO,121
2022-04-27,6,3,6,NO,122
2022-05-01,1.5,2,1.5,M,66
2022-05-01,1.5,2,1.5,M,106
2022-05-01,1.5,2,1.5,M,124
2022-05-01,1.5,2,1.5,M,128
2022-05-01,1.5,2,1.5,NO,118
2022-05-01,1.5,2,1.5,NO,118
2022-05-01,1.5,2,1.5,NO,127
2022-05-01,3,1,3,M,72
2022-05-01,3,1,3,M,75
2022-05-01,3,1,3,M,77
2022-05-01,3,1,3,M,78
2022-05-01,3,1,3,M,79
2022-05-01,3,1,3,M,83
2022-05-01,3,1,3,M,84
2022-05-01,3,1,3,M,88
2022-05-01,3,1,3,M,120
2022-05-01,3,1,3,NO,69
2022-05-01,3,1,3,NO,70
2022-05-01,3,1,3,NO,70
2022-05-01,3,1,3,NO,81
2022-05-01,3,1,3,NO,84
2022-05-01,3,1,3,NO,86
2022-05-01,3,1,3,NO,90
2022-05-01,3,1,3,NO,115
2022-05-01,3,1,3,NO,120
2022-05-01,3,1,3,NO,129
2022-05-01,3,2,3,M,65
2022-05-01,3,2,3,M,68
2022-05-01,3,2,3,M,69
2022-05-01,3,2,3,M,75
2022-05-01,3,2,3,M,78
2022-05-01,3,2,3,M,87
2022-05-01,3,2,3,M,88
2022-05-01,3,2,3,M,90
2022-05-01,3,2,3,M,92
2022-05-01,3,2,3,M,97
2022-05-01,3,2,3,M,104
2022-05-01,3,2,3,M,106
2022-05-01,3,2,3,NO,69
2022-05-01,3,2,3,NO,69
2022-05-01,3,2,3,NO,69
2022-05-01,3,2,3,NO,84
2022-05-01,3,2,3,NO,89
2022-05-01,3,2,3,NO,91
2022-05-01,3,2,3,NO,93
2022-05-01,3,2,3,NO,93
2022-05-01,3,2,3,NO,99
2022-05-01,3,2,3,NO,125
2022-05-01,3,2,3,NO,128
2022-05-01,4,1,4,M,66
2022-05-01,4,1,4,M,77
2022-05-01,4,1,4,M,77
2022-05-01,4,1,4,M,88
2022-05-01,4,1,4,M,90
2022-05-01,4,1,4,M,96
2022-05-01,4,1,4,M,118
2022-05-01,4,1,4,M,120
2022-05-01,4,1,4,M,123
2022-05-01,4,1,4,M,124
2022-05-01,4,1,4,NO,68
2022-05-01,4,1,4,NO,70
2022-05-01,4,1,4,NO,79
2022-05-01,4,1,4,NO,79
2022-05-01,4,1,4,NO,79
2022-05-01,4,1,4,NO,81
2022-05-01,4,1,4,NO,82
2022-05-01,4,1,4,NO,86
2022-05-01,4,1,4,NO,87
2022-05-01,4,1,4,NO,88
2022-05-01,4,1,4,NO,91
2022-05-01,4,1,4,NO,100
2022-05-01,4,1,4,NO,104
2022-05-01,4,1,4,NO,109
2022-05-01,4,1,4,NO,122
2022-05-01,4,1,4,NO,130
2022-05-01,5,2,7.5,M,70
2022-05-01,5,2,7.5,M,76
2022-05-01,5,2,7.5,M,82
2022-05-01,5,2,7.5,M,84
2022-05-01,5,2,7.5,M,85
2022-05-01,5,2,7.5,M,88
2022-05-01,5,2,7.5,M,91
2022-05-01,5,2,7.5,M,93
2022-05-01,5,2,7.5,M,94
2022-05-01,5,2,7.5,M,96
2022-05-01,5,2,7.5,M,96
2022-05-01,5,2,7.5,M,101
2022-05-01,5,2,7.5,M,118
2022-05-01,5,2,7.5,M,120
2022-05-01,5,2,7.5,M,128
2022-05-01,5,2,7.5,NO,68
2022-05-01,5,2,7.5,NO,69
2022-05-01,5,2,7.5,NO,69
2022-05-01,5,2,7.5,NO,70
2022-05-01,5,2,7.5,NO,75
2022-05-01,5,2,7.5,NO,75
2022-05-01,5,2,7.5,NO,79
2022-05-01,5,2,7.5,NO,79
2022-05-01,5,2,7.5,NO,86
2022-05-01,5,2,7.5,NO,87
2022-05-01,5,2,7.5,NO,89
2022-05-01,5,2,7.5,NO,90
2022-05-01,5,2,7.5,NO,97
2022-05-01,5,2,7.5,NO,120
2022-05-01,5,2,7.5,NO,123
2022-05-01,5.5,1,5.5,M,70
2022-05-01,5.5,1,5.5,M,70
2022-05-01,5.5,1,5.5,M,79
2022-05-01,5.5,1,5.5,M,81
2022-05-01,5.5,1,5.5,M,83
2022-05-01,5.5,1,5.5,M,84
2022-05-01,5.5,1,5.5,M,86
2022-05-01,5.5,1,5.5,M,99
2022-05-01,5.5,1,5.5,M,109
2022-05-01,5.5,1,5.5,M,110
2022-05-01,5.5,1,5.5,M,122
2022-05-01,5.5,1,5.5,M,124
2022-05-01,5.5,1,5.5,M,124
2022-05-01,5.5,1,5.5,NO,65
2022-05-01,5.5,1,5.5,NO,68
2022-05-01,5.5,1,5.5,NO,68
2022-05-01,5.5,1,5.5,NO,68
2022-05-01,5.5,1,5.5,NO,75
2022-05-01,5.5,1,5.5,NO,77
2022-05-01,5.5,1,5.5,NO,86
2022-05-01,5.5,1,5.5,NO,89
2022-05-01,5.5,1,5.5,NO,91
2022-05-01,5.5,1,5.5,NO,91
2022-05-01,5.5,1,5.5,NO,106
2022-05-01,5.5,1,5.5,NO,113
2022-05-01,5.5,1,5.5,NO,121
2022-05-02,2,2,2,M,101
2022-05-02,2,2,2,M,102
2022-05-02,2,2,2,M,108
2022-05-02,2,2,2,M,110
2022-05-02,2,2,2,M,122
2022-05-02,2,2,2,NO,110
2022-05-02,2,2,2,NO,112
2022-05-02,2,2,2,NO,120
2022-05-02,2,2,2,NO,124
2022-05-02,3,4,3,M,66
2022-05-02,3,4,3,M,72
2022-05-02,3,4,3,M,72
2022-05-02,3,4,3,M,74
2022-05-02,3,4,3,M,80
2022-05-02,3,4,3,M,81
2022-05-02,3,4,3,M,86
2022-05-02,3,4,3,M,89
2022-05-02,3,4,3,M,89
2022-05-02,3,4,3,M,89
2022-05-02,3,4,3,M,93
2022-05-02,3,4,3,M,95
2022-05-02,3,4,3,M,97
2022-05-02,3,4,3,M,97
2022-05-02,3,4,3,M,104
2022-05-02,3,4,3,M,110
2022-05-02,3,4,3,M,115
2022-05-02,3,4,3,NO,65
2022-05-02,3,4,3,NO,72
2022-05-02,3,4,3,NO,75
2022-05-02,3,4,3,NO,75
2022-05-02,3,4,3,NO,78
2022-05-02,3,4,3,NO,81
2022-05-02,3,4,3,NO,84
2022-05-02,3,4,3,NO,85
2022-05-02,3,4,3,NO,87
2022-05-02,3,4,3,NO,87
2022-05-02,3,4,3,NO,88
2022-05-02,3,4,3,NO,93
2022-05-02,3,4,3,NO,93
2022-05-02,3,4,3,NO,97
2022-05-02,3,4,3,NO,103
2022-05-02,3,4,3,NO,120
2022-05-02,3,4,3,NO,122
2022-05-02,3,4,3,NO,125
2022-05-02,3,4,3,NO,128
2022-05-02,5,4,5,M,64
2022-05-02,5,4,5,M,68
2022-05-02,5,4,5,M,69
2022-05-02,5,4,5,M,69
2022-05-02,5,4,5,M,77
2022-05-02,5,4,5,M,81
2022-05-02,5,4,5,M,82
2022-05-02,5,4,5,M,84
2022-05-02,5,4,5,M,84
2022-05-02,5,4,5,M,89
2022-05-02,5,4,5,M,97
2022-05-02,5,4,5,M,118
2022-05-02,5,4,5,M,128
2022-05-02,5,4,5,M,128
2022-05-02,5,4,5,NO,66
2022-05-02,5,4,5,NO,68
2022-05-02,5,4,5,NO,68
2022-05-02,5,4,5,NO,69
2022-05-02,5,4,5,NO,69
2022-05-02,5,4,5,NO,69
2022-05-02,5,4,5,NO,70
2022-05-02,5,4,5,NO,75
2022-05-02,5,4,5,NO,75
2022-05-02,5,4,5,NO,83
2022-05-02,5,4,5,NO,86
2022-05-02,5,4,5,NO,90
2022-05-02,5,4,5,NO,108
2022-05-02,5,4,5,NO,111
2022-05-02,5,4,5,NO,113
2022-05-02,5,4,5,NO,125
2022-05-02,7,2,6.5,M,70
2022-05-02,7,2,6.5,M,74
2022-05-02,7,2,6.5,M,78
2022-05-02,7,2,6.5,M,81
2022-05-02,7,2,6.5,M,84
2022-05-02,7,2,6.5,M,88
2022-05-02,7,2,6.5,M,89
2022-05-02,7,2,6.5,M,93
2022-05-02,7,2,6.5,M,94
2022-05-02,7,2,6.5,M,101
2022-05-02,7,2,6.5,M,108
2022-05-02,7,2,6.5,M,109
2022-05-02,7,2,6.5,M,122
2022-05-02,7,2,6.5,NO,69
2022-05-02,7,2,6.5,NO,72
2022-05-02,7,2,6.5,NO,73
2022-05-02,7,2,6.5,NO,75
2022-05-02,7,2,6.5,NO,75
2022-05-02,7,2,6.5,NO,90
2022-05-02,7,2,6.5,NO,93
2022-05-02,7,2,6.5,NO,110
2022-05-02,7,2,6.5,NO,112
2022-05-02,7,2,6.5,NO,117
2022-05-02,7,2,6.5,NO,118
2022-05-02,7,2,6.5,NO,118
2022-05-02,7,2,6.5,NO,120
2022-05-02,7,2,6.5,NO,122
2022-05-02,7,2,6.5,NO,125
2022-05-02,7,2,6.5,NO,125
2022-05-02,7,2,6.5,NO,128
2022-05-02,7,4,6.5,M,78
2022-05-02,7,4,6.5,M,79
2022-05-02,7,4,6.5,M,79
2022-05-02,7,4,6.5,M,83
2022-05-02,7,4,6.5,M,84
2022-05-02,7,4,6.5,M,87
2022-05-02,7,4,6.5,M,97
2022-05-02,7,4,6.5,M,97
2022-05-02,7,4,6.5,M,112
2022-05-02,7,4,6.5,M,119
2022-05-02,7,4,6.5,M,122
2022-05-02,7,4,6.5,M,124
2022-05-02,7,4,6.5,M,128
2022-05-02,7,4,6.5,M,136
2022-05-02,7,4,6.5,NO,72
2022-05-02,7,4,6.5,NO,73
2022-05-02,7,4,6.5,NO,79
2022-05-02,7,4,6.5,NO,83
2022-05-02,7,4,6.5,NO,84
2022-05-02,7,4,6.5,NO,84
2022-05-02,7,4,6.5,NO,86
2022-05-02,7,4,6.5,NO,87
2022-05-02,7,4,6.5,NO,89
2022-05-02,7,4,6.5,NO,91
2022-05-02,7,4,6.5,NO,93
2022-05-02,7,4,6.5,NO,104
2022-05-02,7,4,6.5,NO,115
2022-05-02,7,4,6.5,NO,120
2022-05-02,7,4,6.5,NO,122
2022-05-02,7,4,6.5,NO,122
2022-05-03,1.5,6,1.5,M,77
2022-05-03,1.5,6,1.5,M,80
2022-05-03,1.5,6,1.5,M,89
2022-05-03,1.5,6,1.5,M,130
2022-05-03,1.5,6,1.5,NO,74
2022-05-03,1.5,6,1.5,NO,79
2022-05-03,1.5,6,1.5,NO,79
2022-05-03,1.5,6,1.5,NO,83
2022-05-03,1.5,6,1.5,NO,101
2022-05-03,1.5,6,1.5,NO,128
2022-05-03,3,3,3,M,81
2022-05-03,3,3,3,M,83
2022-05-03,3,3,3,M,85
2022-05-03,3,3,3,M,91
2022-05-03,3,3,3,M,94
2022-05-03,3,3,3,M,129
2022-05-03,3,3,3,M,135
2022-05-03,3,3,3,NO,72
2022-05-03,3,3,3,NO,72
2022-05-03,3,3,3,NO,75
2022-05-03,3,3,3,NO,76
2022-05-03,3,3,3,NO,79
2022-05-03,3,3,3,NO,80
2022-05-03,3,3,3,NO,86
2022-05-03,3,3,3,NO,86
2022-05-03,3,3,3,NO,92
2022-05-03,3,3,3,NO,148
2022-05-03,3.5,6,3.5,M,70
2022-05-03,3.5,6,3.5,M,72
2022-05-03,3.5,6,3.5,M,81
2022-05-03,3.5,6,3.5,M,81
2022-05-03,3.5,6,3.5,M,83
2022-05-03,3.5,6,3.5,M,109
2022-05-03,3.5,6,3.5,M,125
2022-05-03,3.5,6,3.5,M,130
2022-05-03,3.5,6,3.5,NO,66
2022-05-03,3.5,6,3.5,NO,68
2022-05-03,3.5,6,3.5,NO,68
2022-05-03,3.5,6,3.5,NO,81
2022-05-03,3.5,6,3.5,NO,92
2022-05-03,3.5,6,3.5,NO,120
2022-05-03,3.5,6,3.5,NO,122
2022-05-03,3.5,6,3.5,NO,128
2022-05-03,3.5,6,3.5,NO,128
2022-05-03,4,4,4,M,69
2022-05-03,4,4,4,M,75
2022-05-03,4,4,4,M,78
2022-05-03,4,4,4,M,79
2022-05-03,4,4,4,M,86
2022-05-03,4,4,4,M,89
2022-05-03,4,4,4,M,93
2022-05-03,4,4,4,M,122
2022-05-03,4,4,4,M,124
2022-05-03,4,4,4,M,124
2022-05-03,4,4,4,M,128
2022-05-03,4,4,4,NO,69
2022-05-03,4,4,4,NO,72
2022-05-03,4,4,4,NO,73
2022-05-03,4,4,4,NO,74
2022-05-03,4,4,4,NO,76
2022-05-03,4,4,4,NO,81
2022-05-03,4,4,4,NO,82
2022-05-03,4,4,4,NO,89
2022-05-03,4,4,4,NO,120
2022-05-03,4,4,4,NO,122
2022-05-03,4,4,4,NO,131
2022-05-03,4,4,4,NO,134
2022-05-07,3,1,3,M,68
2022-05-07,3,1,3,M,72
2022-05-07,3,1,3,M,75
2022-05-07,3,1,3,M,77
2022-05-07,3,1,3,M,79
2022-05-07,3,1,3,M,79
2022-05-07,3,1,3,M,81
2022-05-07,3,1,3,M,81
2022-05-07,3,1,3,M,83
2022-05-07,3,1,3,M,86
2022-05-07,3,1,3,M,89
2022-05-07,3,1,3,M,90
2022-05-07,3,1,3,M,90
2022-05-07,3,1,3,M,93
2022-05-07,3,1,3,M,99
2022-05-07,3,1,3,M,117
2022-05-07,3,1,3,M,133
2022-05-07,3,1,3,M,148
2022-05-07,3,1,3,NO,65
2022-05-07,3,1,3,NO,66
2022-05-07,3,1,3,NO,72
2022-05-07,3,1,3,NO,74
2022-05-07,3,1,3,NO,78
2022-05-07,3,1,3,NO,81
2022-05-07,3,1,3,NO,83
2022-05-07,3,1,3,NO,87
2022-05-07,3,1,3,NO,89
2022-05-07,3,1,3,NO,89
2022-05-07,3,1,3,NO,90
2022-05-07,3,1,3,NO,91
2022-05-07,3,1,3,NO,99
2022-05-07,3,1,3,NO,106
2022-05-07,3,1,3,NO,116
2022-05-07,3,1,3,NO,120
2022-05-07,3,1,3,NO,121
2022-05-07,4,1,4,M,64
2022-05-07,4,1,4,M,66
2022-05-07,4,1,4,M,76
2022-05-07,4,1,4,M,84
2022-05-07,4,1,4,M,84
2022-05-07,4,1,4,M,86
2022-05-07,4,1,4,M,86
2022-05-07,4,1,4,M,91
2022-05-07,4,1,4,M,97
2022-05-07,4,1,4,M,129
2022-05-07,4,1,4,M,131
2022-05-07,4,1,4,NO,72
2022-05-07,4,1,4,NO,74
2022-05-07,4,1,4,NO,75
2022-05-07,4,1,4,NO,77
2022-05-07,4,1,4,NO,90
2022-05-07,4,1,4,NO,100
2022-05-07,4,1,4,NO,102
2022-05-07,4,1,4,NO,120
2022-05-07,4,1,4,NO,135
2022-05-07,4,1,4,NO,135
2022-05-07,4,1,4,NO,139
2022-05-07,4.5,1,4.5,M,68
2022-05-07,4.5,1,4.5,M,70
2022-05-07,4.5,1,4.5,M,79
2022-05-07,4.5,1,4.5,M,88
2022-05-07,4.5,1,4.5,M,88
2022-05-07,4.5,1,4.5,M,96
2022-05-07,4.5,1,4.5,M,105
2022-05-07,4.5,1,4.5,M,107
2022-05-07,4.5,1,4.5,M,118
2022-05-07,4.5,1,4.5,M,125
2022-05-07,4.5,1,4.5,M,128
2022-05-07,4.5,1,4.5,NO,65
2022-05-07,4.5,1,4.5,NO,66
2022-05-07,4.5,1,4.5,NO,69
2022-05-07,4.5,1,4.5,NO,70
2022-05-07,4.5,1,4.5,NO,72
2022-05-07,4.5,1,4.5,NO,75
2022-05-07,4.5,1,4.5,NO,81
2022-05-07,4.5,1,4.5,NO,81
2022-05-07,4.5,1,4.5,NO,84
2022-05-07,4.5,1,4.5,NO,88
2022-05-07,4.5,1,4.5,NO,93
2022-05-07,4.5,1,4.5,NO,97
2022-05-07,4.5,1,4.5,NO,110
2022-05-07,4.5,1,4.5,NO,120
2022-05-07,4.5,1,4.5,NO,120
2022-05-07,5,1,5,M,65
2022-05-07,5,1,5,M,66
2022-05-07,5,1,5,M,66
2022-05-07,5,1,5,M,66
2022-05-07,5,1,5,M,68
2022-05-07,5,1,5,M,69
2022-05-07,5,1,5,M,69
2022-05-07,5,1,5,M,72
2022-05-07,5,1,5,M,73
2022-05-07,5,1,5,M,78
2022-05-07,5,1,5,M,79
2022-05-07,5,1,5,M,79
2022-05-07,5,1,5,M,79
2022-05-07,5,1,5,M,81
2022-05-07,5,1,5,M,84
2022-05-07,5,1,5,M,85
2022-05-07,5,1,5,M,86
2022-05-07,5,1,5,M,88
2022-05-07,5,1,5,M,89
2022-05-07,5,1,5,M,89
2022-05-07,5,1,5,M,89
2022-05-07,5,1,5,M,89
2022-05-07,5,1,5,M,90
2022-05-07,5,1,5,M,91
2022-05-07,5,1,5,M,91
2022-05-07,5,1,5,M,97
2022-05-07,5,1,5,M,105
2022-05-07,5,1,5,M,108
2022-05-07,5,1,5,M,111
2022-05-07,5,1,5,M,111
2022-05-07,5,1,5,M,120
2022-05-07,5,1,5,M,121
2022-05-07,5,1,5,M,122
2022-05-07,5,1,5,M,122
2022-05-07,5,1,5,M,123
2022-05-07,5,1,5,M,128
2022-05-07,5,1,5,M,130
2022-05-07,5,1,5,NO,67
2022-05-07,5,1,5,NO,68
2022-05-07,5,1,5,NO,68
2022-05-07,5,1,5,NO,69
2022-05-07,5,1,5,NO,69
2022-05-07,5,1,5,NO,69
2022-05-07,5,1,5,NO,69
2022-05-07,5,1,5,NO,70
2022-05-07,5,1,5,NO,70
2022-05-07,5,1,5,NO,74
2022-05-07,5,1,5,NO,75
2022-05-07,5,1,5,NO,75
2022-05-07,5,1,5,NO,75
2022-05-07,5,1,5,NO,77
2022-05-07,5,1,5,NO,77
2022-05-07,5,1,5,NO,77
2022-05-07,5,1,5,NO,78
2022-05-07,5,1,5,NO,79
2022-05-07,5,1,5,NO,79
2022-05-07,5,1,5,NO,79
2022-05-07,5,1,5,NO,83
2022-05-07,5,1,5,NO,83
2022-05-07,5,1,5,NO,84
2022-05-07,5,1,5,NO,84
2022-05-07,5,1,5,NO,85
2022-05-07,5,1,5,NO,86
2022-05-07,5,1,5,NO,86
2022-05-07,5,1,5,NO,86
2022-05-07,5,1,5,NO,87
2022-05-07,5,1,5,NO,88
2022-05-07,5,1,5,NO,89
2022-05-07,5,1,5,NO,91
2022-05-07,5,1,5,NO,94
2022-05-07,5,1,5,NO,96
2022-05-07,5,1,5,NO,96
2022-05-07,5,1,5,NO,106
2022-05-07,5,1,5,NO,107
2022-05-07,5,1,5,NO,109
2022-05-07,5,1,5,NO,122
2022-05-07,5,1,5,NO,129
2022-05-07,6,1,5,M,68
2022-05-07,6,1,5,M,74
2022-05-07,6,1,5,M,75
2022-05-07,6,1,5,M,77
2022-05-07,6,1,5,M,79
2022-05-07,6,1,5,M,79
2022-05-07,6,1,5,M,84
2022-05-07,6,1,5,M,88
2022-05-07,6,1,5,M,90
2022-05-07,6,1,5,M,104
2022-05-07,6,1,5,M,115
2022-05-07,6,1,5,M,118
2022-05-07,6,1,5,M,120
2022-05-07,6,1,5,M,128
2022-05-07,6,1,5,NO,70
2022-05-07,6,1,5,NO,72
2022-05-07,6,1,5,NO,83
2022-05-07,6,1,5,NO,83
2022-05-07,6,1,5,NO,84
2022-05-07,6,1,5,NO,86
2022-05-07,6,1,5,NO,88
2022-05-07,6,1,5,NO,91
2022-05-07,6,1,5,NO,92
2022-05-07,6,1,5,NO,104
2022-05-07,6,1,5,NO,111
2022-05-07,6,1,5,NO,121
2022-05-07,6,1,5,NO,121
2022-05-07,6,1,5,NO,121
2022-05-07,6,1,5,NO,128
2022-05-07,6,1,5,NO,128
2022-05-07,9,1,6,M,73
2022-05-07,9,1,6,M,75
2022-05-07,9,1,6,M,79
2022-05-07,9,1,6,M,83
2022-05-07,9,1,6,M,86
2022-05-07,9,1,6,M,89
2022-05-07,9,1,6,M,89
2022-05-07,9,1,6,M,93
2022-05-07,9,1,6,M,101
2022-05-07,9,1,6,M,106
2022-05-07,9,1,6,M,110
2022-05-07,9,1,6,M,118
2022-05-07,9,1,6,M,118
2022-05-07,9,1,6,M,128
2022-05-07,9,1,6,M,129
2022-05-07,9,1,6,NO,65
2022-05-07,9,1,6,NO,72
2022-05-07,9,1,6,NO,75
2022-05-07,9,1,6,NO,75
2022-05-07,9,1,6,NO,80
2022-05-07,9,1,6,NO,81
2022-05-07,9,1,6,NO,84
2022-05-07,9,1,6,NO,85
2022-05-07,9,1,6,NO,90
2022-05-07,9,1,6,NO,91
2022-05-07,9,1,6,NO,107
2022-05-07,9,1,6,NO,120
2022-05-07,9,1,6,NO,120
2022-05-07,9,1,6,NO,123
2022-05-07,9,1,6,NO,127
2022-05-07,11,1,5,M,74
2022-05-07,11,1,5,M,75
2022-05-07,11,1,5,M,77
2022-05-07,11,1,5,M,77
2022-05-07,11,1,5,M,81
2022-05-07,11,1,5,M,83
2022-05-07,11,1,5,M,88
2022-05-07,11,1,5,M,104
2022-05-07,11,1,5,M,104
2022-05-07,11,1,5,M,108
2022-05-07,11,1,5,M,120
2022-05-07,11,1,5,M,122
2022-05-07,11,1,5,M,123
2022-05-07,11,1,5,M,132
2022-05-07,11,1,5,NO,79
2022-05-07,11,1,5,NO,89
2022-05-07,11,1,5,NO,91
2022-05-07,11,1,5,NO,93
2022-05-07,11,1,5,NO,94
2022-05-07,11,1,5,NO,110
2022-05-07,11,1,5,NO,113
2022-05-07,11,1,5,NO,115
2022-05-07,11,1,5,NO,118
2022-05-07,11,1,5,NO,120
2022-05-07,11,1,5,NO,120
2022-05-07,11,1,5,NO,120
2022-05-07,11,1,5,NO,120
2022-05-07,11,1,5,NO,122
2022-05-07,11,1,5,NO,128
2022-05-07,11,1,5,NO,128
2022-05-08,6,2,4,M,69
2022-05-08,6,2,4,M,72
2022-05-08,6,2,4,M,73
2022-05-08,6,2,4,M,75
