zone_corecrabe.nom,village.nom,fiche_acheteur.date,fiche_acheteur.collecte_poids1,date_sortie_de_peche1,nombre_sortie_de_peche1,nombre_de_pirogue_sortie_de_peche1,nom_premier_engin1,nombre_premier_engin1,nom_deuxieme_engin1,nombre_deuxieme_engin1,date_sortie_de_peche2,nombre_sortie_de_peche2,nombre_de_pirogue_sortie_de_peche2,nom_premier_engin2,nombre_premier_engin2,nom_deuxieme_engin2,nombre_deuxieme_engin2,date_sortie_de_peche3,nombre_sortie_de_peche3,nombre_de_pirogue_sortie_de_peche3,nom_premier_engin3,nombre_premier_engin3,nom_deuxieme_engin3,nombre_deuxieme_engin3,date_sortie_de_peche4,nombre_sortie_de_peche4,nombre_de_pirogue_sortie_de_peche4,nom_premier_engin4,nombre_premier_engin4,nom_deuxieme_engin4,nombre_deuxieme_engin4,nombre_sortie_vente
Mahajanga,Sambiravo,2022-09-02,10,2022-09-02,0,0,,0,,0,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-31,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-30,0,0,,0,,0,2
Mahajanga,Sambiravo,2022-09-02,15,2022-09-02,0,0,,0,,0,2022-09-01,0,0,,0,,0,2022-08-31,1,1,"Balance_(Garigary,_Kiriry)",29,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-30,1,1,"Balance_(Garigary,_Kiriry)",29,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-02,19,2022-09-02,0,0,,0,,0,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",27,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-31,1,1,"Balance_(Garigary,_Kiriry)",27,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-30,1,1,"Balance_(Garigary,_Kiriry)",27,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,3
Mahajanga,Sambiravo,2022-09-02,29,2022-09-02,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-31,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-30,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-02,39,2022-09-02,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-31,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-30,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-03,6,2022-09-03,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-02,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-01,0,0,,0,,0,2022-08-31,0,0,,0,,0,2
Mahajanga,Sambiravo,2022-09-03,9,2022-09-03,0,0,,0,,0,2022-09-02,0,0,,0,,0,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-31,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-03,10,2022-09-03,0,0,,0,,0,2022-09-02,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-31,0,0,,0,,0,2
Mahajanga,Sambiravo,2022-09-03,15,2022-09-03,0,0,,0,,0,2022-09-02,0,0,,0,,0,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-31,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-03,35,2022-09-03,1,1,"Balance_(Garigary,_Kiriry)",21,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-02,1,1,"Balance_(Garigary,_Kiriry)",21,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",21,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-08-31,1,1,"Balance_(Garigary,_Kiriry)",21,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-04,7,2022-09-04,0,0,,0,,0,2022-09-03,0,0,,0,,0,2022-09-02,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-04,9,2022-09-04,0,0,,0,,0,2022-09-03,0,0,,0,,0,2022-09-02,0,0,,0,,0,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",20,,0,1
Mahajanga,Sambiravo,2022-09-04,15,2022-09-04,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-03,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-02,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-04,19,2022-09-04,0,0,,0,,0,2022-09-03,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-02,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,3
Mahajanga,Sambiravo,2022-09-04,27,2022-09-04,0,0,,0,,0,2022-09-03,1,1,"Balance_(Garigary,_Kiriry)",27,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-02,1,1,"Balance_(Garigary,_Kiriry)",27,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-01,1,1,"Balance_(Garigary,_Kiriry)",27,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,3
Mahajanga,Sambiravo,2022-09-08,5,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-07,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-06,0,0,,0,,0,2022-09-05,0,0,,0,,0,2
Mahajanga,Sambiravo,2022-09-08,7,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-07,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-06,0,0,,0,,0,2022-09-05,0,0,,0,,0,2
Mahajanga,Sambiravo,2022-09-08,9,2022-09-08,0,0,,0,,0,2022-09-07,0,0,,0,,0,2022-09-06,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-05,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-08,12,2022-09-08,0,0,,0,,0,2022-09-07,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-06,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-05,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,3
Mahajanga,Sambiravo,2022-09-08,25,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-07,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-06,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-05,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-09,4,2022-09-09,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-08,0,0,,0,,0,2022-09-07,0,0,,0,,0,2022-09-06,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-09,10,2022-09-09,0,0,,0,,0,2022-09-08,0,0,,0,,0,2022-09-07,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-06,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-09,19,2022-09-09,0,0,,0,,0,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-07,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-06,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,3
Mahajanga,Sambiravo,2022-09-09,25,2022-09-09,0,0,,0,,0,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-07,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-06,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,3
Mahajanga,Sambiravo,2022-09-09,25,2022-09-09,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-07,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-06,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-10,4,2022-09-10,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-09,0,0,,0,,0,2022-09-08,0,0,,0,,0,2022-09-07,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-10,6,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-07,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-10,8,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,2022-09-08,0,0,,0,,0,2022-09-07,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,1
Mahajanga,Sambiravo,2022-09-10,30,2022-09-10,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-09,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-07,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-10,35,2022-09-10,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-09,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-07,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-11,9,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2022-09-09,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-11,10,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2022-09-09,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-11,11,2022-09-11,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-10,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-09,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-08,0,0,,0,,0,3
Mahajanga,Sambiravo,2022-09-11,19,2022-09-11,0,0,,0,,0,2022-09-10,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-09,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,3
Mahajanga,Sambiravo,2022-09-11,25,2022-09-11,1,1,"Balance_(Garigary,_Kiriry)",19,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-10,1,1,"Balance_(Garigary,_Kiriry)",19,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-09,1,1,"Balance_(Garigary,_Kiriry)",19,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-08,1,1,"Balance_(Garigary,_Kiriry)",19,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-12,2,2022-09-12,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-12,6,2022-09-12,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-12,9,2022-09-12,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-12,13,2022-09-12,1,1,"Balance_(Garigary,_Kiriry)",27,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-11,1,1,"Balance_(Garigary,_Kiriry)",27,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-10,0,0,,0,,0,2022-09-09,0,0,,0,,0,2
Mahajanga,Sambiravo,2022-09-12,20,2022-09-12,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-11,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-10,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-09,0,0,,0,,0,3
Mahajanga,Sambiravo,2022-09-13,2,2022-09-13,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-12,0,0,,0,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-13,6,2022-09-13,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-12,0,0,,0,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-13,9,2022-09-13,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-12,0,0,,0,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-13,9,2022-09-13,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-12,0,0,,0,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-13,13,2022-09-13,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-12,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-11,0,0,,0,,0,2022-09-10,0,0,,0,,0,2
Mahajanga,Sambiravo,2022-09-15,5,2022-09-15,1,1,"Balance_(Garigary,_Kiriry)",10,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-14,0,0,,0,,0,2022-09-13,0,0,,0,,0,2022-09-12,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-15,7,2022-09-15,1,1,"Balance_(Garigary,_Kiriry)",27,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-14,0,0,,0,,0,2022-09-13,0,0,,0,,0,2022-09-12,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-15,10,2022-09-15,0,0,,0,,0,2022-09-14,0,0,,0,,0,2022-09-13,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-12,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-15,17,2022-09-15,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-14,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-13,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-12,0,0,,0,,0,3
Mahajanga,Sambiravo,2022-09-15,25,2022-09-15,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-14,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-13,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-12,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-16,3,2022-09-16,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-15,0,0,,0,,0,2022-09-14,0,0,,0,,0,2022-09-13,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-16,5,2022-09-16,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-15,0,0,,0,,0,2022-09-14,0,0,,0,,0,2022-09-13,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-16,6,2022-09-16,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-15,0,0,,0,,0,2022-09-14,0,0,,0,,0,2022-09-13,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-16,13,2022-09-16,0,0,,0,,0,2022-09-15,0,0,,0,,0,2022-09-14,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-13,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-16,20,2022-09-16,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-15,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-14,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-13,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-21,2,2022-09-21,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-20,0,0,,0,,0,2022-09-19,0,0,,0,,0,2022-09-18,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-21,4,2022-09-21,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-09-20,0,0,,0,,0,2022-09-19,0,0,,0,,0,2022-09-18,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-21,7,2022-09-21,0,0,,0,,0,2022-09-20,0,0,,0,,0,2022-09-19,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-18,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-21,12,2022-09-21,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-20,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-19,0,0,,0,,0,2022-09-18,0,0,,0,,0,2
Mahajanga,Sambiravo,2022-09-21,23,2022-09-21,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-20,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-19,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-18,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-23,4,2022-09-23,0,0,,0,,0,2022-09-22,0,0,,0,,0,2022-09-21,0,0,,0,,0,2022-09-20,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,1
Mahajanga,Sambiravo,2022-09-23,7,2022-09-23,1,1,"Balance_(Garigary,_Kiriry)",19,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-22,0,0,,0,,0,2022-09-21,0,0,,0,,0,2022-09-20,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-23,10,2022-09-23,0,0,,0,,0,2022-09-22,0,0,,0,,0,2022-09-21,1,1,"Balance_(Garigary,_Kiriry)",17,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-20,1,1,"Balance_(Garigary,_Kiriry)",19,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
Mahajanga,Sambiravo,2022-09-23,19,2022-09-23,0,0,,0,,0,2022-09-22,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-21,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-20,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,3
Mahajanga,Sambiravo,2022-09-23,22,2022-09-23,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-22,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-21,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-20,1,1,"Balance_(Garigary,_Kiriry)",25,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4
Mahajanga,Sambiravo,2022-09-24,3,2022-09-24,1,1,"Balance_(Garigary,_Kiriry)",19,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-23,0,0,,0,,0,2022-09-22,0,0,,0,,0,2022-09-21,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-24,5,2022-09-24,1,1,"Balance_(Garigary,_Kiriry)",24,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-23,0,0,,0,,0,2022-09-22,0,0,,0,,0,2022-09-21,0,0,,0,,0,1
Mahajanga,Sambiravo,2022-09-24,9,2022-09-24,0,0,,0,,0,2022-09-23,0,0,,0,,0,2022-09-22,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-09-21,1,1,"Balance_(Garigary,_Kiriry)",20,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2
