village.nom,fiche.date_expedition,fiche_acheteur.date
Langany,2022-07-31,2022-07-20
Langany,2022-07-31,2022-07-20
Langany,2022-07-31,2022-07-20
Langany,2022-07-31,2022-07-20
Langany,2022-07-31,2022-07-20
Langany,2022-07-31,2022-07-27
Langany,2022-07-31,2022-07-27
Langany,2022-07-31,2022-07-27
Langany,2022-07-31,2022-07-27
Langany,2022-07-31,2022-07-27
Langany,2022-07-31,2022-07-27
Langany,2022-07-31,2022-07-27
Langany,2022-07-31,2022-07-27
Langany,2022-07-31,2022-07-27
Langany,2022-07-31,2022-07-27
Langany,2022-08-30,2022-08-03
Langany,2022-08-30,2022-08-03
Langany,2022-08-30,2022-08-03
Langany,2022-08-30,2022-08-03
Langany,2022-08-30,2022-08-03
Marohata,2022-07-02,2022-06-20
Marohata,2022-07-02,2022-06-20
Marohata,2022-07-02,2022-06-20
Marohata,2022-07-02,2022-06-20
Marohata,2022-07-02,2022-06-20
Marohata,2022-07-02,2022-06-28
Marohata,2022-07-02,2022-06-28
Marohata,2022-07-02,2022-06-28
Marohata,2022-07-02,2022-06-28
Marohata,2022-07-02,2022-06-28
Marohata,2022-07-02,2022-06-29
Marohata,2022-07-02,2022-06-29
Marohata,2022-07-02,2022-06-29
Marohata,2022-07-02,2022-06-29
Marohata,2022-07-02,2022-06-29
Marohata,2022-07-02,2022-07-23
Marohata,2022-07-02,2022-07-23
Marohata,2022-07-02,2022-07-23
Marohata,2022-07-02,2022-07-23
Marohata,2022-07-02,2022-07-23
Marohata,,2022-06-02
Marohata,,2022-06-02
Marohata,,2022-06-02
Marohata,,2022-06-02
Marohata,,2022-06-02
Marohata,,2022-06-06
Marohata,,2022-06-06
Marohata,,2022-06-06
Marohata,,2022-06-06
Marohata,,2022-06-06
Marohata,,2022-06-09
Marohata,,2022-06-09
Marohata,,2022-06-09
Marohata,,2022-06-09
Marohata,,2022-06-09
Marohata,,2022-07-04
Marohata,,2022-07-04
Marohata,,2022-07-04
Marohata,,2022-07-04
Marohata,,2022-07-04
Marohata,,2022-07-06
Marohata,,2022-07-06
Marohata,,2022-07-06
Marohata,,2022-07-06
Marohata,,2022-07-06
Marohata,,2022-07-14
Marohata,,2022-07-14
Marohata,,2022-07-14
Marohata,,2022-07-14
Marohata,,2022-07-14
Marohata,,2022-07-15
Marohata,,2022-07-15
Marohata,,2022-07-15
Marohata,,2022-07-15
Marohata,,2022-07-15
Marotia,2022-06-30,2022-06-06
Marotia,2022-06-30,2022-06-06
Marotia,2022-06-30,2022-06-06
Marotia,2022-06-30,2022-06-06
Marotia,2022-06-30,2022-06-06
Marotia,2022-06-30,2022-06-06
Marotia,2022-06-30,2022-06-06
Marotia,2022-06-30,2022-06-06
Marotia,2022-06-30,2022-06-06
Marotia,2022-06-30,2022-06-06
Marotia,2022-06-30,2022-06-08
Marotia,2022-06-30,2022-06-08
Marotia,2022-06-30,2022-06-08
Marotia,2022-06-30,2022-06-08
Marotia,2022-06-30,2022-06-08
Marotia,2022-06-30,2022-06-08
Marotia,2022-06-30,2022-06-08
Marotia,2022-06-30,2022-06-08
Marotia,2022-06-30,2022-06-08
Marotia,2022-06-30,2022-06-08
Marotia,2022-06-30,2022-06-11
Marotia,2022-06-30,2022-06-11
Marotia,2022-06-30,2022-06-11
Marotia,2022-06-30,2022-06-11
Marotia,2022-06-30,2022-06-11
Marotia,2022-06-30,2022-06-12
Marotia,2022-06-30,2022-06-12
Marotia,2022-06-30,2022-06-12
Marotia,2022-06-30,2022-06-12
Marotia,2022-06-30,2022-06-12
Marotia,2022-06-30,2022-06-13
Marotia,2022-06-30,2022-06-13
Marotia,2022-06-30,2022-06-13
Marotia,2022-06-30,2022-06-13
Marotia,2022-06-30,2022-06-13
Marotia,2022-06-30,2022-06-13
Marotia,2022-06-30,2022-06-14
Marotia,2022-06-30,2022-06-14
Marotia,2022-06-30,2022-06-14
Marotia,2022-06-30,2022-06-14
Marotia,2022-06-30,2022-06-19
Marotia,2022-06-30,2022-06-19
Marotia,2022-06-30,2022-06-19
Marotia,2022-06-30,2022-06-19
Marotia,2022-06-30,2022-06-19
Marotia,2022-06-30,2022-06-20
Marotia,2022-06-30,2022-06-20
Marotia,2022-06-30,2022-06-20
Marotia,2022-06-30,2022-06-20
Marotia,2022-06-30,2022-06-20
Marotia,2022-06-30,2022-06-21
Marotia,2022-06-30,2022-06-21
Marotia,2022-06-30,2022-06-21
Marotia,2022-06-30,2022-06-21
Marotia,2022-06-30,2022-06-21
Marotia,2022-06-30,2022-06-22
Marotia,2022-06-30,2022-06-22
Marotia,2022-06-30,2022-06-22
Marotia,2022-06-30,2022-06-22
Marotia,2022-06-30,2022-06-22
Marotia,2022-06-30,2022-06-27
Marotia,2022-06-30,2022-06-27
Marotia,2022-06-30,2022-06-27
Marotia,2022-06-30,2022-06-27
Marotia,2022-06-30,2022-06-27
Marotia,2022-06-30,2022-06-28
Marotia,2022-06-30,2022-06-28
Marotia,2022-06-30,2022-06-28
Marotia,2022-06-30,2022-06-28
Marotia,2022-06-30,2022-06-28
Marotia,2022-06-30,2022-06-29
Marotia,2022-06-30,2022-06-29
Marotia,2022-06-30,2022-06-29
Marotia,2022-06-30,2022-06-29
Marotia,2022-06-30,2022-06-29
Marotia,2022-07-19,2022-07-06
Marotia,2022-07-19,2022-07-06
Marotia,2022-07-19,2022-07-06
Marotia,2022-07-19,2022-07-06
Marotia,2022-07-19,2022-07-06
Marotia,2022-07-19,2022-07-10
Marotia,2022-07-19,2022-07-10
Marotia,2022-07-19,2022-07-10
Marotia,2022-07-19,2022-07-10
Marotia,2022-07-19,2022-07-11
Marotia,2022-07-19,2022-07-11
Marotia,2022-07-19,2022-07-11
Marotia,2022-07-19,2022-07-11
Marotia,2022-07-19,2022-07-11
Marotia,2022-07-19,2022-07-11
Marotia,2022-07-19,2022-07-13
Marotia,2022-07-19,2022-07-13
Marotia,2022-07-19,2022-07-13
Marotia,2022-07-19,2022-07-13
Marotia,2022-07-19,2022-07-13
Marotia,2022-07-19,2022-07-13
Marotia,2022-07-19,2022-07-13
Marotia,2022-07-19,2022-07-13
Marotia,2022-07-19,2022-07-13
Marotia,2022-07-19,2022-07-13
Marotia,,2022-07-04
Marotia,,2022-07-04
Marotia,,2022-07-04
Marotia,,2022-07-04
Marotia,,2022-07-04
Marotia,,2022-07-04
Marotia,,2022-07-04
Marotia,,2022-07-04
Marotia,,2022-07-04
Marotia,,2022-07-04
Marotia,,2022-07-06
Marotia,,2022-07-06
Marotia,,2022-07-06
Marotia,,2022-07-06
Marotia,,2022-07-06
Marotia,,2022-07-18
Marotia,,2022-07-18
Marotia,,2022-07-18
Marotia,,2022-07-18
Marotia,,2022-07-18
Marotia,,2022-07-20
Marotia,,2022-07-20
Marotia,,2022-07-20
Marotia,,2022-07-20
Marotia,,2022-07-20
Marotia,,2022-07-20
Marotia,,2022-07-20
Marotia,,2022-07-20
Marotia,,2022-07-20
Marotia,,2022-07-20
Marotia,,2022-07-25
Marotia,,2022-07-25
Marotia,,2022-07-25
Marotia,,2022-07-25
Marotia,,2022-07-25
Marotia,,2022-07-25
Marotia,,2022-07-25
Marotia,,2022-07-25
Marotia,,2022-07-25
Marotia,,2022-07-25
Marotia,,2022-07-27
Marotia,,2022-07-27
Marotia,,2022-07-27
Marotia,,2022-07-27
Marotia,,2022-07-27
Marotia,,2022-07-27
Marotia,,2022-07-27
Marotia,,2022-07-27
Marotia,,2022-07-27
Marotia,,2022-07-27
Marotia,,2022-08-01
Marotia,,2022-08-01
Marotia,,2022-08-01
Marotia,,2022-08-01
Marotia,,2022-08-01
Marotia,,2022-08-01
Marotia,,2022-08-01
Marotia,,2022-08-01
Marotia,,2022-08-01
Marotia,,2022-08-01
Marotia,,2022-08-03
Marotia,,2022-08-03
Marotia,,2022-08-03
Marotia,,2022-08-03
Marotia,,2022-08-03
Marotia,,2022-08-03
Marotia,,2022-08-03
Marotia,,2022-08-03
Marotia,,2022-08-03
Marotia,,2022-08-05
Nosy-Be,2022-06-19,2022-06-06
Nosy-Be,2022-06-19,2022-06-06
Nosy-Be,2022-06-19,2022-06-06
Nosy-Be,2022-06-19,2022-06-06
Nosy-Be,2022-06-19,2022-06-06
Nosy-Be,2022-06-19,2022-06-07
Nosy-Be,2022-06-19,2022-06-07
Nosy-Be,2022-06-19,2022-06-07
Nosy-Be,2022-06-19,2022-06-07
Nosy-Be,2022-06-19,2022-06-07
Nosy-Be,2022-07-15,2022-06-14
Nosy-Be,2022-07-15,2022-06-14
Nosy-Be,2022-07-15,2022-06-14
Nosy-Be,2022-07-15,2022-06-14
Nosy-Be,2022-07-15,2022-06-14
Nosy-Be,2022-07-15,2022-06-20
Nosy-Be,2022-07-15,2022-06-20
Nosy-Be,2022-07-15,2022-06-20
Nosy-Be,2022-07-15,2022-06-20
Nosy-Be,2022-07-15,2022-06-20
Nosy-Be,2022-07-15,2022-06-21
Nosy-Be,2022-07-15,2022-06-21
Nosy-Be,2022-07-15,2022-06-21
Nosy-Be,2022-07-15,2022-06-21
Nosy-Be,2022-07-15,2022-06-21
Nosy-Be,2022-07-15,2022-06-27
Nosy-Be,2022-07-15,2022-06-27
Nosy-Be,2022-07-15,2022-06-27
Nosy-Be,2022-07-15,2022-06-27
Nosy-Be,2022-07-15,2022-06-27
Nosy-Be,2022-07-15,2022-06-27
Nosy-Be,2022-07-15,2022-06-28
Nosy-Be,2022-07-15,2022-06-28
Nosy-Be,2022-07-15,2022-06-28
Nosy-Be,2022-07-15,2022-06-28
Nosy-Be,2022-07-15,2022-06-28
Nosy-Be,2022-07-15,2022-07-13
Nosy-Be,2022-07-15,2022-07-13
Nosy-Be,2022-07-15,2022-07-13
Nosy-Be,2022-07-15,2022-07-13
Nosy-Be,2022-07-15,2022-07-13
Nosy-Be,2022-08-09,2022-07-18
Nosy-Be,2022-08-09,2022-07-18
Nosy-Be,2022-08-09,2022-07-18
Nosy-Be,2022-08-09,2022-07-18
Nosy-Be,2022-08-09,2022-07-18
Nosy-Be,2022-08-09,2022-07-19
Nosy-Be,2022-08-09,2022-07-19
Nosy-Be,2022-08-09,2022-07-19
Nosy-Be,2022-08-09,2022-07-19
Nosy-Be,2022-08-09,2022-07-19
Nosy-Be,2022-08-09,2022-07-20
Nosy-Be,2022-08-09,2022-07-25
Nosy-Be,2022-08-09,2022-07-25
Nosy-Be,2022-08-09,2022-07-25
Nosy-Be,2022-08-09,2022-07-25
Nosy-Be,2022-08-09,2022-07-25
Nosy-Be,2022-08-09,2022-07-26
Nosy-Be,2022-08-09,2022-07-26
Nosy-Be,2022-08-09,2022-07-26
Nosy-Be,2022-08-09,2022-07-26
Sambiravo,2022-06-30,2022-06-02
Sambiravo,2022-06-30,2022-06-02
Sambiravo,2022-06-30,2022-06-02
Sambiravo,2022-06-30,2022-06-02
Sambiravo,2022-06-30,2022-06-05
Sambiravo,2022-06-30,2022-06-05
Sambiravo,2022-06-30,2022-06-05
Sambiravo,2022-06-30,2022-06-05
Sambiravo,2022-06-30,2022-06-05
Sambiravo,2022-06-30,2022-06-05
Sambiravo,2022-06-30,2022-06-05
Sambiravo,2022-06-30,2022-06-05
Sambiravo,2022-06-30,2022-06-05
Sambiravo,2022-06-30,2022-06-08
Sambiravo,2022-06-30,2022-06-08
Sambiravo,2022-06-30,2022-06-08
Sambiravo,2022-06-30,2022-06-08
Sambiravo,2022-06-30,2022-06-08
Sambiravo,2022-06-30,2022-06-09
Sambiravo,2022-06-30,2022-06-09
Sambiravo,2022-06-30,2022-06-09
Sambiravo,2022-06-30,2022-06-09
Sambiravo,2022-06-30,2022-06-09
Sambiravo,2022-06-30,2022-06-10
Sambiravo,2022-06-30,2022-06-10
Sambiravo,2022-06-30,2022-06-10
Sambiravo,2022-06-30,2022-06-10
Sambiravo,2022-06-30,2022-06-10
Sambiravo,2022-06-30,2022-06-11
Sambiravo,2022-06-30,2022-06-11
Sambiravo,2022-06-30,2022-06-11
Sambiravo,2022-06-30,2022-06-11
Sambiravo,2022-06-30,2022-06-11
Sambiravo,2022-06-30,2022-06-16
Sambiravo,2022-06-30,2022-06-16
Sambiravo,2022-06-30,2022-06-16
Sambiravo,2022-06-30,2022-06-16
Sambiravo,2022-06-30,2022-06-16
Sambiravo,2022-06-30,2022-06-17
Sambiravo,2022-06-30,2022-06-17
Sambiravo,2022-06-30,2022-06-17
Sambiravo,2022-06-30,2022-06-17
Sambiravo,2022-06-30,2022-06-17
Sambiravo,2022-06-30,2022-06-17
Sambiravo,2022-06-30,2022-06-17
Sambiravo,2022-06-30,2022-06-17
Sambiravo,2022-06-30,2022-06-17
Sambiravo,2022-06-30,2022-06-17
Sambiravo,2022-06-30,2022-06-18
Sambiravo,2022-06-30,2022-06-18
Sambiravo,2022-06-30,2022-06-18
Sambiravo,2022-06-30,2022-06-18
Sambiravo,2022-06-30,2022-06-18
Sambiravo,2022-06-30,2022-06-19
Sambiravo,2022-06-30,2022-06-19
Sambiravo,2022-06-30,2022-06-19
Sambiravo,2022-06-30,2022-06-19
Sambiravo,2022-06-30,2022-06-19
Sambiravo,2022-06-30,2022-06-22
Sambiravo,2022-06-30,2022-06-22
Sambiravo,2022-06-30,2022-06-22
Sambiravo,2022-06-30,2022-06-22
Sambiravo,2022-06-30,2022-06-22
Sambiravo,2022-06-30,2022-06-23
Sambiravo,2022-06-30,2022-06-23
Sambiravo,2022-06-30,2022-06-23
Sambiravo,2022-06-30,2022-06-23
Sambiravo,2022-06-30,2022-06-23
Sambiravo,2022-06-30,2022-06-23
Sambiravo,2022-06-30,2022-06-23
Sambiravo,2022-06-30,2022-06-23
Sambiravo,2022-06-30,2022-06-23
Sambiravo,2022-06-30,2022-06-23
Sambiravo,2022-06-30,2022-06-24
Sambiravo,2022-06-30,2022-06-24
Sambiravo,2022-06-30,2022-06-24
Sambiravo,2022-06-30,2022-06-24
Sambiravo,2022-06-30,2022-06-24
Sambiravo,2022-06-30,2022-06-28
Sambiravo,2022-06-30,2022-06-28
Sambiravo,2022-06-30,2022-06-28
Sambiravo,2022-06-30,2022-06-28
Sambiravo,2022-06-30,2022-06-29
Sambiravo,2022-06-30,2022-06-29
Sambiravo,2022-06-30,2022-06-29
Sambiravo,2022-06-30,2022-06-29
Sambiravo,2022-06-30,2022-06-29
Sambiravo,2022-06-30,2022-06-29
Sambiravo,2022-06-30,2022-06-29
Sambiravo,2022-06-30,2022-06-29
Sambiravo,2022-06-30,2022-06-29
Sambiravo,2022-06-30,2022-06-29
Sambiravo,2022-06-30,2022-06-29
Sambiravo,2022-06-30,2022-06-30
Sambiravo,2022-06-30,2022-06-30
Sambiravo,2022-06-30,2022-06-30
Sambiravo,2022-06-30,2022-06-30
Sambiravo,2022-06-30,2022-06-30
Sambiravo,2022-06-30,2022-07-04
Sambiravo,2022-06-30,2022-07-04
Sambiravo,2022-06-30,2022-07-04
Sambiravo,2022-06-30,2022-07-04
Sambiravo,2022-06-30,2022-07-04
Sambiravo,2022-07-31,2022-07-05
Sambiravo,2022-07-31,2022-07-05
Sambiravo,2022-07-31,2022-07-05
Sambiravo,2022-07-31,2022-07-05
Sambiravo,2022-07-31,2022-07-05
Sambiravo,2022-07-31,2022-07-06
Sambiravo,2022-07-31,2022-07-06
Sambiravo,2022-07-31,2022-07-06
Sambiravo,2022-07-31,2022-07-06
Sambiravo,2022-07-31,2022-07-06
Sambiravo,2022-07-31,2022-07-08
Sambiravo,2022-07-31,2022-07-08
Sambiravo,2022-07-31,2022-07-08
Sambiravo,2022-07-31,2022-07-08
Sambiravo,2022-07-31,2022-07-08
Sambiravo,2022-07-31,2022-07-09
Sambiravo,2022-07-31,2022-07-09
Sambiravo,2022-07-31,2022-07-09
Sambiravo,2022-07-31,2022-07-09
Sambiravo,,2022-07-18
Sambiravo,,2022-07-18
Sambiravo,,2022-07-18
Sambiravo,,2022-07-18
Sambiravo,,2022-07-18
Sambiravo,,2022-07-18
Sambiravo,,2022-07-18
Sambiravo,,2022-07-18
Sambiravo,,2022-07-18
Sambiravo,,2022-07-18
Sambiravo,,2022-07-19
Sambiravo,,2022-07-19
Sambiravo,,2022-07-19
Sambiravo,,2022-07-19
Sambiravo,,2022-07-19
Sambiravo,,2022-07-24
Sambiravo,,2022-07-24
Sambiravo,,2022-07-24
Sambiravo,,2022-07-24
Sambiravo,,2022-07-24
