village.nom,fiche_acheteur.date,date_sortie_de_peche1,nombre_sortie_de_peche1,nombre_de_pirogue_sortie_de_peche1,nom_premier_engin1,nombre_premier_engin1,nom_deuxieme_engin1,nombre_deuxieme_engin1,date_sortie_de_peche2,nombre_sortie_de_peche2,nombre_de_pirogue_sortie_de_peche2,nom_premier_engin2,nombre_premier_engin2,nom_deuxieme_engin2,nombre_deuxieme_engin2,date_sortie_de_peche3,nombre_sortie_de_peche3,nombre_de_pirogue_sortie_de_peche3,nom_premier_engin3,nombre_premier_engin3,nom_deuxieme_engin3,nombre_deuxieme_engin3,date_sortie_de_peche4,nombre_sortie_de_peche4,nombre_de_pirogue_sortie_de_peche4,nom_premier_engin4,nombre_premier_engin4,nom_deuxieme_engin4,nombre_deuxieme_engin4,nombre_sortie_vente
Antsahampano,2023-02-18,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-16,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-15,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-18,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-16,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-15,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-18,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-16,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-15,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-18,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-16,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-15,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-18,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-16,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-15,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-19,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-16,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-19,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-16,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-19,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-16,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-19,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-16,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-19,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-16,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-20,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-20,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-20,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-20,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-20,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-17,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-21,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-21,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-21,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,0,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-21,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-21,2023-02-21,1,0,,0,,0,2023-02-20,1,0,,0,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-18,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-22,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-22,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-22,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-22,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-22,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-19,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-23,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-23,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-23,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-23,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-20,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-24,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-24,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-24,2023-02-24,1,0,,0,,0,2023-02-23,1,0,,0,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-24,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-24,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-21,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-25,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-25,2023-02-25,1,0,,0,,0,2023-02-24,1,0,,0,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-25,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-25,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-25,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-22,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-26,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-26,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-26,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-26,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-23,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-27,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-27,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-27,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-27,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-27,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-24,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-28,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-28,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-28,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-28,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-02-28,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-25,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-01,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-01,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-01,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-01,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-01,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-02,2023-03-02,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-02,2023-03-02,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-02,2023-03-02,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-02,2023-03-02,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-02,2023-03-02,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-03,2023-03-03,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-02,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-03,2023-03-03,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-02,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-03,2023-03-03,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-02,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-03,2023-03-03,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-02,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
Antsahampano,2023-03-03,2023-03-03,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-02,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2023-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1
