zone_corecrabe.nom,region.nom,district.nom,commune.nom,fokontany.nom,village.nom,fiche_enqueteur.date,crabe.destination,crabe.sexe,crabe.taille
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,101
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,101
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,102
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,103
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,103
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,103
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,103
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,112
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,112
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,112
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,112
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,101
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,101
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,102
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,103
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,103
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,111
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,112
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-06-29,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,102
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,102
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,102
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,103
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,107
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,107
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,107
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,107
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,107
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,107
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,119
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,119
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,119
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,121
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,126
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,127
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,127
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,127
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,M,128
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,104
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,104
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,104
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,104
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,119
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,129
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,1,NO,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,86
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,86
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,86
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,86
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,87
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,87
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,88
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,88
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,94
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,94
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,94
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,98
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,103
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,108
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,127
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,186
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,187
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,M,188
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,NO,96
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,NO,96
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,NO,129
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-01,3,NR,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,102
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,103
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,103
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,104
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,106
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,102
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,104
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,104
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,104
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,107
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,107
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,129
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,129
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,129
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,1,NO,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,2,M,85
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,2,M,87
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,2,M,96
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,2,NO,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,2,NO,86
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,2,NO,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,3,M,67
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,3,M,87
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,3,M,88
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,3,M,97
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,3,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,3,NO,65
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,3,NO,70
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,3,NO,89
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-02,3,NO,99
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,102
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,102
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,103
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,107
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,111
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,111
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,111
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,111
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,111
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,111
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,126
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,129
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,111
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,126
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,128
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,128
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,129
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,129
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,129
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,1,NO,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,70
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,70
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,70
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,75
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,85
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,85
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-03,3,NO,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,111
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,111
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,118
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-07-04,1,M,125
