village.nom;fiche_acheteur.date;fiche_acheteur.collecte_poids1;fiche_acheteur.collecte_prix1;fiche_acheteur.collecte_poids2;fiche_acheteur.collecte_prix2;fiche_acheteur.marche_local_poids;fiche_acheteur.marche_local_prix;fiche_acheteur.crabe_non_vendu_poids;fiche_acheteur.crabe_non_vendu_nombre;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4;nombre_sortie_vente
Ankotika;2022-03-02;1;4000;;;0;0;0;0;2022-03-02;1;1;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-01;0;0;;0;;0;2022-02-28;0;0;;0;;0;2022-02-27;0;0;;0;;0;1
Ankotika;2022-03-02;1;4000;;;0;0;0;0;2022-03-02;1;1;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-01;0;0;;0;;0;2022-02-28;0;0;;0;;0;2022-02-27;0;0;;0;;0;1
Ankotika;2022-03-02;1;4000;;;1;2000;0;0;2022-03-02;1;1;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-01;0;0;;0;;0;2022-02-28;0;0;;0;;0;2022-02-27;0;0;;0;;0;1
Ankotika;2022-03-02;1;4000;;;2;2000;0;0;2022-03-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-01;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-28;0;0;;0;;0;2022-02-27;0;0;;0;;0;1
Ankotika;2022-03-02;1;4000;;;2;2000;0;0;2022-03-02;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-01;0;0;;0;;0;2022-02-28;0;0;;0;;0;2022-02-27;0;0;;0;;0;1
Ankotika;2022-03-02;2;4000;;;0;2000;0;0;2022-03-02;1;1;;0;;0;2022-03-01;0;0;;0;;0;2022-02-28;0;0;;0;;0;2022-02-27;0;0;;0;;0;1
Ankotika;2022-03-02;2;4000;;;1;2000;0;0;2022-03-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-01;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-28;0;0;;0;;0;2022-02-27;0;0;;0;;0;1
Ankotika;2022-03-02;2;4000;;;2;2000;0;0;2022-03-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-01;1;1;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-28;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-27;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ankotika;2022-03-02;2;4000;;;3;2000;0;0;2022-03-02;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-01;0;0;;0;;0;2022-02-28;0;0;;0;;0;2022-02-27;0;0;;0;;0;1
Ankotika;2022-03-03;0;4000;;;4;2000;0;0;2022-03-03;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-02;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-01;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-28;0;0;;0;;0;1
Ankotika;2022-03-03;1;4000;;;0;2000;0;0;2022-03-03;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-02;0;0;;0;;0;2022-03-01;0;0;;0;;0;2022-02-28;0;0;;0;;0;1
Ankotika;2022-03-03;1;4000;;;2;2000;0;0;2022-03-03;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-02;0;0;;0;;0;2022-03-01;0;0;;0;;0;2022-02-28;0;0;;0;;0;1
Ankotika;2022-03-04;1;4000;;;2;2000;0;0;2022-03-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-03;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-02;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-01;0;0;;0;;0;1
Ankotika;2022-03-04;1;4000;;;3;2000;0;0;2022-03-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-03;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-02;0;0;;0;;0;2022-03-01;0;0;;0;;0;1
Ankotika;2022-03-04;1;4000;;;3;2000;0;0;2022-03-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-03;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-02;1;1;;0;;0;2022-03-01;0;0;;0;;0;1
Ankotika;2022-03-04;2;4000;;;1;2000;0;0;2022-03-04;1;1;;0;;0;2022-03-03;0;0;;0;;0;2022-03-02;0;0;;0;;0;2022-03-01;0;0;;0;;0;1
Ankotika;2022-03-05;1;4000;;;0;2000;0;0;2022-03-05;0;0;;0;;0;2022-03-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-03;0;0;;0;;0;2022-03-02;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ankotika;2022-03-05;1;4000;;;1;2000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
Ankotika;2022-03-05;1;4000;;;3;2000;0;0;2022-03-05;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-03;0;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-02;0;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ankotika;2022-03-06;1;4000;;;1;2000;0;0;2022-03-06;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-05;0;0;;0;;0;2022-03-04;0;0;;0;;0;2022-03-03;0;0;;0;;0;1
Ankotika;2022-03-06;2;4000;;;1;2000;0;0;2022-03-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-05;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-03;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ankotika;2022-03-06;3;4000;;;1;2000;0;0;2022-03-06;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-05;0;0;;0;;0;2022-03-04;0;0;;0;;0;2022-03-03;0;0;;0;;0;1
Ankotika;2022-03-10;0;4000;;;1;2000;0;0;2022-03-10;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-09;0;0;;0;;0;2022-03-08;0;0;;0;;0;2022-03-07;0;0;;0;;0;1
Ankotika;2022-03-10;0;4000;;;5;2000;0;0;2022-03-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-07;0;0;;0;;0;1
Ankotika;2022-03-10;0;4000;;;5;2000;0;0;2022-03-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-07;0;0;;0;;0;1
Ankotika;2022-03-10;1;4000;;;0;2000;0;0;2022-03-10;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-09;0;0;;0;;0;2022-03-08;0;0;;0;;0;2022-03-07;0;0;;0;;0;1
Ankotika;2022-03-10;1;4000;;;0;2000;0;0;2022-03-10;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-09;0;0;;0;;0;2022-03-08;0;0;;0;;0;2022-03-07;0;0;;0;;0;1
Ankotika;2022-03-10;1;4000;;;1;2000;0;0;2022-03-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-09;0;0;;0;;0;2022-03-08;0;0;;0;;0;2022-03-07;0;0;;0;;0;1
Ankotika;2022-03-10;1;4000;;;2;2000;0;0;2022-03-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-08;0;0;;0;;0;2022-03-07;0;0;;0;;0;1
Ankotika;2022-03-10;1;4000;;;5;2000;0;0;2022-03-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-07;0;0;;0;;0;1
Ankotika;2022-03-10;2;4000;;;3;2000;0;0;2022-03-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-08;0;0;;0;;0;2022-03-07;0;0;;0;;0;1
Ankotika;2022-03-10;3;4000;;;5;2000;0;0;2022-03-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-08;0;0;;0;;0;2022-03-07;0;0;;0;;0;1
Ankotika;2022-03-10;3;4000;;;5;2000;0;0;2022-03-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-09;0;0;;0;;0;2022-03-08;0;0;;0;;0;2022-03-07;0;0;;0;;0;1
Ankotika;2022-03-11;0;4000;;;1;2000;0;0;2022-03-11;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-10;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-09;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-08;0;0;;0;;0;1
Ankotika;2022-03-11;0;4000;;;2;2000;0;0;2022-03-11;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-10;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-09;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-08;0;0;;0;;0;1
Ankotika;2022-03-11;0;4000;;;3;2000;0;0;2022-03-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-10;0;0;;0;;0;2022-03-09;0;0;;0;;0;2022-03-08;0;0;;0;;0;1
Ankotika;2022-03-11;0;4000;;;3;2000;0;0;2022-03-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-08;0;0;;0;;0;1
Ankotika;2022-03-11;1;4000;;;1;2000;0;0;2022-03-11;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-10;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-09;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-08;0;0;;0;;0;1
Ankotika;2022-03-11;1;4000;;;2;2000;0;0;2022-03-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-09;0;0;;0;;0;2022-03-08;0;0;;0;;0;1
Ankotika;2022-03-11;1;4000;;;3;2000;0;0;2022-03-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-09;0;0;;0;;0;2022-03-08;0;0;;0;;0;1
Ankotika;2022-03-11;2;4000;;;3;2000;0;0;2022-03-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-09;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-08;0;0;;0;;0;1
Ankotika;2022-03-12;0;4000;;;2;2000;0;0;2022-03-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-11;0;0;;0;;0;2022-03-10;0;0;;0;;0;2022-03-09;0;0;;0;;0;1
Ankotika;2022-03-12;2;4000;;;0;2000;0;0;2022-03-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ankotika;2022-03-12;2;4000;;;2;2000;0;0;2022-03-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-09;0;0;;0;;0;1
Ankotika;2022-03-12;2;4000;;;3;2000;0;0;2022-03-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-11;0;0;;0;;0;2022-03-10;0;0;;0;;0;2022-03-09;0;0;;0;;0;1
Ankotika;2022-03-12;8;4000;;;0;2000;0;0;2022-03-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-11;0;0;;0;;0;2022-03-10;0;0;;0;;0;2022-03-09;0;0;;0;;0;1
Ankotika;2022-03-13;0;4000;;;3;2000;0;0;2022-03-13;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ankotika;2022-03-13;1;4000;;;3;2000;0;0;2022-03-13;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-10;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ankotika;2022-03-14;0;4000;;;2;2000;0;0;2022-03-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-13;0;0;;0;;0;2022-03-12;0;0;;0;;0;2022-03-11;0;0;;0;;0;1
Ankotika;2022-03-14;0;4000;;;2;2000;0;0;2022-03-14;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-13;0;0;;0;;0;2022-03-12;0;0;;0;;0;2022-03-11;0;0;;0;;0;1
Ankotika;2022-03-14;0;4000;;;3;2000;0;0;2022-03-14;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-13;0;0;;0;;0;2022-03-12;0;0;;0;;0;2022-03-11;0;0;;0;;0;1
Ankotika;2022-03-14;1;4000;;;1;2000;0;0;2022-03-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-13;0;0;;0;;0;2022-03-12;0;0;;0;;0;2022-03-11;0;0;;0;;0;1
Ankotika;2022-03-14;1;4000;;;1;2000;0;0;2022-03-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-13;0;0;;0;;0;2022-03-12;0;0;;0;;0;2022-03-11;0;0;;0;;0;1
Ankotika;2022-03-14;1;4000;;;2;2000;0;0;2022-03-14;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-13;0;0;;0;;0;2022-03-12;0;0;;0;;0;2022-03-11;0;0;;0;;0;1
Ankotika;2022-03-14;1;4000;;;2;2000;0;0;2022-03-14;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-13;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-11;0;0;;0;;0;1
Ankotika;2022-03-14;2;4000;;;2;2000;0;0;2022-03-14;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-13;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-11;0;0;;0;;0;1
Ankotika;2022-03-14;2;4000;;;3;2000;0;0;2022-03-14;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-13;0;0;;0;;0;2022-03-12;0;0;;0;;0;2022-03-11;0;0;;0;;0;1
Ankotika;2022-03-14;6;4000;;;5;2000;0;0;2022-03-14;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-13;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-11;0;0;;0;;0;1
Ankotika;2022-03-16;0;4000;;;1;2000;0;0;2022-03-16;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-15;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-14;0;0;;0;;0;2022-03-13;0;0;;0;;0;1
Ankotika;2022-03-16;0;4000;;;2;2000;0;0;2022-03-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;2022-03-13;0;0;;0;;0;1
Ankotika;2022-03-16;0;4000;;;2;2000;0;0;2022-03-16;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;2022-03-13;0;0;;0;;0;1
Ankotika;2022-03-16;0;4000;;;2;2000;0;0;2022-03-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;2022-03-13;0;0;;0;;0;1
Ankotika;2022-03-16;1;2500;;;2;2000;0;0;2022-03-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;2022-03-13;0;0;;0;;0;1
Ankotika;2022-03-16;2;2500;;;2;2000;0;0;2022-03-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;2022-03-13;0;0;;0;;0;1
Ankotika;2022-03-16;5;4000;;;2;2000;0;0;2022-03-16;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;2022-03-13;0;0;;0;;0;1
Ankotika;2022-03-16;10;2500;;;3;2000;0;0;2022-03-16;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;2022-03-13;0;0;;0;;0;1
Ankotika;2022-03-17;0;4000;;;1;2000;0;0;2022-03-17;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;1
Ankotika;2022-03-17;0;4000;;;1;2000;0;0;2022-03-17;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-16;0;0;;0;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;1
Ankotika;2022-03-17;0;4000;;;1;2000;0;0;2022-03-17;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-16;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;1
Ankotika;2022-03-17;0;4000;;;1;2000;0;0;2022-03-17;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-16;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;1
Ankotika;2022-03-17;0;4000;;;1;2000;0;0;2022-03-17;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-16;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;1
Ankotika;2022-03-17;0;4000;;;2;2000;0;0;2022-03-17;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-16;0;0;;0;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;1
Ankotika;2022-03-17;0;4000;;;2;2000;0;0;2022-03-17;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-16;0;0;;0;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;1
Ankotika;2022-03-17;1;2500;;;2;2000;0;0;2022-03-17;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-16;0;0;;0;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;1
Ankotika;2022-03-17;2;2500;;;3;2000;0;0;2022-03-17;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-15;0;0;;0;;0;2022-03-14;0;0;;0;;0;1
Ankotika;2022-03-17;2;2500;;;21;2000;0;0;2022-03-17;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-15;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-14;0;0;;0;;0;1
Ankotika;2022-03-18;0;4000;;;2;2000;0;0;2022-03-18;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-17;0;0;;0;;0;2022-03-16;0;0;;0;;0;2022-03-15;0;0;;0;;0;1
Ankotika;2022-03-18;1;2500;;;1;2000;0;0;2022-03-18;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-17;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-16;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-15;0;0;;0;;0;1
Ankotika;2022-03-18;1;2500;;;1;2000;0;0;2022-03-18;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-17;0;0;;0;;0;2022-03-16;0;0;;0;;0;2022-03-15;0;0;;0;;0;1
Ankotika;2022-03-18;1;2500;;;2;2000;0;0;2022-03-18;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-17;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-16;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-15;0;0;;0;;0;1
Ankotika;2022-03-18;2;2500;;;0;2000;0;0;2022-03-18;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-17;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-16;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-15;0;0;;0;;0;1
Ankotika;2022-03-23;1;2500;;;3;2000;0;0;2022-03-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-21;0;0;;0;;0;2022-03-20;0;0;;0;;0;1
Ankotika;2022-03-23;1;2500;;;3;2000;0;0;2022-03-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-21;0;0;;0;;0;2022-03-20;0;0;;0;;0;2
Ankotika;2022-03-23;2;2500;;;0;2000;0;0;2022-03-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-22;0;0;;0;;0;2022-03-21;0;0;;0;;0;2022-03-20;0;0;;0;;0;1
Ankotika;2022-03-23;2;2500;;;0;2000;0;0;2022-03-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-22;0;0;;0;;0;2022-03-21;0;0;;0;;0;2022-03-20;0;0;;0;;0;1
Ankotika;2022-03-23;3;2500;;;2;2000;0;0;2022-03-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-21;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-20;0;0;;0;;0;1
Ankotika;2022-03-23;3;2500;;;2;2000;0;0;2022-03-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-21;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-20;0;0;;0;;0;3
Ankotika;2022-03-23;3;2500;;;3;2000;0;0;2022-03-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-21;0;0;;0;;0;2022-03-20;0;0;;0;;0;1
Ankotika;2022-03-23;3;2500;;;3;2000;0;0;2022-03-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-21;0;0;;0;;0;2022-03-20;0;0;;0;;0;2
Ankotika;2022-03-24;0;2500;;;2;2000;0;0;2022-03-24;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-23;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-22;0;0;;0;;0;2022-03-21;0;0;;0;;0;2
Ankotika;2022-03-24;0;2500;;;2;2000;0;0;2022-03-24;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-23;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-22;1;0;Ligne_a_la_canne_(Vintana,_Vinta);2;;0;2022-03-21;0;0;;0;;0;3
