zone_corecrabe.nom;region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche.date_expedition;fiche_enqueteur.date;fiche_enqueteur.participant_individu;fiche_enqueteur.participant_nombre;fiche_enqueteur.capture_poids;fiche_enqueteur.crabe_consomme_poids;fiche_enqueteur.crabe_consomme_nombre;fiche_enqueteur.collecte_poids1;fiche_enqueteur.collecte_prix1;fiche_enqueteur.collecte_poids2;fiche_enqueteur.collecte_prix2;fiche_enqueteur.marche_local_poids;fiche_enqueteur.marche_local_prix;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4;nombre_sortie_capture;echantillon.trie;echantillon.taille_absente;echantillon.taille_absente_autre;echantillon.poids
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-03-31;2022-03-17;seul;0;5;0;0;3;4500;;;2;3000;2022-03-17;1;1;Balance_(Garigary,_Kiriry);6;;0;2022-03-16;1;1;Balance_(Garigary,_Kiriry);6;;0;2022-03-15;1;1;Balance_(Garigary,_Kiriry);6;;0;2022-03-14;1;1;Balance_(Garigary,_Kiriry);6;;0;1;false;plus gros;;5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-03-31;2022-03-18;seul;0;2;0;0;2;4500;;;0;0;2022-03-18;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-03-17;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-03-16;0;0;;0;;0;2022-03-15;0;0;;0;;0;1;true;plus petit;;2
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-03-31;2022-03-18;seul;0;5;0;0;4;4500;;;1;3000;2022-03-18;1;1;Balance_(Garigary,_Kiriry);9;;0;2022-03-17;1;1;Balance_(Garigary,_Kiriry);9;;0;2022-03-16;1;1;Balance_(Garigary,_Kiriry);9;;0;2022-03-15;0;0;;0;;0;1;false;plus gros;;5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-03-31;2022-03-20;seul;0;2;0;0;2;4500;;;0;0;2022-03-20;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-03-19;0;0;;0;;0;2022-03-18;0;0;;0;;0;2022-03-17;0;0;;0;;0;1;true;plus petit;;2
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-03-31;2022-03-20;seul;0;2.5;0;0;1.5;4500;;;1;3000;2022-03-20;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-19;0;0;;0;;0;2022-03-18;0;0;;0;;0;2022-03-17;0;0;;0;;0;1;false;plus gros;;2.5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-03-31;2022-03-20;seul;0;3;0;0;2;4500;;;1;3000;2022-03-20;1;1;Balance_(Garigary,_Kiriry);9;;0;2022-03-19;0;0;;0;;0;2022-03-18;1;1;Balance_(Garigary,_Kiriry);9;;0;2022-03-17;1;1;Balance_(Garigary,_Kiriry);9;;0;1;false;plus gros;;3
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-03-31;2022-03-20;seul;0;3.5;0;0;2.5;4500;;;1;3000;2022-03-20;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-19;0;0;;0;;0;2022-03-18;0;0;;0;;0;2022-03-17;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;3.5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-03-31;2022-03-25;seul;0;3;0;0;2;4500;;;1;3000;2022-03-25;1;1;Balance_(Garigary,_Kiriry);4;;0;2022-03-24;0;0;;0;;0;2022-03-23;0;0;;0;;0;2022-03-22;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-03-31;2022-03-25;seul;0;4;0;0;3;4500;;;1;3000;2022-03-25;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-03-24;0;0;;0;;0;2022-03-23;0;0;;0;;0;2022-03-22;0;0;;0;;0;1;false;plus gros;;4
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-03-31;2022-03-30;seul;0;6.5;0.5;5;0;4500;;;6;2000;2022-03-30;1;1;Balance_(Garigary,_Kiriry);7;;0;2022-03-29;1;1;Balance_(Garigary,_Kiriry);7;;0;2022-03-28;0;0;;0;;0;2022-03-27;0;0;;0;;0;1;false;plus gros;;6.5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-03-31;2022-03-30;seul;0;8;0;0;0;4500;;;8;2000;2022-03-30;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-03-29;0;0;;0;;0;2022-03-28;0;0;;0;;0;2022-03-27;0;0;;0;;0;1;false;plus gros;;8
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-03;seul;0;5;0;0;0;2500;;;5;2000;2022-04-03;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-04-02;0;0;;0;;0;2022-04-01;0;0;;0;;0;2022-03-31;0;0;;0;;0;1;false;plus gros;;5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-04;seul;0;5;0;0;0;2500;;;5;2000;2022-04-04;1;1;Balance_(Garigary,_Kiriry);9;;0;2022-04-03;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-04-02;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-04-01;0;0;;0;;0;3;false;plus gros;;5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-04;seul;0;6.5;0;0;0;2500;;;6.5;2000;2022-04-04;1;1;Balance_(Garigary,_Kiriry);4;;0;2022-04-03;0;0;;0;;0;2022-04-02;0;0;;0;;0;2022-04-01;0;0;;0;;0;1;false;plus gros;;6.5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-04;seul;0;8;0;0;0;2500;;;8;2000;2022-04-04;1;1;Balance_(Garigary,_Kiriry);5;;0;2022-04-03;0;0;;0;;0;2022-04-02;0;0;;0;;0;2022-04-01;0;0;;0;;0;1;false;plus gros;;8
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-04;seul;0;10;0;0;0;2500;;;10;2000;2022-04-04;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-04-03;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-04-02;0;0;;0;;0;2022-04-01;0;0;;0;;0;2;false;plus gros;;9
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-05;seul;0;3.5;0;5;0;2500;;;3.5;2000;2022-04-05;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-04;0;0;;0;;0;2022-04-03;0;0;;0;;0;2022-04-02;0;0;;0;;0;1;false;plus gros;;3.5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-05;seul;0;5;0;0;0;2500;;;5;2000;2022-04-05;1;1;Balance_(Garigary,_Kiriry);4;;0;2022-04-04;1;1;Balance_(Garigary,_Kiriry);4;;0;2022-04-03;0;0;;0;;0;2022-04-02;0;0;;0;;0;2;false;plus gros;;5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-05;seul;0;6;0;0;0;2500;;;6;2000;2022-04-05;1;1;Balance_(Garigary,_Kiriry);9;;0;2022-04-04;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-04-03;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-04-02;0;0;;0;;0;3;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-06;seul;0;5;0;0;0;2500;;;5;2000;2022-04-06;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-05;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-04;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-03;1;1;Ligne_au_mouillage_(Topitopy);20;;0;4;false;plus gros;;5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-06;seul;0;15;0;0;0;2500;;;15;2000;2022-04-06;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-04-05;1;1;Balance_(Garigary,_Kiriry);9;;0;2022-04-04;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-04-03;1;1;Balance_(Garigary,_Kiriry);8;;0;4;false;plus gros;;10
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-07;seul;0;2.5;0;0;0;2500;;;2.5;2000;2022-04-07;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-06;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-05;1;0;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-04;1;1;Ligne_au_mouillage_(Topitopy);20;;0;4;false;plus gros;;2.5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-07;seul;0;4;0;0;0;2500;;;4;2000;2022-04-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-06;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-05;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-04;0;0;;0;;0;3;false;plus gros;;4
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-08;seul;0;3.5;0;0;0;2500;;;3.5;2000;2022-04-08;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-07;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-06;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-05;1;1;Ligne_au_mouillage_(Topitopy);20;;0;4;false;plus gros;;3.5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-09;seul;0;4.5;0;4;0;2500;;;4.5;2000;2022-04-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-08;0;0;;0;;0;2022-04-07;0;0;;0;;0;2022-04-06;0;0;;0;;0;1;false;plus gros;;4.5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-09;seul;0;6;0;0;0;2500;;;6;2000;2022-04-09;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-08;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-07;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-06;1;1;Ligne_au_mouillage_(Topitopy);20;;0;4;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-13;seul;0;4;0;0;0;2500;;;4;2000;2022-04-13;1;1;Balance_(Garigary,_Kiriry);4;;0;2022-04-12;0;0;;0;;0;2022-04-11;0;0;;0;;0;2022-04-10;0;0;;0;;0;1;false;plus gros;;4
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-13;seul;0;6;0;0;0;2500;;;6;2000;2022-04-13;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-04-12;0;0;;0;;0;2022-04-11;0;0;;0;;0;2022-04-10;0;0;;0;;0;1;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-13;seul;0;7;0;0;0;2500;;;7;2000;2022-04-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-11;0;0;;0;;0;2022-04-10;0;0;;0;;0;2;false;plus gros;;7
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-14;seul;0;4;0;0;0;2500;;;4;2000;2022-04-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-13;0;0;;0;;0;2022-04-12;0;0;;0;;0;2022-04-11;0;0;;0;;0;1;false;plus gros;;4
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-14;seul;0;4;0;0;0;2500;;;4;2000;2022-04-14;1;1;Ligne_au_mouillage_(Topitopy);19;;0;2022-04-13;0;0;;0;;0;2022-04-12;0;0;;0;;0;2022-04-11;0;0;;0;;0;1;false;plus gros;;4
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-14;seul;0;4;0;5;0;2500;;;4;2000;2022-04-14;1;1;Balance_(Garigary,_Kiriry);4;;0;2022-04-13;1;1;Balance_(Garigary,_Kiriry);4;;0;2022-04-12;0;0;;0;;0;2022-04-11;0;0;;0;;0;2;false;plus gros;;4
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-14;seul;0;5;0;0;0;2500;;;5;2000;2022-04-14;1;1;Ligne_au_mouillage_(Topitopy);17;;0;2022-04-13;0;0;;0;;0;2022-04-12;0;0;;0;;0;2022-04-11;0;0;;0;;0;1;false;plus gros;;5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-14;seul;0;6;0;0;0;2500;;;6;2000;2022-04-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-12;0;0;;0;;0;2022-04-11;0;0;;0;;0;2;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-14;seul;0;6;0;0;0;2500;;;6;2000;2022-04-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-12;0;0;;0;;0;2022-04-11;0;0;;0;;0;2;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-14;seul;0;6;0;0;0;2500;;;6;2000;2022-04-14;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-04-13;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-04-12;0;0;;0;;0;2022-04-11;0;0;;0;;0;2;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-14;seul;0;10;0;0;0;2500;;;10;2000;2022-04-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-11;0;0;;0;;0;3;false;plus gros;;9.5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-14;seul;0;12;0;0;0;2500;;;12;2000;2022-04-14;1;0;Balance_(Garigary,_Kiriry);8;;0;2022-04-13;0;0;;0;;0;2022-04-12;0;0;;0;;0;2022-04-11;0;0;;0;;0;1;false;plus gros;;10
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-15;seul;0;5;0;0;0;2500;;;5;2000;2022-04-15;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-14;1;1;Ligne_au_mouillage_(Topitopy);19;;0;2022-04-13;0;0;;0;;0;2022-04-12;0;0;;0;;0;2;false;plus gros;;5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-15;seul;0;5;0;0;0;2500;;;5;2000;2022-04-15;1;1;Ligne_au_mouillage_(Topitopy);17;;0;2022-04-14;1;1;Ligne_au_mouillage_(Topitopy);17;;0;2022-04-13;0;0;;0;;0;2022-04-12;0;0;;0;;0;2;false;plus gros;;5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-15;seul;0;6;0;0;0;2500;;;6;2000;2022-04-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-12;0;0;;0;;0;3;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-16;seul;0;3;0;0;0;2500;;;3;2000;2022-04-16;1;1;Ligne_au_mouillage_(Topitopy);13;;0;2022-04-15;0;0;;0;;0;2022-04-14;0;0;;0;;0;2022-04-13;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-16;seul;0;4;0;0;0;2500;;;4;2000;2022-04-16;1;1;Balance_(Garigary,_Kiriry);4;;0;2022-04-15;0;0;;0;;0;2022-04-14;1;1;Balance_(Garigary,_Kiriry);4;;0;2022-04-13;1;1;Balance_(Garigary,_Kiriry);4;;0;3;false;plus gros;;4
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-16;seul;0;6;0;0;0;2500;;;6;2000;2022-04-16;1;1;Ligne_au_mouillage_(Topitopy);10;;0;2022-04-15;0;0;;0;;0;2022-04-14;0;0;;0;;0;2022-04-13;0;0;;0;;0;1;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-17;seul;0;3;0;0;0;2500;;;3;2000;2022-04-17;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-16;0;0;;0;;0;2022-04-15;0;0;;0;;0;2022-04-14;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-17;seul;0;5;0;0;0;2500;;;5;2000;2022-04-17;1;1;Balance_(Garigary,_Kiriry);8;;0;2022-04-16;0;0;;0;;0;2022-04-15;0;0;;0;;0;2022-04-14;0;0;;0;;0;1;false;plus gros;;5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-17;seul;0;6;0;0;0;2500;;;6;2000;2022-04-17;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-16;0;0;;0;;0;2022-04-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-14;0;0;;0;;0;2;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-17;seul;0;7;0;0;0;2500;;;7;2000;2022-04-17;1;1;Ligne_au_mouillage_(Topitopy);10;;0;2022-04-16;1;1;Ligne_au_mouillage_(Topitopy);17;;0;2022-04-15;1;1;Ligne_au_mouillage_(Topitopy);17;;0;2022-04-14;0;0;;0;;0;3;false;plus gros;;7
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-19;seul;0;3;0;0;0;2500;;;3;2000;2022-04-19;1;1;Balance_(Garigary,_Kiriry);4;;0;2022-04-18;0;0;;0;;0;2022-04-17;0;0;;0;;0;2022-04-16;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-19;seul;0;4;0;0;0;2500;;;4;2000;2022-04-19;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-18;0;0;;0;;0;2022-04-17;0;0;;0;;0;2022-04-16;0;0;;0;;0;1;false;plus gros;;4
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-19;seul;0;4;0;0;0;2500;;;4;2500;2022-04-19;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-18;0;0;;0;;0;2022-04-17;0;0;;0;;0;2022-04-16;0;0;;0;;0;1;false;plus gros;;4
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-19;seul;0;5.5;0;0;0;2500;;;5.5;2000;2022-04-19;1;1;Ligne_au_mouillage_(Topitopy);15;;0;2022-04-18;0;0;;0;;0;2022-04-17;1;1;Ligne_au_mouillage_(Topitopy);17;;0;2022-04-16;1;1;Ligne_au_mouillage_(Topitopy);17;;0;3;false;plus gros;;5.5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-19;seul;0;6;0;0;0;2500;;;6;2000;2022-04-19;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-18;0;0;;0;;0;2022-04-17;0;0;;0;;0;2022-04-16;0;0;;0;;0;1;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-19;seul;0;7;0;0;0;2500;;;7;2000;2022-04-19;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-18;0;0;;0;;0;2022-04-17;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;3;false;plus gros;;7
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-20;seul;0;5;0;0;0;2500;;;5;2000;2022-04-20;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-19;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-18;0;0;;0;;0;2022-04-17;0;0;;0;;0;2;false;plus gros;;5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-20;seul;0;6;0;0;0;2500;;;6;2000;2022-04-20;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-19;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-18;0;0;;0;;0;2022-04-17;0;0;;0;;0;2;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-20;seul;0;6;0;0;0;2500;;;6;2000;2022-04-20;1;1;Ligne_au_mouillage_(Topitopy);15;;0;2022-04-19;1;1;Ligne_au_mouillage_(Topitopy);15;;0;2022-04-18;0;0;;0;;0;2022-04-17;1;1;Ligne_au_mouillage_(Topitopy);17;;0;3;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-20;seul;0;7;0;0;0;2500;;;7;2000;2022-04-20;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-19;0;0;;0;;0;2022-04-18;0;0;;0;;0;2022-04-17;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2;false;plus gros;;7
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-20;seul;0;8;0;0;0;2500;;;8;2000;2022-04-20;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-19;0;0;;0;;0;2022-04-18;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-17;1;1;Ligne_au_mouillage_(Topitopy);20;;0;3;false;plus gros;;8
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-22;seul;0;3;0;0;0;2500;;;3;2000;2022-04-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-21;0;0;;0;;0;2022-04-20;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-19;0;0;;0;;0;2;false;plus gros;;3
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-22;seul;0;6;0;0;0;2500;;;6;2000;2022-04-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-21;0;0;;0;;0;2022-04-20;0;0;;0;;0;2022-04-19;0;0;;0;;0;1;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-22;seul;0;6;0;0;0;2500;;;6;2000;2022-04-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-21;0;0;;0;;0;2022-04-20;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-19;0;0;;0;;0;2;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-22;seul;0;7;0;0;0;2500;;;7;2000;2022-04-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-21;0;0;;0;;0;2022-04-20;0;0;;0;;0;2022-04-19;0;0;;0;;0;1;false;plus gros;;7
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-23;seul;0;3;0;0;0;2500;;;3;2000;2022-04-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-22;0;0;;0;;0;2022-04-21;0;0;;0;;0;2022-04-20;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-23;seul;0;5;0;0;0;2500;;;5;2000;2022-04-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-21;0;0;;0;;0;2022-04-20;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;3;false;plus gros;;5
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-23;seul;0;6;0;0;0;2500;;;6;2000;2022-04-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-22;0;0;;0;;0;2022-04-21;0;0;;0;;0;2022-04-20;0;0;;0;;0;1;false;plus gros;;6
Ambanja;Diana;Ambilobe;Beramanja;Ankazomahity;Ankazomahity;2022-04-30;2022-04-23;seul;0;7;0;0;0;2500;;;7;2000;2022-04-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-21;0;0;;0;;0;2022-04-20;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;3;false;plus gros;;7
