zone_corecrabe.nom,region.nom,district.nom,commune.nom,fokontany.nom,village.nom,fiche.date_expedition,fiche_enqueteur.date,fiche_enqueteur.participant_individu,fiche_enqueteur.participant_nombre,fiche_enqueteur.capture_poids,fiche_enqueteur.collecte_poids1,fiche_enqueteur.collecte_prix1,fiche_enqueteur.collecte_poids2,fiche_enqueteur.collecte_prix2,fiche_enqueteur.marche_local_poids,fiche_enqueteur.marche_local_prix,date_sortie_de_peche1,nombre_sortie_de_peche1,nombre_de_pirogue_sortie_de_peche1,nom_premier_engin1,nombre_premier_engin1,nom_deuxieme_engin1,nombre_deuxieme_engin1,date_sortie_de_peche2,nombre_sortie_de_peche2,nombre_de_pirogue_sortie_de_peche2,nom_premier_engin2,nombre_premier_engin2,nom_deuxieme_engin2,nombre_deuxieme_engin2,date_sortie_de_peche3,nombre_sortie_de_peche3,nombre_de_pirogue_sortie_de_peche3,nom_premier_engin3,nombre_premier_engin3,nom_deuxieme_engin3,nombre_deuxieme_engin3,date_sortie_de_peche4,nombre_sortie_de_peche4,nombre_de_pirogue_sortie_de_peche4,nom_premier_engin4,nombre_premier_engin4,nom_deuxieme_engin4,nombre_deuxieme_engin4,nombre_sortie_capture,echantillon.trie,echantillon.taille_absente,echantillon.taille_absente_autre,echantillon.poids
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-02-26,seul,0,4,1,2500,0,,2,500,2022-02-26,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",35,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-02-25,0,0,,0,,0,2022-02-24,0,0,,0,,0,2022-02-23,0,0,,0,,0,1,false,plus gros,,4
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-02-26,seul,0,6,2,2500,0,,2,500,2022-02-26,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-02-25,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-02-24,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-02-23,0,0,,0,,0,1,false,plus gros,,6
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-01,seul,0,4,2,2500,2,500,0,0,2022-03-01,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",30,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-02-28,0,0,,0,,0,2022-02-27,0,0,,0,,0,2022-02-26,0,0,,0,,0,1,false,plus gros,,4
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-01,seul,0,4.5,3,2500,0,,0,0,2022-03-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-02-28,0,0,,0,,0,2022-02-27,0,0,,0,,0,2022-02-26,0,0,,0,,0,1,false,plus gros,,4.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-01,seul,0,5,2,2500,2,500,0,0,2022-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-02-28,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-02-27,0,0,,0,,0,2022-02-26,0,0,,0,,0,1,false,plus gros,,5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-01,seul,0,6,5,2500,,,0,0,2022-03-01,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,2022-02-28,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,2022-02-27,0,0,,0,,0,2022-02-26,0,0,,0,,0,1,false,plus gros,,6
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-01,seul,0,6.5,2.5,2500,2,500,0,0,2022-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,1,false,plus gros,,6.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-01,seul,0,7,3,2500,2,500,0,0,2022-03-01,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-02-28,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-02-27,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-02-26,1,0,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,1,false,plus gros,,7
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-02,seul,0,3,2,2500,1,500,0,0,2022-03-02,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",34,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-01,0,0,,0,,0,2022-02-28,0,0,,0,,0,2022-02-27,0,0,,0,,0,1,false,plus gros,,3
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-02,seul,0,6,4,2500,2,500,0,0,2022-03-02,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,2022-03-01,0,0,,0,,0,2022-02-28,0,0,,0,,0,2022-02-27,0,0,,0,,0,1,false,plus gros,,6
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-02,seul,0,6.5,3,2500,2,500,0,0,2022-03-02,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,2022-03-01,0,0,,0,,0,2022-02-28,0,0,,0,,0,2022-02-27,0,0,,0,,0,1,false,plus gros,,6.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-02,seul,0,7,2,2500,5,500,0,0,2022-03-02,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-01,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-02-28,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",45,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,2022-02-27,0,0,,0,,0,1,false,plus gros,,6.53
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-02,seul,0,10,8,2500,,,0,0,2022-03-02,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-01,0,0,,0,,0,2022-02-28,0,0,,0,,0,2022-02-27,0,0,,0,,0,1,false,plus gros,,10
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-02,seul,0,12,12,2500,,,0,0,2022-03-02,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",45,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,2022-03-01,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,2022-02-28,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-02-27,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,4,false,plus gros,,9
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-03,seul,0,5,4,2500,,,0,0,2022-03-03,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",39,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-02,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-01,0,0,,0,,0,2022-02-28,0,0,,0,,0,2,false,plus gros,,5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-03,seul,0,6,1,2500,4,500,0,0,2022-03-03,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-02,0,0,,0,,0,2022-03-01,0,0,,0,,0,2022-02-28,0,0,,0,,0,1,false,plus gros,,6
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-03,seul,0,6,3,2500,2,500,0,0,2022-03-03,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-02,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-01,0,0,,0,,0,2022-02-28,0,0,,0,,0,1,false,plus gros,,6
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-03,seul,0,7,7,2500,,,0,0,2022-03-03,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",35,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-02,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",35,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-01,0,0,,0,,0,2022-02-28,0,0,,0,,0,2,false,plus gros,,7
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-03,seul,0,10,10,2500,,,0,0,2022-03-03,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-02,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-01,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-02-28,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,3,false,plus gros,,9.52
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-04,seul,0,5.5,2,2500,2,500,0,0,2022-03-04,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-03,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-02,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-01,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,1,false,plus gros,,5.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-04,seul,0,6,4,2800,2,500,0,0,2022-03-04,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-03,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-02,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-01,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2,false,plus gros,,6
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-04,seul,0,9,3,2500,4,500,0,0,2022-03-04,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-03,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-02,0,0,,0,,0,2022-03-01,0,0,,0,,0,1,false,plus gros,,7
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-05,seul,0,4.5,2,2500,1,500,0,0,2022-03-05,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-04,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-03,1,1,,0,,0,2022-03-02,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,1,false,plus gros,,4.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-05,seul,0,7.5,3,2500,3,2500,0,0,2022-03-05,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-04,0,0,,0,,0,2022-03-03,0,0,,0,,0,2022-03-02,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,1,false,plus gros,,7.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-06,seul,0,4,1,2500,2,500,0,0,2022-03-06,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",39,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-05,0,0,,0,,0,2022-03-04,0,0,,0,,0,2022-03-03,0,0,,0,,0,1,false,plus gros,,4
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-06,seul,0,4,4,2500,,,0,0,2022-03-06,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-05,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",45,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-04,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",45,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-03,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2,false,plus gros,,4
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-06,seul,0,5,4,2500,,,0,0,2022-03-06,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",35,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-05,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",35,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-04,0,0,,0,,0,2022-03-03,0,0,,0,,0,2,false,plus gros,,5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-06,seul,0,6,3,2500,2,500,0,0,2022-03-06,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-05,0,0,,0,,0,2022-03-04,0,0,,0,,0,2022-03-03,0,0,,0,,0,1,false,plus gros,,6
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-07,seul,0,4.5,1.5,2500,2,500,0,0,2022-03-07,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",30,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-06,0,0,,0,,0,2022-03-05,0,0,,0,,0,2022-03-04,0,0,,0,,0,1,false,plus gros,,4.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-07,seul,0,5.5,2,2500,2,500,0,0,2022-03-07,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",36,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-06,0,0,,0,,0,2022-03-05,0,0,,0,,0,2022-03-04,0,0,,0,,0,1,false,plus gros,,5.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-09,seul,0,3.5,2.5,2500,,,0,0,2022-03-09,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-08,0,0,,0,,0,2022-03-07,0,0,,0,,0,2022-03-06,0,0,,0,,0,1,false,plus gros,,3.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-09,seul,0,5.5,1.5,2500,2,500,0,0,2022-03-09,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-08,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-07,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-06,0,0,,0,,0,1,false,plus gros,,5.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-10,seul,0,5,2,2500,2,500,0,0,2022-03-10,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-09,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-08,0,0,,0,,0,2022-03-07,0,0,,0,,0,1,false,plus gros,,5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-10,seul,0,5,5,2500,,,0,0,2022-03-10,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-03-09,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,,0,2022-03-08,0,0,,0,,0,2022-03-07,0,0,,0,,0,2,false,plus gros,,5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-10,seul,0,6.5,1.5,2500,4,500,0,0,2022-03-10,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-09,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-08,0,0,,0,,0,2022-03-07,0,0,,0,,0,1,false,plus gros,,6.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-10,seul,0,8,3,2500,4,500,0,0,2022-03-10,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-09,0,0,,0,,0,2022-03-08,0,0,,0,,0,2022-03-07,0,0,,0,,0,1,false,plus gros,,7
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-10,seul,0,8,3,2500,5,500,0,0,2022-03-10,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-09,0,0,,0,,0,2022-03-08,0,0,,0,,0,2022-03-07,0,0,,0,,0,1,false,plus gros,,7
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-11,seul,0,3,1,2500,1,500,0,0,2022-03-11,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-10,0,0,,0,,0,2022-03-09,0,0,,0,,0,2022-03-08,0,0,,0,,0,1,false,plus gros,,3
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-11,seul,0,4,2,2500,1,500,0,0,2022-03-11,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-10,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-09,0,0,,0,,0,2022-03-08,0,0,,0,,0,1,false,plus gros,,4
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-11,seul,0,5,2,2500,2,500,0,0,2022-03-11,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-10,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-09,0,0,,0,,0,2022-03-08,0,0,,0,,0,1,false,plus gros,,5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-12,seul,0,3.5,0.5,2500,2,500,0,0,2022-03-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-11,0,0,,0,,0,2022-03-10,0,0,,0,,0,2022-03-09,0,0,,0,,0,1,false,plus gros,,3.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-12,seul,0,5,2,2500,2,500,0,0,2022-03-12,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",30,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-11,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",39,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-10,0,0,,0,,0,2022-03-09,0,0,,0,,0,1,false,plus gros,,5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-12,seul,0,6,1.5,2500,3,500,0,0,2022-03-12,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-11,0,0,,0,,0,2022-03-10,0,0,,0,,0,2022-03-09,0,0,,0,,0,1,false,plus gros,,6
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-13,seul,0,4,1,2500,2,500,0,0,2022-03-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-12,0,0,,0,,0,2022-03-11,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-10,0,0,,0,,0,1,false,plus gros,,4
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-13,seul,0,4,1.5,2500,1,500,0,0,2022-03-13,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-12,0,0,,0,,0,2022-03-11,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-10,0,0,,0,,0,1,false,plus gros,,4
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-13,seul,0,6,3,2500,3,500,0,0,2022-03-13,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-12,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-11,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-10,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,1,false,plus gros,,6
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-21,seul,0,3.5,2,2500,,,0,0,2022-03-21,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-20,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-19,1,1,"Crochet_(Fingavitra,_Kavitry,_Fiavitry)",1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-18,0,0,,0,,0,1,false,plus gros,,3.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-21,seul,0,6,2,2500,3,500,0,0,2022-03-21,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-20,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-19,0,0,"Ligne_a_la_canne_(Vintana,_Vinta)",1,,0,2022-03-18,0,0,,0,,0,1,false,plus gros,,6
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-21,seul,0,7,5,2500,2,500,0,0,2022-03-21,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-20,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-19,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-18,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,1,false,plus gros,,7
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-21,seul,0,9.5,5,2500,3,500,0,0,2022-03-21,1,1,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,,0,2022-03-20,0,0,,0,,0,2022-03-19,0,0,,0,,0,2022-03-18,0,0,,0,,0,1,false,plus gros,,9.5
Morombe,Atsimo andrefana,Morombe,Befandefa,Antaniloba II,Ankotapike,,2022-03-21,seul,0,11,6,2500,4,500,0,0,2022-03-21,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-20,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-19,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,2022-03-18,1,1,"Ligne_a_la_canne_(Vintana,_Vinta)",40,"Raquette_(Kipaoky,_Fisahoky,_Fisaoka)",1,1,false,plus gros,,8
